number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
14,0.3605230947335561,2025-09-02 05:33:28.862335,2025-09-02 05:37:30.740029,0 days 00:04:01.877694,512,uniform,8,zero,,0.5206050406650379,936,160,416,928,592,old,0.8171754286269441,tanh,0.01165783405303955,0.012569427490234375,0.012465596199035645,0.01189720630645752,0.012356797854105631,0.012485742568969727,0.007378935813903809,0.011544505755106607,0.3605230947335561,0.0038692730215717916,COMPLETE
15,0.23139051099618277,2025-09-02 05:37:30.740452,2025-09-02 06:30:07.641122,0 days 00:52:36.900670,20,uniform,7,zero,,0.07038461069693253,2496,224,592,848,784,Glorot,,tanh,0.012060602506001791,0.01259299119313558,0.012772281964619955,0.012795408566792807,0.012542287508646647,0.012390772501627604,0.006625612576802571,0.011682850973946708,0.23139051099618277,0.0010445778944868998,COMPLETE
16,1.015712857246399,2025-09-02 06:30:07.642355,2025-09-02 06:35:03.201412,0 days 00:04:55.559057,256,uniform,6,nz,3.4912391835984953e-06,0.00011343857240939616,2655,960,544,368,528,Glorot,,logistic,0.013072689374287924,0.013212482134501139,0.012980143229166666,0.01310280958811442,0.013105114301045736,0.013019323348999023,0.013196746508280436,0.013098472640627907,1.015712857246399,0.00185224709100781,COMPLETE
17,0.3905993700027466,2025-09-02 06:35:03.201825,2025-09-02 06:39:22.925262,0 days 00:04:19.723437,512,normal,7,zero,,0.13984702777160735,280,864,336,512,944,Glorot,,tanh,0.012961347897847494,0.012931585311889648,0.013069788614908854,0.012921571731567383,0.013016581535339355,0.012976924578348795,0.008726994196573893,0.012372113409496491,0.3905993700027466,0.011481082407210866,COMPLETE
18,0.9247277776400248,2025-09-02 06:39:22.925840,2025-09-02 06:44:01.226344,0 days 00:04:38.300504,512,uniform,8,zero,,0.0005645279458462784,8137,960,224,704,960,old,0.77719832383908,tanh,0.012938817342122396,0.013170520464579264,0.013043761253356934,0.013086994489034018,0.013076702753702799,0.013006329536437988,0.012911359469095865,0.013033497901189895,0.9247277776400248,0.004092305197482727,COMPLETE
19,1.0293558438618977,2025-09-02 06:44:01.226757,2025-09-02 06:49:22.924802,0 days 00:05:21.698045,256,normal,8,zero,,1.6752573004292335e-05,5290,896,320,640,976,old,0.8203862668317286,logistic,0.01339582602183024,0.013126492500305176,0.013062675793965658,0.01310276985168457,0.013066927591959635,0.013111035029093424,0.01297008991241455,0.013119402385893323,1.0293558438618977,0.005161905457707555,COMPLETE
20,1.0469588438669841,2025-09-02 06:49:22.925239,2025-09-02 06:51:41.835365,0 days 00:02:18.910126,512,normal,6,zero,,2.993279432713497e-06,212,208,240,576,448,Glorot,,tanh,0.013062318166097006,0.013077418009440104,0.01300982634226481,0.013170878092447916,0.013070384661356607,0.013130704561869303,0.012757102648417154,0.013039804640270417,1.0469588438669841,0.001106672479530265,COMPLETE
21,0.839223841826121,2025-09-02 06:51:41.835773,2025-09-02 07:46:44.477453,0 days 00:55:02.641680,20,normal,6,nz,5.9489511775294635e-08,0.006037702454628343,472,784,544,368,656,old,1.091064919512398,logistic,0.01308584213256836,0.013027389844258627,0.013063470522562662,0.013030330340067545,0.013059894243876139,0.013095458348592123,0.012734611829121908,0.013013856751578193,0.839223841826121,0.011495499848841245,COMPLETE
22,1.0326517422993977,2025-09-02 07:46:44.478057,2025-09-02 08:42:44.981286,0 days 00:56:00.503229,20,uniform,6,nz,6.383400130841037e-06,8.670749413248175e-05,104,960,416,448,992,Glorot,,logistic,0.013066649436950684,0.013053139050801596,0.013092994689941406,0.013096769650777182,0.013140082359313965,0.01310424009958903,0.012939016024271647,0.01307041304452079,1.0326517422993977,0.0018208103770985507,COMPLETE
23,0.2505255937576294,2025-09-02 08:42:44.981706,2025-09-02 08:53:35.130731,0 days 00:10:50.149025,100,uniform,5,nz,2.1360456204059218e-06,0.28551000705087126,6515,800,336,144,448,old,0.5217777191089703,logistic,0.009883721669514975,0.00845956802368164,0.011983036994934082,0.012438813845316568,0.011775533358256022,0.008630712827046713,0.0007868607838948568,0.009136892500377835,0.2505255937576294,0.0015958206868378895,COMPLETE
24,1.0330135822296143,2025-09-02 08:53:35.131161,2025-09-02 08:55:40.135182,0 days 00:02:05.004021,512,normal,5,zero,,1.779299425457281e-05,383,592,128,144,512,old,1.0953085363151955,logistic,0.013266881306966146,0.013118942578633627,0.013077259063720703,0.013085762659708658,0.01312426726023356,0.013799826304117838,0.01273047924041748,0.013171916916256859,1.0330135822296143,0.0019034179104947806,COMPLETE
25,1.0417890548706055,2025-09-02 08:55:40.135574,2025-09-02 09:06:58.102277,0 days 00:11:17.966703,100,uniform,7,nz,0.0005702005920390691,1.4639514365757013e-05,423,528,848,912,400,old,1.1341970532789616,tanh,0.01307070255279541,0.013120611508687338,0.012867450714111328,0.013088266054789225,0.012959440549214682,0.013086597124735514,0.013067881266276041,0.013037278538658506,1.0417890548706055,0.0037036123658913804,COMPLETE
26,0.5271801054477692,2025-09-02 09:06:58.102874,2025-09-02 09:59:50.026602,0 days 00:52:51.923728,20,uniform,8,zero,,0.2871481514809849,100,448,272,128,576,Glorot,,logistic,0.01333153247833252,0.01326298713684082,0.01299734910329183,0.013101855913798014,0.013005296389261881,0.012868404388427734,0.005400300025939941,0.011995389347984678,0.5271801054477692,0.023228997499098805,COMPLETE
27,1.0330384969711304,2025-09-02 09:59:50.027039,2025-09-02 10:02:14.065239,0 days 00:02:24.038200,512,normal,8,zero,,0.0002178273503004652,128,256,144,416,736,old,0.6685596747040621,logistic,0.012925346692403158,0.013196865717569986,0.013120373090108236,0.01302476723988851,0.013078848520914713,0.012941678365071615,0.012963573137919107,0.013035921823410762,1.0330384969711304,0.0040835742771323374,COMPLETE
28,1.0027363300323486,2025-09-02 10:02:14.065665,2025-09-02 10:55:16.623567,0 days 00:53:02.557902,20,uniform,6,zero,,3.0420481909171226e-05,5892,1024,528,896,128,Glorot,,tanh,0.01306601365407308,0.013110796610514322,0.01335295041402181,0.01305548350016276,0.012393315633138021,0.013116399447123209,0.0132905642191569,0.013055074782598586,1.0027363300323486,0.0023660493320079097,COMPLETE
29,0.9721479614575704,2025-09-02 10:55:16.623998,2025-09-02 11:47:40.420086,0 days 00:52:23.796088,20,normal,7,zero,,0.0002520438692546329,6794,496,416,496,464,old,1.334672179660087,logistic,0.013221542040506998,0.013003230094909668,0.013131260871887207,0.01304622491200765,0.01314389705657959,0.01307372252146403,0.012940168380737305,0.013080006554013207,0.9721479614575704,0.0029119128884695245,COMPLETE
30,1.027309815088908,2025-09-02 11:47:40.420502,2025-09-02 11:54:29.558120,0 days 00:06:49.137618,512,uniform,7,nz,1.6486730302220903e-05,0.00021278293670092617,192,384,960,752,960,old,1.6650831421016485,tanh,0.013066371281941732,0.013136903444925943,0.013069987297058105,0.012982686360677084,0.013059337933858236,0.013074914614359537,0.013108928998311361,0.013071304275876,1.027309815088908,0.0018683363418638904,COMPLETE
31,1.0315542221069336,2025-09-02 11:54:29.558690,2025-09-02 12:48:58.866136,0 days 00:54:29.307446,20,normal,6,nz,3.767989982847917e-05,8.41986904154775e-06,661,192,976,336,784,Glorot,,logistic,0.013126095136006674,0.013172586758931478,0.013054490089416504,0.012877186139424643,0.01313932736714681,0.013036370277404785,0.013080318768819174,0.013069482076735724,1.0315542221069336,0.0017741469090348239,COMPLETE
32,1.0453190008799236,2025-09-02 12:48:58.866566,2025-09-02 13:00:50.145412,0 days 00:11:51.278846,100,uniform,8,nz,0.0006021016068328207,1.8504600665283064e-06,604,592,928,416,880,Glorot,,tanh,0.01309661070505778,0.012888550758361816,0.013142863909403482,0.013079444567362467,0.013081073760986328,0.013065218925476074,0.013086835543314615,0.013062942595708938,1.0453190008799236,0.0039456558578374575,COMPLETE
33,1.0083839098612468,2025-09-02 13:00:50.145841,2025-09-02 13:05:53.749552,0 days 00:05:03.603711,256,uniform,8,zero,,0.0004064871860768272,728,320,576,912,416,old,1.1133727133657239,logistic,0.013118704160054525,0.013126174608866373,0.013134916623433432,0.012822429339090982,0.013206084569295248,0.01307209332784017,0.013102968533833822,0.013083338737487791,1.0083839098612468,0.005664075955398495,COMPLETE
34,0.3137790560722351,2025-09-02 13:05:53.750169,2025-09-02 13:09:39.131545,0 days 00:03:45.381376,512,normal,7,zero,,0.4080388969790123,813,976,752,304,192,Glorot,,tanh,0.012303988138834635,0.011961579322814941,0.012259085973103842,0.012716174125671387,0.01224656899770101,0.01172494888305664,0.009379863739013672,0.011798887025742305,0.3137790560722351,0.002751854926484736,COMPLETE
35,0.49816649158795673,2025-09-02 13:09:39.131966,2025-09-02 13:13:03.738451,0 days 00:03:24.606485,512,uniform,5,nz,3.95691079982726e-05,0.11775755469457652,248,464,176,784,704,old,1.0259352429407134,tanh,0.01320044199625651,0.012943704922993978,0.013058304786682129,0.012961347897847494,0.01301431655883789,0.012999773025512695,0.008324027061462402,0.01235741660708473,0.49816649158795673,0.02387931631784307,COMPLETE
36,0.6264794866243998,2025-09-02 13:13:03.739057,2025-09-02 13:17:56.848808,0 days 00:04:53.109751,512,uniform,8,zero,,0.036274503392407495,288,1024,880,320,560,old,1.129578690844106,logistic,0.013057867685953775,0.013146122296651205,0.013033469518025717,0.013090292612711588,0.013135671615600586,0.012876749038696289,0.012013475100199381,0.012907663981119793,0.6264794866243998,0.019897317138604476,COMPLETE
37,0.3446323374907176,2025-09-02 13:17:56.849242,2025-09-02 13:22:05.432439,0 days 00:04:08.583197,512,normal,8,zero,,0.7026571679037953,351,704,800,288,512,Glorot,,tanh,0.012329538663228353,0.01217043399810791,0.012631654739379883,0.012764414151509603,0.012571295102437338,0.011746764183044434,0.010123451550801596,0.012048221769787015,0.3446323374907176,0.0441772099650551,COMPLETE
38,0.7444927295049032,2025-09-02 13:22:05.433047,2025-09-02 13:27:24.198479,0 days 00:05:18.765432,256,uniform,7,nz,8.244328847861404e-07,0.010843892878441716,158,992,560,864,224,Glorot,,tanh,0.013075947761535645,0.013043363889058432,0.01298681894938151,0.013040622075398764,0.012903253237406412,0.013059377670288086,0.012805620829264322,0.012987857773190453,0.7444927295049032,0.025163397526023527,COMPLETE
39,0.5057704349358877,2025-09-02 13:27:24.199119,2025-09-02 13:38:27.906322,0 days 00:11:03.707203,100,normal,7,zero,,0.019469773326576473,266,528,736,864,848,old,1.6439028897719594,tanh,0.013118704160054525,0.013028581937154135,0.01299579938252767,0.012951334317525228,0.013085762659708658,0.013011932373046875,0.012418826421101889,0.012944420178731281,0.5057704349358877,0.013381736384043606,COMPLETE
40,0.3372223873933156,2025-09-02 13:38:27.906745,2025-09-02 13:43:10.545746,0 days 00:04:42.639001,512,uniform,6,nz,3.857174781334696e-07,0.015873832288492918,3051,272,720,848,496,old,0.2695637448948679,tanh,0.013097922007242838,0.012969613075256348,0.013076583544413248,0.013156612714131674,0.012992660204569498,0.012957215309143066,0.010918180147806803,0.012738398143223353,0.3372223873933156,0.003608239600571972,COMPLETE
41,1.0183112223943074,2025-09-02 13:43:10.546179,2025-09-02 14:37:02.821185,0 days 00:53:52.275006,20,uniform,5,nz,3.386321498655938e-06,1.3449992816910692e-05,9201,992,608,304,496,Glorot,,tanh,0.013139605522155762,0.013068318367004395,0.0129087766011556,0.013039986292521158,0.013072570164998373,0.013134161631266275,0.013048251469930014,0.01305881000700451,1.0183112223943074,0.0029510732429969297,COMPLETE
42,0.18928156793117523,2025-09-02 14:37:02.821598,2025-09-02 14:47:37.360854,0 days 00:10:34.539256,100,normal,8,zero,,0.23346488990458916,9881,176,784,304,320,Glorot,,logistic,0.010742902755737305,0.010430137316385904,0.011375665664672852,0.011099616686503092,0.010834336280822754,0.009821057319641113,0.0020871559778849282,0.009484410285949707,0.18928156793117523,0.0010982404208377025,COMPLETE
43,1.0339594682057698,2025-09-02 14:47:37.361279,2025-09-02 14:53:05.694842,0 days 00:05:28.333563,256,normal,6,zero,,5.05629522128911e-05,628,672,736,128,928,Glorot,,tanh,0.013011773427327475,0.013233065605163574,0.013118624687194824,0.013163328170776367,0.013076504071553549,0.013149221738179525,0.013146162033081055,0.013128382819039481,1.0339594682057698,0.00021710090725596943,COMPLETE
44,0.9735304315884908,2025-09-02 14:53:05.695255,2025-09-02 15:03:25.042535,0 days 00:10:19.347280,100,uniform,5,zero,,0.002809133912713851,303,352,928,256,224,Glorot,,logistic,0.013042847315470377,0.01311930020650228,0.012955665588378906,0.013159235318501791,0.012916882832845053,0.013076186180114746,0.013050556182861328,0.013045810517810641,0.9735304315884908,0.006889313100644522,COMPLETE
45,1.037123680114746,2025-09-02 15:03:25.042963,2025-09-02 15:57:31.128623,0 days 00:54:06.085660,20,normal,7,nz,2.3929342013616522e-05,1.4440212061893252e-05,196,816,208,688,816,Glorot,,logistic,0.012777050336201986,0.013070185979207357,0.013141433397928873,0.013099034627278646,0.013144334157307943,0.01304455598195394,0.013062238693237305,0.013048404739016578,1.037123680114746,0.0023801493988034224,COMPLETE
46,0.4407847225666046,2025-09-02 15:57:31.129195,2025-09-02 16:01:36.408049,0 days 00:04:05.278854,256,uniform,7,zero,,0.043674173207084874,1003,816,192,384,752,old,1.8827356407489932,tanh,0.012717564900716146,0.012651681900024414,0.01298662026723226,0.013032674789428711,0.013014435768127441,0.01295475165049235,0.007333199183146159,0.012098704065595356,0.4407847225666046,0.002979114028937973,COMPLETE
47,1.0059412121772766,2025-09-02 16:01:36.408489,2025-09-02 16:06:21.912305,0 days 00:04:45.503816,512,uniform,8,nz,8.31077302228011e-06,0.00010267644470118219,9195,512,608,400,928,old,0.8595999722635594,logistic,0.013136029243469238,0.013126214345296225,0.013050516446431478,0.013101418813069662,0.013061801592508951,0.013041178385416666,0.013080596923828125,0.013085393678574336,1.0059412121772766,0.005388239079436279,COMPLETE
48,0.44605855147043866,2025-09-02 16:06:21.912734,2025-09-02 16:08:27.763431,0 days 00:02:05.850697,512,uniform,5,zero,,0.05359253345877439,522,240,352,288,240,Glorot,,tanh,0.012914101282755533,0.01295173168182373,0.013124028841654459,0.01277303695678711,0.013232986132303873,0.012816627820332846,0.009907205899556478,0.012531388373602003,0.44605855147043866,0.00917625869726916,COMPLETE
49,0.6843005418777466,2025-09-02 16:08:27.763838,2025-09-02 17:01:06.227147,0 days 00:52:38.463309,20,normal,8,zero,,0.0021677280943486516,880,384,624,384,240,Glorot,,tanh,0.013017733891805014,0.01314997673034668,0.013139645258585611,0.013061086336771647,0.012730121612548828,0.013081113497416178,0.012878139813741049,0.013008259591602142,0.6843005418777466,0.004987614300449831,COMPLETE
50,1.0319336255391438,2025-09-02 17:01:06.227579,2025-09-02 17:53:08.559138,0 days 00:52:02.331559,20,uniform,8,zero,,1.1558246302447942e-05,173,736,624,320,688,old,0.9514981945949907,logistic,0.013077696164449057,0.013137340545654297,0.013077219327290853,0.013016939163208008,0.01303259531656901,0.013190150260925293,0.013019045193990072,0.013078712281726657,1.0319336255391438,0.005278925087764054,COMPLETE
51,1.0404856999715169,2025-09-02 17:53:08.559741,2025-09-02 17:57:44.047106,0 days 00:04:35.487365,512,normal,5,nz,1.4282591707864956e-05,3.945201197197069e-05,338,864,224,752,976,old,1.3779528531038956,tanh,0.012949983278910318,0.013106942176818848,0.013080159823099772,0.013011892636617025,0.013092557589213053,0.013099948565165201,0.0130155881245931,0.013051010313488187,1.0404856999715169,0.0016552032615630926,COMPLETE
52,0.33448750774065655,2025-09-02 17:57:44.047538,2025-09-02 18:02:58.448060,0 days 00:05:14.400522,512,normal,7,zero,,0.015361309441221117,3943,464,752,736,816,Glorot,,tanh,0.013051271438598633,0.012868285179138184,0.013009587923685709,0.013101935386657715,0.012902537981669107,0.012870589892069498,0.010944724082946777,0.012678418840680803,0.33448750774065655,0.0014878981903249761,COMPLETE
53,0.6368503173192342,2025-09-02 18:02:58.448479,2025-09-02 18:09:23.846206,0 days 00:06:25.397727,256,uniform,7,nz,1.4017302164881898e-08,0.04440465036006332,203,320,736,624,896,Glorot,,logistic,0.013082305590311686,0.013065020243326822,0.013138016064961752,0.013069669405619303,0.013037800788879395,0.013089617093404135,0.011838078498840332,0.012902929669334774,0.6368503173192342,0.013392519292573169,COMPLETE
54,0.9070470531781515,2025-09-02 18:09:23.846635,2025-09-02 18:20:18.488811,0 days 00:10:54.642176,100,normal,8,nz,0.008074138133032035,0.004337531741537508,138,304,528,928,256,old,0.8716010369924612,tanh,0.013204852739969889,0.013027469317118326,0.01338648796081543,0.013091444969177246,0.013280510902404785,0.01310733954111735,0.013142585754394531,0.013177241597856795,0.9070470531781515,0.017347388423134474,COMPLETE
55,1.0341670115788777,2025-09-02 18:20:18.489250,2025-09-02 18:23:16.082150,0 days 00:02:57.592900,512,normal,5,nz,1.8603253758028127e-08,4.506081073309925e-06,2687,320,320,880,304,old,1.7232730475252778,logistic,0.012914180755615234,0.013118465741475424,0.01318502426147461,0.012993256251017252,0.013135830561319986,0.01305715243021647,0.013103365898132324,0.013072467985607331,1.0341670115788777,0.0029312850996818015,COMPLETE
56,1.0342115958531697,2025-09-02 18:23:16.082582,2025-09-02 18:25:52.118278,0 days 00:02:36.035696,512,normal,8,nz,0.0028414607096267515,8.882290874829733e-05,549,608,512,176,272,Glorot,,tanh,0.013227264086405436,0.012859145800272623,0.013028383255004883,0.013080676396687826,0.01329183578491211,0.012861053148905436,0.013017376263936361,0.01305224781944638,1.0342115958531697,0.004542323488576853,COMPLETE
57,1.0443857113520305,2025-09-02 18:25:52.118712,2025-09-02 18:31:24.959288,0 days 00:05:32.840576,256,uniform,8,zero,,1.464582346141168e-06,177,272,736,640,656,old,1.5722709633047176,tanh,0.012988448143005371,0.013154983520507812,0.013060371081034342,0.012856761614481607,0.012989958127339682,0.013122797012329102,0.01313471794128418,0.013044005348568869,1.0443857113520305,0.006173581146764551,COMPLETE
58,1.0292215744654338,2025-09-02 18:31:24.959715,2025-09-02 18:35:30.687571,0 days 00:04:05.727856,256,uniform,8,zero,,3.84508167799049e-06,2593,336,432,352,672,old,0.21336477004331755,tanh,0.013103048006693522,0.013270139694213867,0.013046940167744955,0.01292888323465983,0.013064344724019369,0.01319889227549235,0.012994011243184408,0.013086608478001185,1.0292215744654338,0.0042255791423625915,COMPLETE
59,0.9707537094751993,2025-09-02 18:35:30.688148,2025-09-02 18:46:36.147308,0 days 00:11:05.459160,100,uniform,6,nz,2.2677807572766224e-06,0.0013694301399500603,144,240,752,896,320,old,1.5627117808602855,tanh,0.01312112808227539,0.01304630438486735,0.013111551602681478,0.013256390889485678,0.01303712526957194,0.013089378674825033,0.0130918820699056,0.013107680139087493,0.9707537094751993,0.005792326007238587,COMPLETE
60,0.6918691595395406,2025-09-02 18:46:36.147724,2025-09-02 19:39:31.727033,0 days 00:52:55.579309,20,normal,7,zero,,0.005208858718695692,1552,320,384,544,160,old,1.4821333178089098,logistic,0.012932499249776205,0.013165672620137533,0.013039231300354004,0.013129671414693197,0.01309982935587565,0.013048609097798666,0.011188348134358725,0.012800551596141995,0.6918691595395406,0.0017142712224351275,COMPLETE
61,0.9940072695414225,2025-09-02 19:39:31.727455,2025-09-02 19:43:47.578364,0 days 00:04:15.850909,256,normal,6,nz,0.0004362916424850648,0.00037904946632504586,4208,320,192,896,192,Glorot,,logistic,0.013128002484639486,0.013111710548400879,0.013310670852661133,0.01299599806467692,0.013186136881510416,0.013035813967386881,0.012940208117167154,0.013101220130920412,0.9940072695414225,0.0017299944817419973,COMPLETE
62,0.3456243574619293,2025-09-02 19:43:47.578781,2025-09-02 19:54:38.036254,0 days 00:10:50.457473,100,normal,6,nz,1.4858133199918567e-07,0.04424634070424375,1889,160,784,368,720,Glorot,,logistic,0.012948830922444662,0.013019084930419922,0.013002673784891764,0.012686689694722494,0.013049642244974772,0.012760678927103678,0.007258415222167969,0.012103716532389324,0.3456243574619293,0.0020347198263155238,COMPLETE
63,0.3955615162849426,2025-09-02 19:54:38.036683,2025-09-02 20:49:17.126971,0 days 00:54:39.090288,20,uniform,8,nz,7.047489192769656e-08,0.10099687801540756,356,1024,736,736,736,old,1.0555259817326847,logistic,0.01294549306233724,0.01302957534790039,0.013158122698465982,0.013057430585225424,0.013003071149190268,0.013028542200724283,0.008226672808329264,0.012349843978881838,0.3955615162849426,0.009093192271358248,COMPLETE
64,1.044917384783427,2025-09-02 20:49:17.127405,2025-09-02 20:55:07.550725,0 days 00:05:50.423320,512,normal,5,nz,0.001662007539349114,3.7884838350447095e-06,103,992,976,224,800,Glorot,,tanh,0.01308131217956543,0.013456463813781738,0.013137896855672201,0.01318653424580892,0.013162930806477865,0.012994964917500814,0.01316523551940918,0.013169334048316592,1.044917384783427,0.001215953083980576,COMPLETE
65,0.5428114334742228,2025-09-02 20:55:07.551159,2025-09-02 21:47:54.463545,0 days 00:52:46.912386,20,uniform,5,zero,,0.0016594713615139243,2144,544,976,352,672,old,1.264904962643763,tanh,0.013122916221618652,0.012944499651590982,0.013173778851826986,0.013062516848246256,0.013000408808390299,0.012904167175292969,0.012818376223246256,0.013003809111458915,0.5428114334742228,0.0054948627013326175,COMPLETE
