number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
22,0.0979838694135348,2025-09-03 05:30:42.460691,2025-09-03 05:36:14.875506,0 days 00:05:32.414815,100,normal,7,zero,,0.4703436211943229,4229,208,480,864,old,0.22433440244603844,tanh,,,,,COMPLETE,,,,
23,0.7633225123087565,2025-09-03 05:36:14.875879,2025-09-03 06:05:31.573236,0 days 00:29:16.697357,20,uniform,6,nz,3.024042005450068e-07,0.0014347848552919906,2509,976,928,160,old,0.21602310110290912,logistic,0.011723173989189995,0.013075550397237143,0.013013521830240885,0.009080449740091959,COMPLETE,0.011723173989189995,0.013075550397237143,0.013013521830240885,0.009080449740091959
24,0.7577903072039286,2025-09-03 06:05:31.573647,2025-09-03 06:11:08.728757,0 days 00:05:37.155110,100,normal,5,zero,,0.0060038958728953085,4815,448,288,928,old,0.6338951015648272,logistic,0.011056489414638944,0.011395891507466635,0.010622700055440268,0.011150876681009928,COMPLETE,0.011056489414638944,0.011395891507466635,0.010622700055440268,0.011150876681009928
25,0.41724565128485364,2025-09-03 06:11:08.729150,2025-09-03 06:38:51.409361,0 days 00:27:42.680211,20,normal,7,zero,,0.2277600076918671,5708,480,256,752,old,0.5442183452071427,logistic,0.0022152529822455514,0.0026104052861531577,0.0024872620900472007,0.0015480915705362956,COMPLETE,0.0022152529822455514,0.0026104052861531577,0.0024872620900472007,0.0015480915705362956
26,0.8334354360898336,2025-09-03 06:38:51.410534,2025-09-03 07:06:40.658341,0 days 00:27:49.247807,20,uniform,8,zero,,0.04123240581227863,3534,1024,736,304,old,0.22107122112527072,logistic,0.00810416539510091,0.010054945945739746,0.00922850767771403,0.005029042561848958,COMPLETE,0.00810416539510091,0.010054945945739746,0.00922850767771403,0.005029042561848958
27,0.8323064645131429,2025-09-03 07:06:40.658721,2025-09-03 07:34:29.918241,0 days 00:27:49.259520,20,normal,7,zero,,0.03158674992525858,3984,992,800,224,old,0.24127149023631644,logistic,0.008012599415249294,0.010089635848999023,0.009841362635294596,0.004106799761454265,COMPLETE,0.008012599415249294,0.010089635848999023,0.009841362635294596,0.004106799761454265
28,0.8256128827730814,2025-09-03 07:34:29.919159,2025-09-03 08:02:25.656603,0 days 00:27:55.737444,20,normal,6,zero,,0.11220961958713967,1376,752,624,304,old,0.2190266233343047,logistic,0.00784668657514784,0.00891272226969401,0.009839296340942383,0.004788041114807129,COMPLETE,0.00784668657514784,0.00891272226969401,0.009839296340942383,0.004788041114807129
29,0.8349032600720724,2025-09-03 08:02:25.657003,2025-09-03 08:30:12.578068,0 days 00:27:46.921065,20,normal,7,zero,,0.12272257560798026,9360,976,784,448,Glorot,,logistic,0.002484904395209418,0.0014751752217610676,0.004362742106119792,0.0016167958577473958,COMPLETE,0.002484904395209418,0.0014751752217610676,0.004362742106119792,0.0016167958577473958
30,0.8223709464073181,2025-09-03 08:30:12.578479,2025-09-03 08:58:00.588412,0 days 00:27:48.009933,20,normal,7,zero,,0.11162010161015865,4842,960,816,560,Glorot,,tanh,0.004171874788072375,0.002961834271748861,0.006470441818237305,0.003083348274230957,COMPLETE,0.004171874788072375,0.002961834271748861,0.006470441818237305,0.003083348274230957
31,0.8324354688326517,2025-09-03 08:58:00.588799,2025-09-03 09:03:38.810163,0 days 00:05:38.221364,100,normal,7,zero,,0.08394425123768874,6981,944,832,384,Glorot,,logistic,0.004329548941718207,0.004571278889973958,0.005020340283711751,0.0033970276514689126,COMPLETE,0.004329548941718207,0.004571278889973958,0.005020340283711751,0.0033970276514689126
