number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
41,0.8816452145576477,2025-08-24 23:41:13.750223,2025-08-25 00:08:27.016235,0 days 00:27:13.266012,20,,uniform,7,zero,,0.06378567727326094,9879,112,624,624,0.5711621424094946,pca,old,1.3985949259689572,tanh,0.005723420778910319,0.0005608558654785156,0.0076427459716796875,0.008966660499572754,COMPLETE,0.005723420778910319,0.0005608558654785156,0.0076427459716796875,0.008966660499572754
42,0.8893064975738525,2025-08-25 00:08:27.017066,2025-08-25 00:35:37.013886,0 days 00:27:09.996820,20,,uniform,7,zero,,0.07005878264817185,6304,256,704,544,0.6066970841996892,pca,old,1.5085988084675952,tanh,0.005811095237731934,0.0018630504608154296,0.007891273498535157,0.007678961753845215,COMPLETE,0.005811095237731934,0.0018630504608154296,0.007891273498535157,0.007678961753845215
43,0.0978064551949501,2025-08-25 00:35:37.014872,2025-08-25 01:02:44.983044,0 days 00:27:07.968172,20,,uniform,7,zero,,0.7998745992005784,5733,304,800,560,0.6055402246245122,pca,old,1.5136980058961176,tanh,,,,,COMPLETE,,,,
44,0.7859838962554931,2025-08-25 01:02:44.983448,2025-08-25 01:29:56.586115,0 days 00:27:11.602667,20,,uniform,8,zero,,0.28690083848610204,3502,368,688,32,0.601032904490792,pca,old,1.5464125064719079,tanh,9.454091389973958e-05,0.0006325244903564453,0.00012137889862060547,-0.00047028064727783203,COMPLETE,9.454091389973958e-05,0.0006325244903564453,0.00012137889862060547,-0.00047028064727783203
45,0.8305323004722596,2025-08-25 01:29:56.586514,2025-08-25 01:56:51.272754,0 days 00:26:54.686240,20,1.3082771747711938e-05,uniform,7,zero,,0.13244433818118648,7655,224,480,544,,colnorm,old,1.6108007687178212,logistic,0.0028101126352945965,0.000388789176940918,0.002741575241088867,0.005299973487854004,COMPLETE,0.0028101126352945965,0.000388789176940918,0.002741575241088867,0.005299973487854004
46,0.0978064551949501,2025-08-25 01:56:51.273166,2025-08-25 02:25:35.928347,0 days 00:28:44.655181,20,,normal,7,nz,1.1977751077580277e-08,0.33574186635407216,7383,32,976,656,0.600347348409668,pca,old,1.5888489377350081,tanh,,,,,COMPLETE,,,,
47,0.8364516496658325,2025-08-25 02:25:35.930318,2025-08-25 02:53:02.668654,0 days 00:27:26.738336,20,,uniform,7,zero,,0.013241454266607295,6174,144,384,528,0.6089893458147775,pca,old,1.4593450879928878,tanh,0.007815368970235189,0.004566717147827149,0.009023666381835938,0.00985572338104248,COMPLETE,0.007815368970235189,0.004566717147827149,0.009023666381835938,0.00985572338104248
48,0.5283548682928085,2025-08-25 02:53:02.669057,2025-08-25 03:20:13.304798,0 days 00:27:10.635741,20,,uniform,5,zero,,0.7071970537388897,3726,80,1008,64,0.5844937727191654,pca,old,1.468914143508679,logistic,0.0022208372751871745,0.001631307601928711,0.003571820259094238,0.0014593839645385743,COMPLETE,0.0022208372751871745,0.001631307601928711,0.003571820259094238,0.0014593839645385743
49,0.7919032454490662,2025-08-25 03:20:13.305205,2025-08-25 03:25:43.699508,0 days 00:05:30.394303,100,,normal,7,zero,,0.12249977475753672,6641,128,624,512,0.5855595196343201,pca,old,1.959206172458587,logistic,0.0025620539983113606,-7.534027099609375e-06,0.0030860185623168947,0.004607677459716797,COMPLETE,0.0025620539983113606,-7.534027099609375e-06,0.0030860185623168947,0.004607677459716797
50,0.7748064875602723,2025-08-25 03:25:43.699869,2025-08-25 03:52:54.095359,0 days 00:27:10.395490,20,,uniform,7,zero,,0.09532879253805042,4021,48,464,1024,0.5736489496666466,pca,Glorot,,logistic,0.0034993886947631836,-9.49859619140625e-05,0.003045058250427246,0.007548093795776367,COMPLETE,0.0034993886947631836,-9.49859619140625e-05,0.003045058250427246,0.007548093795776367
51,0.8379839062690735,2025-08-25 03:52:54.095757,2025-08-25 04:21:20.403482,0 days 00:28:26.307725,20,,normal,8,nz,0.00047764734873858124,0.03139929558325165,5736,256,784,256,0.7050154238198159,pca,old,1.2530185211306861,tanh,0.0039463122685750324,0.00202639102935791,0.007292461395263672,0.0025200843811035156,COMPLETE,0.0039463122685750324,0.00202639102935791,0.007292461395263672,0.0025200843811035156
52,0.0978064551949501,2025-08-25 04:21:20.404380,2025-08-25 04:49:54.767058,0 days 00:28:34.362678,20,,uniform,7,nz,7.80789069232212e-05,0.402220515787864,6316,192,384,528,0.5714148692975132,pca,old,1.3377258424673728,tanh,,,,,COMPLETE,,,,
53,0.0978064551949501,2025-08-25 04:49:54.767449,2025-08-25 05:17:16.029184,0 days 00:27:21.261735,20,,uniform,8,zero,,0.369158253605497,5064,64,944,368,0.6650046012550568,pca,old,1.3386798136078712,tanh,,,,,COMPLETE,,,,
54,0.7999677538871766,2025-08-25 05:17:16.029603,2025-08-25 05:22:40.243550,0 days 00:05:24.213947,100,,uniform,7,zero,,0.007017495139456724,6476,464,864,816,0.57324865985002,pca,Glorot,,tanh,0.011088053385416666,0.009921646118164063,0.011531996726989745,0.011810517311096192,COMPLETE,0.011088053385416666,0.009921646118164063,0.011531996726989745,0.011810517311096192
55,0.7860322833061218,2025-08-25 05:22:40.243854,2025-08-25 05:49:34.565408,0 days 00:26:54.321554,20,1.752982058050671e-07,uniform,8,zero,,0.027924954099518007,2286,16,880,16,,colnorm,old,1.5968244102917268,tanh,0.0058272520701090486,0.0014047861099243165,0.01113133430480957,0.004945635795593262,COMPLETE,0.0058272520701090486,0.0014047861099243165,0.01113133430480957,0.004945635795593262
56,0.9037742257118225,2025-08-25 05:49:34.565799,2025-08-25 05:55:21.371888,0 days 00:05:46.806089,100,,uniform,7,nz,2.104003837184182e-08,0.21061687021677497,9532,352,912,224,0.5529865055502883,pca,old,1.166791135228432,tanh,0.0033511797587076823,0.0012873172760009765,0.006902718544006347,0.0018635034561157227,COMPLETE,0.0033511797587076823,0.0012873172760009765,0.006902718544006347,0.0018635034561157227
57,0.8996129393577575,2025-08-25 05:55:21.372278,2025-08-25 06:01:10.067809,0 days 00:05:48.695531,100,,uniform,7,nz,3.145748668753268e-08,0.2952826821210417,5908,304,944,112,0.5452741610816895,pca,old,1.2763900069882996,tanh,0.0022959391276041667,5.428791046142578e-05,0.005861163139343262,0.0009723663330078125,COMPLETE,0.0022959391276041667,5.428791046142578e-05,0.005861163139343262,0.0009723663330078125
58,0.0978064551949501,2025-08-25 06:01:10.068146,2025-08-25 06:06:56.411241,0 days 00:05:46.343095,100,0.00028169652559266944,uniform,7,nz,1.5101836500422528e-08,0.76129581615489,7020,432,928,304,,colnorm,old,1.1024716879819727,tanh,,,,,COMPLETE,,,,
59,0.8093709826469422,2025-08-25 06:06:56.411548,2025-08-25 06:12:38.380802,0 days 00:05:41.969254,100,,uniform,7,nz,1.3205242008546222e-08,0.0034287594205065844,6052,208,864,64,0.5084033392849774,pca,old,1.158039275848469,tanh,0.010676447550455728,0.011652374267578125,0.012495064735412597,0.007881903648376464,COMPLETE,0.010676447550455728,0.011652374267578125,0.012495064735412597,0.007881903648376464
60,0.0978064551949501,2025-08-25 06:12:38.382804,2025-08-25 06:18:22.671084,0 days 00:05:44.288280,100,,normal,7,nz,4.31841241142411e-08,0.23533466526806196,3623,352,720,320,,raw,old,0.5686147614415944,tanh,,,,,COMPLETE,,,,
