number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
43,0.9770322442054749,2025-09-03 14:17:23.577650,2025-09-03 14:44:56.458292,0 days 00:27:32.880642,20,uniform,8,zero,,0.1829905069037833,7718,896,976,304,Glorot,,tanh,0.0028230084313286678,0.0016608635584513347,0.005644599596659343,0.0011635621388753254,COMPLETE,0.0028230084313286678,0.0016608635584513347,0.005644599596659343,0.0011635621388753254
44,0.9676290154457092,2025-09-03 14:44:56.459115,2025-09-03 15:12:17.888610,0 days 00:27:21.429495,20,uniform,8,zero,,0.00268868733899442,7770,864,896,224,Glorot,,tanh,0.01183244917127821,0.012365023295084635,0.012606183687845865,0.010526140530904135,COMPLETE,0.01183244917127821,0.012365023295084635,0.012606183687845865,0.010526140530904135
45,0.9759999910990397,2025-09-03 15:12:17.888986,2025-09-03 15:41:16.264320,0 days 00:28:58.375334,20,normal,8,nz,4.917394496986648e-06,0.02096271666946105,7149,880,944,672,Glorot,,tanh,0.010726730028788248,0.009896318117777506,0.011131564776102701,0.011152307192484537,COMPLETE,0.010726730028788248,0.009896318117777506,0.011131564776102701,0.011152307192484537
46,0.0983548363049825,2025-09-03 15:41:16.264701,2025-09-03 16:08:47.478250,0 days 00:27:31.213549,20,uniform,7,zero,,0.6057513786215397,3097,784,864,224,Glorot,,tanh,,,,,COMPLETE,,,,
47,0.0983548363049825,2025-09-03 16:08:47.478910,2025-09-03 16:36:28.371372,0 days 00:27:40.892462,20,normal,8,zero,,0.3242996349611954,2204,1024,976,384,Glorot,,tanh,,,,,COMPLETE,,,,
48,0.9745806455612183,2025-09-03 16:36:28.371756,2025-09-03 16:41:59.033024,0 days 00:05:30.661268,100,uniform,8,zero,,0.055726501948655124,6151,976,1024,416,Glorot,,tanh,0.011124783092074925,0.010775526364644369,0.011720975240071615,0.010877847671508789,COMPLETE,0.011124783092074925,0.010775526364644369,0.011720975240071615,0.010877847671508789
49,0.9729838569959005,2025-09-03 16:41:59.033408,2025-09-03 16:47:47.552487,0 days 00:05:48.519079,100,uniform,5,nz,0.00010381092545638646,0.2456791522825677,9857,960,672,720,old,1.3769768976858248,tanh,0.0028788116243150495,0.002578894297281901,0.0028373003005981445,0.003220240275065104,COMPLETE,0.0028788116243150495,0.002578894297281901,0.0028373003005981445,0.003220240275065104
50,0.9784516096115112,2025-09-03 16:47:47.553050,2025-09-03 17:15:30.728374,0 days 00:27:43.175324,20,uniform,8,zero,,0.07866994348981247,9765,768,1024,384,old,0.7735557224408642,tanh,0.006162285804748535,0.004891633987426758,0.008248329162597656,0.005346894264221191,COMPLETE,0.006162285804748535,0.004891633987426758,0.008248329162597656,0.005346894264221191
51,0.0983548363049825,2025-09-03 17:15:30.728747,2025-09-03 17:43:07.074932,0 days 00:27:36.346185,20,uniform,8,zero,,0.33919645565835266,3615,816,1008,448,old,0.8558607631218835,tanh,,,,,COMPLETE,,,,
52,0.9781290292739868,2025-09-03 17:43:07.075316,2025-09-03 18:10:40.464149,0 days 00:27:33.388833,20,normal,8,zero,,0.046835690260754306,9898,608,1024,400,old,0.698130290792233,tanh,0.007669832971360949,0.0062760114669799805,0.009123285611470541,0.007610201835632324,COMPLETE,0.007669832971360949,0.0062760114669799805,0.009123285611470541,0.007610201835632324
53,0.9779838522275289,2025-09-03 18:10:40.464736,2025-09-03 18:38:11.702938,0 days 00:27:31.238202,20,normal,8,zero,,0.06172140839156036,8201,672,848,368,old,0.8574212391380086,tanh,0.006695124838087294,0.005527695020039876,0.008250157038370768,0.006307522455851237,COMPLETE,0.006695124838087294,0.005527695020039876,0.008250157038370768,0.006307522455851237
54,0.9667258063952128,2025-09-03 18:38:11.703340,2025-09-03 19:05:44.275297,0 days 00:27:32.571957,20,normal,5,zero,,0.0017528318418192628,9688,640,1024,336,old,0.8950285571291356,tanh,0.01216382450527615,0.012359420458475748,0.012722174326578775,0.011409878730773926,COMPLETE,0.01216382450527615,0.012359420458475748,0.012722174326578775,0.011409878730773926
55,0.9768548607826233,2025-09-03 19:05:44.275668,2025-09-03 19:33:19.637197,0 days 00:27:35.361529,20,normal,8,zero,,0.02833301383140141,7570,704,704,544,old,0.9078337238134404,tanh,0.00961254702674018,0.008756001790364584,0.010024825731913248,0.010056813557942709,COMPLETE,0.00961254702674018,0.008756001790364584,0.010024825731913248,0.010056813557942709
56,0.972145140171051,2025-09-03 19:33:19.637571,2025-09-03 19:38:52.634078,0 days 00:05:32.996507,100,normal,8,zero,,0.034238274266989506,4144,592,1008,256,old,0.7727440289980181,tanh,0.011325518290201822,0.011410951614379883,0.012342492739359537,0.010223110516866049,COMPLETE,0.011325518290201822,0.011410951614379883,0.012342492739359537,0.010223110516866049
57,0.0983548363049825,2025-09-03 19:38:52.634616,2025-09-03 20:07:52.009589,0 days 00:28:59.374973,20,normal,8,nz,3.240518429404852e-06,0.31764773178812433,1011,976,832,368,old,0.6667882953058719,tanh,,,,,COMPLETE,,,,
58,0.0983548363049825,2025-09-03 20:07:52.009979,2025-09-03 20:35:20.797530,0 days 00:27:28.787551,20,normal,8,zero,,0.6232725177619131,8834,400,864,272,old,1.0602970477296227,tanh,,,,,COMPLETE,,,,
59,0.9762096603711446,2025-09-03 20:35:20.797920,2025-09-03 20:41:07.741823,0 days 00:05:46.943903,100,uniform,8,nz,3.7040401720439102e-06,0.21180382432342582,3351,1024,912,304,old,0.6411440028456636,tanh,0.008799738354153104,0.008780837059020996,0.009418129920959473,0.008200248082478842,COMPLETE,0.008799738354153104,0.008780837059020996,0.009418129920959473,0.008200248082478842
60,0.9708064595858256,2025-09-03 20:41:07.742426,2025-09-03 20:46:40.950926,0 days 00:05:33.208500,100,normal,7,zero,,0.10239399446568978,6945,848,992,624,old,0.5980079665907954,logistic,0.008081555366516113,0.008117596308390299,0.009264747301737467,0.006862322489420573,COMPLETE,0.008081555366516113,0.008117596308390299,0.009264747301737467,0.006862322489420573
61,0.9777258038520813,2025-09-03 20:46:40.951517,2025-09-03 21:15:44.239639,0 days 00:29:03.288122,20,uniform,5,nz,1.1033441397172967e-06,0.027080195906639768,7619,1008,800,288,old,1.0957474991924703,tanh,0.009769558906555176,0.009993275006612143,0.010344306627909342,0.008971095085144043,COMPLETE,0.009769558906555176,0.009993275006612143,0.010344306627909342,0.008971095085144043
62,0.9784032305081686,2025-09-03 21:15:44.240020,2025-09-03 21:43:20.326777,0 days 00:27:36.086757,20,uniform,5,zero,,0.07974589735174743,7879,816,752,192,old,1.1389371244008837,tanh,0.0055852068795098206,0.005248109499613444,0.007495880126953125,0.004011631011962891,COMPLETE,0.0055852068795098206,0.005248109499613444,0.007495880126953125,0.004011631011962891
63,0.0983548363049825,2025-09-03 21:43:20.327148,2025-09-03 22:10:51.699327,0 days 00:27:31.372179,20,uniform,7,zero,,0.9576548177814057,9819,800,544,208,old,1.2546886690117096,tanh,,,,,COMPLETE,,,,
64,0.9778225819269816,2025-09-03 22:10:51.699703,2025-09-03 22:38:31.370530,0 days 00:27:39.670827,20,uniform,5,zero,,0.08523511611431847,7214,912,960,176,old,1.1623850302946328,tanh,0.005814909934997559,0.005513230959574382,0.008228103319803873,0.0037033955256144204,COMPLETE,0.005814909934997559,0.005513230959574382,0.008228103319803873,0.0037033955256144204
65,0.9770645101865133,2025-09-03 22:38:31.371072,2025-09-03 23:07:33.992015,0 days 00:29:02.620943,20,normal,8,nz,0.0002039920453357596,0.03072168696609805,9488,672,848,208,old,0.9201582928159235,tanh,0.00709684689839681,0.007126728693644206,0.008904655774434408,0.005259156227111816,COMPLETE,0.00709684689839681,0.007126728693644206,0.008904655774434408,0.005259156227111816
66,0.9767096638679504,2025-09-03 23:07:33.992391,2025-09-03 23:36:35.609685,0 days 00:29:01.617294,20,uniform,7,nz,3.0633373432373446e-05,0.1629770742009188,2540,960,768,528,old,0.5341052714388259,tanh,0.0065740081999037005,0.005871295928955078,0.008189519246419271,0.005661209424336751,COMPLETE,0.0065740081999037005,0.005871295928955078,0.008189519246419271,0.005661209424336751
67,0.9726451635360718,2025-09-03 23:36:35.610064,2025-09-04 00:04:13.400457,0 days 00:27:37.790393,20,normal,7,zero,,0.23144909446569048,2892,656,912,368,old,1.564458685751526,tanh,0.003397213088141547,0.001713077227274577,0.006397843360900879,0.002080718676249186,COMPLETE,0.003397213088141547,0.001713077227274577,0.006397843360900879,0.002080718676249186
