number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
104,0.8078548550605774,2025-08-23 10:51:57.292537,2025-08-23 10:56:11.901369,0 days 00:04:14.608832,20,,normal,8,nz,3.9486144287965655e-07,0.2653080444976306,2552,304,0.9779942560853682,pca,old,0.675053983028524,logistic,-2.6226043701171875e-05,COMPLETE,-2.6226043701171875e-05
105,0.8377097129821778,2025-08-23 10:56:11.903301,2025-08-23 11:00:24.659553,0 days 00:04:12.756252,20,,uniform,8,nz,1.0898798340955672e-06,0.42736211569335925,3936,336,,raw,old,0.853741725063003,logistic,0.0015258073806762695,COMPLETE,0.0015258073806762695
106,0.6310484051704407,2025-08-23 11:00:24.661465,2025-08-23 11:04:38.809415,0 days 00:04:14.147950,20,,uniform,8,nz,1.1370874728967103e-06,0.008662701664497813,2010,448,,raw,old,0.7444061120733054,logistic,0.009057044982910156,COMPLETE,0.009057044982910156
107,0.5762742400169373,2025-08-23 11:04:38.809695,2025-08-23 11:08:56.023178,0 days 00:04:17.213483,20,,uniform,8,nz,9.787300833198907e-07,0.02525930097776116,6045,592,0.5668688337897159,pca,old,0.8440266120956735,logistic,0.006530237197875976,COMPLETE,0.006530237197875976
108,0.7585161805152894,2025-08-23 11:08:56.025118,2025-08-23 11:14:22.415950,0 days 00:05:26.390832,20,,uniform,8,nz,2.3014248045702284e-06,0.060124871323441305,2159,48,,raw,old,0.8992734656589575,logistic,0.0006727457046508789,COMPLETE,0.0006727457046508789
109,0.7970484137535095,2025-08-23 11:14:22.417566,2025-08-23 11:20:03.491284,0 days 00:05:41.073718,20,,uniform,8,nz,1.328652913926408e-07,0.7487068108526451,8715,160,,raw,old,0.9261248091829208,logistic,0.024677157402038574,COMPLETE,0.024677157402038574
110,0.09798387438058853,2025-08-23 11:20:03.493317,2025-08-23 11:25:26.999359,0 days 00:05:23.506042,20,,normal,8,zero,,0.2858134206020556,8701,416,,raw,old,1.006649313465911,tanh,,COMPLETE,
111,0.3460322737693787,2025-08-23 11:25:27.001446,2025-08-23 11:31:05.543648,0 days 00:05:38.542202,20,,normal,8,nz,1.1512190737634199e-07,0.005978625374048833,6378,240,0.5009038298001186,pca,old,1.0463636789005486,tanh,0.010532379150390625,COMPLETE,0.010532379150390625
112,0.8126451969146729,2025-08-23 11:31:05.545773,2025-08-23 11:32:14.925262,0 days 00:01:09.379489,100,,uniform,6,nz,2.7697636296773856e-06,0.6087642117864802,1214,144,,raw,Glorot,,logistic,0.0016674757003784179,COMPLETE,0.0016674757003784179
113,0.2340806543827057,2025-08-23 11:32:14.925501,2025-08-23 11:37:49.098501,0 days 00:05:34.173000,20,,uniform,5,nz,6.801972677458253e-08,0.628897860852582,6864,80,0.9125121540721401,pca,old,0.3675860418390898,logistic,,COMPLETE,
114,0.09798387438058853,2025-08-23 11:37:49.100519,2025-08-23 11:42:54.240886,0 days 00:05:05.140367,20,,uniform,5,nz,2.073020003616812e-06,0.7953640636817971,3544,304,,raw,old,0.8710802322737996,tanh,,COMPLETE,
115,0.8321452021598816,2025-08-23 11:42:54.243067,2025-08-23 11:47:28.242278,0 days 00:04:33.999211,20,,uniform,6,nz,1.5337627156309324e-08,0.3367877132558582,6771,160,,raw,old,1.1644685150970435,logistic,0.0015617847442626954,COMPLETE,0.0015617847442626954
116,0.8194355368614197,2025-08-23 11:47:28.244505,2025-08-23 11:48:19.340874,0 days 00:00:51.096369,100,,uniform,7,nz,1.523043884965223e-08,0.24394176878350415,3010,240,,raw,old,1.1812892657644845,logistic,0.00024259090423583984,COMPLETE,0.00024259090423583984
117,0.8148387432098388,2025-08-23 11:48:19.341121,2025-08-23 11:49:12.817296,0 days 00:00:53.476175,100,,uniform,7,nz,1.3026510327353036e-08,0.4944176737071758,6553,64,,raw,old,1.2155999783801512,logistic,0.0020684003829956055,COMPLETE,0.0020684003829956055
118,0.8177258491516113,2025-08-23 11:49:12.819209,2025-08-23 11:50:03.606718,0 days 00:00:50.787509,100,,uniform,7,nz,1.9049300526287805e-08,0.377584247124629,1820,576,,raw,old,1.1854039430754162,logistic,0.0021753549575805665,COMPLETE,0.0021753549575805665
119,0.7514839172363281,2025-08-23 11:50:03.606958,2025-08-23 11:54:09.515071,0 days 00:04:05.908113,20,,uniform,6,nz,1.443284349796357e-08,0.022187661400436237,6380,64,,raw,old,1.1647190341388869,logistic,0.0008092641830444336,COMPLETE,0.0008092641830444336
120,0.7366129159927368,2025-08-23 11:54:09.516877,2025-08-23 11:54:55.359465,0 days 00:00:45.842588,100,,uniform,8,zero,,0.03291099892175395,3304,64,,raw,old,1.5392815768746722,logistic,0.001400327682495117,COMPLETE,0.001400327682495117
121,0.8313871383666992,2025-08-23 11:54:55.359689,2025-08-23 11:59:07.960420,0 days 00:04:12.600731,20,,uniform,6,nz,1.004057649893892e-08,0.2194660997354191,5008,496,,raw,old,1.0655754201396654,logistic,0.0011584758758544922,COMPLETE,0.0011584758758544922
122,0.8301452040672302,2025-08-23 11:59:07.962314,2025-08-23 12:03:21.820510,0 days 00:04:13.858196,20,,uniform,6,nz,1.0212542310294754e-08,0.2368778061579595,3427,656,,raw,old,1.098132404665961,logistic,0.0019412040710449219,COMPLETE,0.0019412040710449219
123,0.09798387438058853,2025-08-23 12:03:21.822319,2025-08-23 12:07:33.834342,0 days 00:04:12.012023,20,,uniform,8,nz,1.3842515914446703e-08,0.42709512610121386,2488,256,0.9859743293879815,pca,old,1.150933967228134,tanh,,COMPLETE,
124,0.7908871173858643,2025-08-23 12:07:33.836016,2025-08-23 12:11:44.801455,0 days 00:04:10.965439,20,,uniform,6,nz,1.3344613471709962e-08,0.26252919904216654,971,464,,raw,old,1.212940755621288,logistic,0.0026385307312011717,COMPLETE,0.0026385307312011717
125,0.8246774673461914,2025-08-23 12:11:44.803425,2025-08-23 12:15:57.279173,0 days 00:04:12.475748,20,,uniform,6,nz,1.0685848223539021e-08,0.09692103022955936,9727,672,,raw,old,1.086228725442663,logistic,0.0020290613174438477,COMPLETE,0.0020290613174438477
126,0.7869032621383667,2025-08-23 12:15:57.281040,2025-08-23 12:20:10.631350,0 days 00:04:13.350310,20,,uniform,6,nz,1.0418008465547853e-08,0.3577121306690933,8256,896,,raw,old,0.9954137193084245,logistic,0.005938220024108887,COMPLETE,0.005938220024108887
127,0.09798387438058853,2025-08-23 12:20:10.632990,2025-08-23 12:24:23.666388,0 days 00:04:13.033398,20,5.960295441059266e-06,uniform,7,nz,1.1455437902198197e-08,0.3571561533539032,7187,656,,colnorm,old,1.045490866020746,logistic,,COMPLETE,
