number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
35,0.5412742137908936,2025-09-02 14:46:41.427762,2025-09-02 14:53:50.356585,0 days 00:07:08.928823,100,normal,7,nz,2.3881625663818028e-08,0.00030129831042670976,192,416,Glorot,,tanh,0.013172101974487305,COMPLETE,0.013172101974487305
36,0.6070322751998901,2025-09-02 14:53:50.357257,2025-09-02 15:29:36.324892,0 days 00:35:45.967635,20,normal,6,nz,3.042048190917116e-07,0.0024865729443567025,230,432,old,1.9863089596180703,tanh,0.012852096557617187,COMPLETE,0.012852096557617187
37,0.45267743468284605,2025-09-02 15:29:36.325333,2025-09-02 15:36:20.000661,0 days 00:06:43.675328,100,normal,5,zero,,0.00031934072317515473,583,176,old,0.7980273673000766,tanh,0.013361740112304687,COMPLETE,0.013361740112304687
38,0.8237581133842469,2025-09-02 15:36:20.001093,2025-09-02 16:09:50.261745,0 days 00:33:30.260652,20,normal,8,zero,,0.006015868242524775,614,480,old,0.21837927025566456,tanh,0.01267070770263672,COMPLETE,0.01267070770263672
39,0.1134677454829216,2025-09-02 16:09:50.262170,2025-09-02 16:43:51.996938,0 days 00:34:01.734768,20,normal,5,zero,,1.9422269127825716e-06,399,912,old,0.8895458827965552,logistic,0.013115310668945312,COMPLETE,0.013115310668945312
40,0.762806499004364,2025-09-02 16:43:51.997609,2025-09-02 16:50:42.346143,0 days 00:06:50.348534,100,normal,6,zero,,0.0020093447679859944,1510,976,old,0.7897342187886371,logistic,0.012255096435546875,COMPLETE,0.012255096435546875
41,0.3038871049880981,2025-09-02 16:50:42.359386,2025-09-02 16:57:38.180511,0 days 00:06:55.821125,100,normal,5,zero,,0.0013178595061205047,329,656,old,1.6891567488156214,logistic,0.01312849521636963,COMPLETE,0.01312849521636963
42,0.795322597026825,2025-09-02 16:57:38.180944,2025-09-02 17:04:20.056819,0 days 00:06:41.875875,100,normal,5,zero,,0.020520468795960502,5573,720,old,1.2385120108259946,tanh,0.005670976638793945,COMPLETE,0.005670976638793945
43,0.8248871445655823,2025-09-02 17:04:20.057246,2025-09-02 17:38:14.789247,0 days 00:33:54.732001,20,uniform,7,zero,,0.01077541132005978,1870,752,Glorot,,logistic,0.00959479808807373,COMPLETE,0.00959479808807373
44,0.8759839296340942,2025-09-02 17:38:14.790256,2025-09-02 18:13:45.163346,0 days 00:35:30.373090,20,normal,5,nz,0.002919765386742817,0.4080388969790123,813,192,old,1.977044803454637,tanh,0.03856172561645508,COMPLETE,0.03856172561645508
45,0.8856290817260742,2025-09-02 18:13:45.163769,2025-09-02 18:47:28.487917,0 days 00:33:43.324148,20,uniform,6,zero,,0.10467739650491467,8879,240,old,1.988181682835439,logistic,0.0003678560256958008,COMPLETE,0.0003678560256958008
46,0.8141774773597718,2025-09-02 18:47:28.488339,2025-09-02 18:54:50.544877,0 days 00:07:22.056538,100,uniform,8,nz,0.0009110543562389147,0.10750221368169545,280,512,Glorot,,tanh,0.008538579940795899,COMPLETE,0.008538579940795899
47,0.7184355139732361,2025-09-02 18:54:50.545296,2025-09-02 19:30:53.402547,0 days 00:36:02.857251,20,normal,6,nz,1.2137828511775467e-07,0.0005684434147264066,1175,816,Glorot,,tanh,0.012867975234985351,COMPLETE,0.012867975234985351
48,0.5636290311813354,2025-09-02 19:30:53.403209,2025-09-02 20:06:38.457172,0 days 00:35:45.053963,20,normal,7,nz,5.733827693309677e-05,5.079600868546174e-06,1084,480,Glorot,,tanh,0.013121747970581054,COMPLETE,0.013121747970581054
49,0.7886129260063172,2025-09-02 20:06:38.457606,2025-09-02 20:40:06.500285,0 days 00:33:28.042679,20,normal,5,zero,,0.010843892878441716,158,224,old,0.6646190292569847,tanh,0.011990952491760253,COMPLETE,0.011990952491760253
50,0.6167742133140564,2025-09-02 20:40:19.103113,2025-09-02 20:47:27.553510,0 days 00:07:08.450397,100,normal,6,nz,0.000194697733265765,0.0019162850142456203,235,672,old,1.6809867835351213,tanh,0.012972760200500488,COMPLETE,0.012972760200500488
51,0.8097903609275818,2025-09-02 20:47:27.553940,2025-09-02 20:54:38.773530,0 days 00:07:11.219590,100,normal,7,nz,2.7495142582401514e-07,0.05907447236904719,655,320,old,1.39075721911742,tanh,0.007480049133300781,COMPLETE,0.007480049133300781
52,0.6135161399841309,2025-09-02 20:54:38.774303,2025-09-02 21:28:40.327662,0 days 00:34:01.553359,20,normal,5,zero,,3.857174781334704e-05,3039,800,Glorot,,tanh,0.013037657737731934,COMPLETE,0.013037657737731934
53,0.8763871550559997,2025-09-02 21:28:40.328360,2025-09-02 22:04:36.629156,0 days 00:35:56.300796,20,normal,7,nz,3.386321498655938e-06,0.12264970522261864,2353,592,Glorot,,tanh,0.001252293586730957,COMPLETE,0.001252293586730957
