number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
99,0.198649999499321,2025-08-25 00:26:52.890111,2025-08-25 00:30:50.482920,0 days 00:03:57.592809,100,1.8107237608335393e-05,normal,7,zero,,0.11425116670295242,9328,704,,colnorm,Glorot,,tanh,2.0313262939453126e-05,COMPLETE,2.0313262939453126e-05
100,0.1789499968290329,2025-08-25 00:30:50.483213,2025-08-25 00:48:42.205952,0 days 00:17:51.722739,20,0.0008088768801391919,uniform,8,zero,,0.08617480106795546,1843,352,,colnorm,old,0.20611267658284405,tanh,0.00020091533660888673,COMPLETE,0.00020091533660888673
101,0.034066667035222056,2025-08-25 00:48:42.206313,2025-08-25 01:07:20.696325,0 days 00:18:38.490012,20,,normal,8,nz,0.00012439584223739988,0.048189702671109516,5113,432,,raw,old,1.0100958301855256,tanh,0.00922255516052246,COMPLETE,0.00922255516052246
102,0.18631666600704194,2025-08-25 01:07:20.696692,2025-08-25 01:11:02.008012,0 days 00:03:41.311320,100,3.310692485080081e-05,normal,7,zero,,0.00922630622160819,5899,384,,colnorm,old,1.41666556727019,logistic,0.0068612337112426754,COMPLETE,0.0068612337112426754
103,0.2009166657924652,2025-08-25 01:11:02.008802,2025-08-25 01:29:50.950573,0 days 00:18:48.941771,20,9.990200125504397e-09,uniform,8,nz,0.0008037098038177127,0.017804040540338014,850,352,,colnorm,Glorot,,tanh,0.009417486190795899,COMPLETE,0.009417486190795899
104,0.10520000010728836,2025-08-25 01:29:50.950943,2025-08-25 01:33:24.869590,0 days 00:03:33.918647,100,,uniform,8,zero,,0.0299817887020661,933,352,,raw,Glorot,,tanh,0.008640289306640625,COMPLETE,0.008640289306640625
105,0.20228333175182342,2025-08-25 01:33:24.869909,2025-08-25 01:52:01.554002,0 days 00:18:36.684093,20,4.227852922718655e-05,normal,8,nz,1.0001034017277702e-06,0.20345288901807893,1655,640,,colnorm,old,1.2230942000921514,logistic,0.0002666950225830078,COMPLETE,0.0002666950225830078
106,0.1916166663169861,2025-08-25 01:52:01.554378,2025-08-25 01:55:43.580886,0 days 00:03:42.026508,100,5.215408305398782e-05,normal,5,zero,,0.09470487260115401,1777,640,,colnorm,old,1.5471111738389203,tanh,0.0004687786102294922,COMPLETE,0.0004687786102294922
107,0.15708333551883696,2025-08-25 01:55:43.581221,2025-08-25 02:14:22.990532,0 days 00:18:39.409311,20,,normal,8,nz,6.967464918466699e-05,0.0034788272661841037,4963,352,0.8217990545354696,pca,old,1.2531725871366173,logistic,0.007817673683166503,COMPLETE,0.007817673683166503
108,0.06086666658520699,2025-08-25 02:14:22.992313,2025-08-25 02:18:04.080119,0 days 00:03:41.087806,100,9.48541289711321e-05,uniform,8,zero,,0.009453029197233497,310,208,,colnorm,Glorot,,logistic,0.012644553184509277,COMPLETE,0.012644553184509277
109,0.06703333109617234,2025-08-25 02:18:04.080446,2025-08-25 02:36:59.084018,0 days 00:18:55.003572,20,1.596722346665546e-05,normal,7,nz,0.0014172475926275757,0.00023502288019356892,1063,352,,colnorm,old,1.3821801094405592,tanh,0.013238906860351562,COMPLETE,0.013238906860351562
110,0.20433332920074462,2025-08-25 02:36:59.084393,2025-08-25 02:58:02.731430,0 days 00:21:03.647037,20,0.0001605594403294445,normal,7,nz,0.009809145847930358,0.02305837992727957,4252,464,,colnorm,old,0.8802607710612207,tanh,0.0004266500473022461,COMPLETE,0.0004266500473022461
111,0.18184999823570253,2025-08-25 02:58:02.731793,2025-08-25 03:01:43.370914,0 days 00:03:40.639121,100,0.00021367376192444408,normal,8,zero,,0.08901068518704415,126,304,,colnorm,old,1.7287450662730273,tanh,0.010096001625061034,COMPLETE,0.010096001625061034
112,0.009999999776482582,2025-08-25 03:01:43.371629,2025-08-25 03:19:38.898362,0 days 00:17:55.526733,20,,normal,8,zero,,0.7563727762401379,4237,400,,raw,old,1.6324924237312917,logistic,,COMPLETE,
113,0.09363333284854888,2025-08-25 03:19:38.898711,2025-08-25 03:41:29.054793,0 days 00:21:50.156082,20,0.00017593241613722164,normal,8,zero,,0.004860865567400041,590,720,,colnorm,Glorot,,logistic,0.012548112869262695,COMPLETE,0.012548112869262695
114,0.062483332306146624,2025-08-25 03:41:29.055141,2025-08-25 03:45:37.263872,0 days 00:04:08.208731,100,0.00012793980916852131,normal,8,zero,,0.0007006013724358988,426,144,,colnorm,Glorot,,tanh,0.012790465354919433,COMPLETE,0.012790465354919433
115,0.18629999756813048,2025-08-25 03:45:37.264199,2025-08-25 03:49:17.549979,0 days 00:03:40.285780,100,2.3942660953365863e-05,uniform,8,zero,,0.017635208264159055,736,304,,colnorm,old,1.6272514623782144,tanh,0.010314607620239257,COMPLETE,0.010314607620239257
116,0.17033332884311675,2025-08-25 03:49:17.550242,2025-08-25 03:52:57.420356,0 days 00:03:39.870114,100,0.00027225722799163483,normal,8,zero,,0.12181245389662632,1957,112,,colnorm,old,1.4961531095378935,tanh,0.0005615234375,COMPLETE,0.0005615234375
117,0.13958333134651185,2025-08-25 03:52:57.420690,2025-08-25 03:56:53.420165,0 days 00:03:55.999475,100,,normal,7,nz,0.00010316549044977487,0.02448447178664239,1690,496,0.6683143436397854,pca,old,1.3258382123946952,tanh,0.007740902900695801,COMPLETE,0.007740902900695801
118,0.05466666668653488,2025-08-25 03:56:53.420417,2025-08-25 04:00:34.221377,0 days 00:03:40.800960,100,1.2822780762078847e-05,normal,5,zero,,0.002043293163227908,1532,208,,colnorm,old,1.1864272091267885,logistic,0.012928032875061035,COMPLETE,0.012928032875061035
119,0.18174999952316284,2025-08-25 04:00:34.221660,2025-08-25 04:04:17.844164,0 days 00:03:43.622504,100,,normal,8,zero,,0.24497410871908762,468,304,0.9973541654089422,pca,Glorot,,tanh,0.0003241300582885742,COMPLETE,0.0003241300582885742
120,0.14236666560173034,2025-08-25 04:04:17.844470,2025-08-25 04:07:51.425131,0 days 00:03:33.580661,100,,normal,7,zero,,0.009438967392874737,368,528,,raw,old,1.4882808419776639,tanh,0.012525844573974609,COMPLETE,0.012525844573974609
121,0.15898333191871644,2025-08-25 04:07:51.425395,2025-08-25 04:11:37.195256,0 days 00:03:45.769861,100,,normal,8,zero,,0.006472987414473035,7330,272,0.7501753928467925,pca,Glorot,,logistic,0.006885027885437012,COMPLETE,0.006885027885437012
122,0.21624999940395356,2025-08-25 04:11:37.196000,2025-08-25 04:29:16.665718,0 days 00:17:39.469718,20,,normal,8,zero,,0.06322067617968073,4006,416,0.7823553202017954,pca,Glorot,,logistic,0.000427699089050293,COMPLETE,0.000427699089050293
123,0.19570000171661378,2025-08-25 04:29:16.666066,2025-08-25 04:32:57.634786,0 days 00:03:40.968720,100,0.000995715502505842,normal,8,zero,,0.035789143054851695,9730,288,,colnorm,old,1.1820859328195814,logistic,0.00034453868865966795,COMPLETE,0.00034453868865966795
124,0.1998666673898697,2025-08-25 04:32:57.635057,2025-08-25 04:36:47.755597,0 days 00:03:50.120540,100,4.0614728299187676e-05,normal,6,nz,0.0010796762998631464,0.12503693179717562,9590,480,,colnorm,old,1.4313002494017752,tanh,7.331371307373047e-05,COMPLETE,7.331371307373047e-05
125,0.14531666338443755,2025-08-25 04:36:47.755931,2025-08-25 04:40:26.568674,0 days 00:03:38.812743,100,1.2669778555658353e-06,normal,5,zero,,0.014679268662622695,357,224,,colnorm,old,1.1807036057756282,tanh,0.011437344551086425,COMPLETE,0.011437344551086425
126,0.2001333326101303,2025-08-25 04:40:26.568939,2025-08-25 04:44:07.212379,0 days 00:03:40.643440,100,0.00010669970304302744,normal,8,zero,,0.10632321184803796,900,608,,colnorm,Glorot,,tanh,0.0007095813751220703,COMPLETE,0.0007095813751220703
127,0.20016666352748871,2025-08-25 04:44:07.212690,2025-08-25 05:01:53.140371,0 days 00:17:45.927681,20,2.051792154649041e-05,normal,8,zero,,0.2326816740157846,1257,608,,colnorm,old,1.451912012157908,logistic,-7.312297821044922e-05,COMPLETE,-7.312297821044922e-05
