number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
20,0.26313665012518567,2025-09-02 08:47:33.997643,2025-09-02 09:46:01.300876,0 days 00:58:27.303233,20,uniform,8,nz,5.135502300560386e-06,0.5529241977447701,598,896,960,880,432,Glorot,,logistic,0.012383103370666504,0.01256402333577474,0.012610435485839844,0.012853503227233887,0.01248025894165039,0.012464563051859537,0.005085905392964681,0.011491684686569942,0.26313665012518567,0.016941755816117947,COMPLETE
21,0.2710295120875041,2025-09-02 09:46:01.301312,2025-09-02 10:44:28.471387,0 days 00:58:27.170075,20,uniform,8,nz,5.239312248505844e-06,0.7943482729305718,2029,976,1024,864,368,Glorot,,tanh,0.009827494621276855,0.010467012723286947,0.009941856066385904,0.011972268422444662,0.009009798367818197,0.010288278261820475,0.005980292956034343,0.009641000202723913,0.2710295120875041,0.0037282403722113423,COMPLETE
22,0.2265971302986145,2025-09-02 10:44:28.472191,2025-09-02 10:51:05.412711,0 days 00:06:36.940520,256,uniform,8,zero,,0.3618638154745876,1247,608,880,688,656,Glorot,,tanh,0.011983752250671387,0.012251536051432291,0.012598514556884766,0.012596805890401205,0.012499094009399414,0.012132763862609863,0.00845197836558024,0.011787777855282738,0.2265971302986145,0.000352136053544095,COMPLETE
23,0.5234807729721069,2025-09-02 10:51:05.413156,2025-09-02 10:58:20.401529,0 days 00:07:14.988373,256,uniform,8,zero,,0.006509462385517838,702,480,1024,944,480,Glorot,,tanh,0.013065616289774576,0.013083140055338541,0.013060728708902994,0.013025760650634766,0.01307821273803711,0.01301745573679606,0.012752175331115723,0.013011869930085683,0.5234807729721069,0.009487724095298975,COMPLETE
24,0.21717456976572672,2025-09-02 10:58:20.401956,2025-09-02 11:05:09.637046,0 days 00:06:49.235090,256,uniform,8,nz,2.664628243753044e-05,0.3471391322506366,2144,384,768,704,848,Glorot,,tanh,0.011404871940612793,0.012044111887613932,0.012510021527608236,0.0125657320022583,0.0124129851659139,0.011931419372558594,0.006631692250569661,0.011357262021019346,0.21717456976572672,0.0037232245820720904,COMPLETE
25,0.5235206683476766,2025-09-02 11:05:09.637931,2025-09-02 12:03:27.015905,0 days 00:58:17.377974,20,uniform,8,nz,3.277409387818764e-05,0.0042158891274042,1176,496,656,720,736,Glorot,,tanh,0.012971083323160807,0.013083179791768393,0.012986858685811361,0.012966434160868326,0.013071735699971518,0.013059020042419434,0.012380361557006836,0.012931239037286667,0.5235206683476766,0.004544009328274179,COMPLETE
26,0.3386247456073761,2025-09-02 12:03:27.016877,2025-09-02 12:10:23.242487,0 days 00:06:56.225610,256,uniform,8,nz,2.5217854328528264e-07,0.828103053208669,4436,176,736,880,896,Glorot,,tanh,0.00817720095316569,0.010448058446248373,0.010163029034932455,0.009301543235778809,0.01057263215382894,0.01025839646657308,0.00454258918762207,0.00906620706830706,0.3386247456073761,0.00586212837776751,COMPLETE
27,0.3238540093104045,2025-09-02 12:10:23.243262,2025-09-02 12:16:24.271026,0 days 00:06:01.027764,256,uniform,7,zero,,0.6873874775410846,1594,672,736,736,528,Glorot,,tanh,0.010946114857991537,0.011704206466674805,0.011796355247497559,0.012268900871276855,0.011633594830830893,0.011461774508158365,0.007777015368143718,0.011083994592939106,0.3238540093104045,0.010111068258915714,COMPLETE
28,0.20918624103069305,2025-09-02 12:16:24.271497,2025-09-02 12:28:06.564847,0 days 00:11:42.293350,100,uniform,8,nz,5.7729576443848264e-05,0.20615901571943002,1674,320,848,432,624,Glorot,,tanh,0.011994004249572754,0.012001792589823404,0.012402017911275228,0.012431979179382324,0.012363632520039877,0.01158301035563151,0.006741960843404134,0.011359771092732746,0.20918624103069305,0.0010420524873150543,COMPLETE
29,0.38042988379796344,2025-09-02 12:28:06.565315,2025-09-02 12:33:25.645973,0 days 00:05:19.080658,512,uniform,6,nz,0.00015057193475900653,0.01318052415599182,2093,320,960,384,816,Glorot,,tanh,0.013031760851542154,0.013130625089009603,0.013027667999267578,0.012849768002827963,0.013065616289774576,0.013040900230407715,0.011789043744405111,0.012847911743890671,0.38042988379796344,0.002608237231993227,COMPLETE
30,0.5226409037907919,2025-09-02 12:33:25.646407,2025-09-02 12:45:08.998883,0 days 00:11:43.352476,100,normal,5,nz,0.00850314216770212,0.13677831523175638,1666,304,768,608,368,Glorot,,tanh,3.059705098470052e-05,0.15867435932159424,0.1309922138849894,0.0022760629653930664,0.18023486932118735,0.018961191177368164,5.928675333658854e-05,0.07017551149640765,0.5226409037907919,0.002032334169454188,COMPLETE
31,0.19993761678536734,2025-09-02 12:45:08.999315,2025-09-02 12:56:51.523344,0 days 00:11:42.524029,100,uniform,8,nz,2.1456654367285786e-05,0.23473328789229086,2311,544,864,480,928,old,1.364205724545954,tanh,0.011960426966349283,0.012134671211242676,0.012630899747212728,0.012570897738138834,0.01250457763671875,0.011561234792073568,0.006647586822509766,0.011430042130606515,0.19993761678536734,0.0004834540941130712,COMPLETE
32,0.27393195033073425,2025-09-02 12:56:51.523775,2025-09-02 13:08:37.595059,0 days 00:11:46.071284,100,uniform,8,nz,6.6580991834695e-05,0.45567857286807206,1433,320,896,176,496,Glorot,,tanh,0.011623183886210123,0.009677886962890625,0.011826872825622559,0.012115716934204102,0.011946320533752441,0.009629289309183756,0.006830493609110515,0.010521394865853446,0.27393195033073425,0.0023544277530792865,COMPLETE
33,0.32938899596532184,2025-09-02 13:08:37.595487,2025-09-02 13:20:22.549131,0 days 00:11:44.953644,100,uniform,8,nz,7.221274670813602e-05,0.012949461507152489,2911,560,688,592,928,old,1.303604140612139,tanh,0.012920061747233072,0.012980818748474121,0.013028740882873535,0.012963016827901205,0.013072967529296875,0.012908458709716797,0.01054708162943522,0.01263159229641869,0.32938899596532184,0.003180705622703637,COMPLETE
