number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
32,0.10000000149011612,2025-08-24 19:11:32.678498,2025-08-24 19:16:47.021713,0 days 00:05:14.343215,100,,normal,5,zero,,8.060709675998e-05,273,592,848,816,,raw,Glorot,,logistic,0.01307074228922526,0.01301558017730713,0.012954926490783692,0.013241720199584962,COMPLETE,0.01307074228922526,0.01301558017730713,0.012954926490783692,0.013241720199584962
33,0.4219333231449127,2025-08-24 19:16:47.022030,2025-08-24 19:22:16.234343,0 days 00:05:29.212313,100,,uniform,5,zero,,0.3881631908547999,550,656,768,480,0.8360361547567354,pca,old,0.34952059690438664,tanh,0.005436301231384277,0.0023093461990356446,0.0071078062057495115,0.0068917512893676754,COMPLETE,0.005436301231384277,0.0023093461990356446,0.0071078062057495115,0.0068917512893676754
34,0.20796666145324708,2025-08-24 19:22:16.234686,2025-08-24 19:27:43.461485,0 days 00:05:27.226799,100,,normal,5,zero,,1.5698573371230564e-06,9702,16,848,784,0.9554456629821021,pca,old,0.8219145201736515,tanh,0.012583613395690918,0.011878156661987304,0.012910890579223632,0.012961792945861816,COMPLETE,0.012583613395690918,0.011878156661987304,0.012910890579223632,0.012961792945861816
35,0.12233333140611649,2025-08-24 19:27:43.461823,2025-08-24 19:54:07.732699,0 days 00:26:24.270876,20,0.00023030123347169337,uniform,5,zero,,0.00022925779841068158,7530,624,304,272,,colnorm,Glorot,,logistic,0.013043793042500815,0.013106250762939453,0.013074398040771484,0.012950730323791505,COMPLETE,0.013043793042500815,0.013106250762939453,0.013074398040771484,0.012950730323791505
36,0.10000000149011612,2025-08-24 19:54:07.734901,2025-08-24 19:59:47.454658,0 days 00:05:39.719757,100,,uniform,6,nz,0.007026571679037962,0.5761867715961069,345,480,560,336,0.9027008437002731,pca,Glorot,,logistic,0.013011805216471354,0.013127541542053223,0.01308283805847168,0.01282503604888916,COMPLETE,0.013011805216471354,0.013127541542053223,0.01308283805847168,0.01282503604888916
37,0.19418332874774932,2025-08-24 19:59:47.455062,2025-08-24 20:05:04.672293,0 days 00:05:17.217231,100,,uniform,8,zero,,0.04691042508931178,325,320,656,880,,raw,old,0.7969697448675397,logistic,0.012869874636332193,0.012857818603515625,0.01291487216949463,0.012836933135986328,COMPLETE,0.012869874636332193,0.012857818603515625,0.01291487216949463,0.012836933135986328
38,0.10000000149011612,2025-08-24 20:05:04.672645,2025-08-24 20:10:28.757528,0 days 00:05:24.084883,100,1.3392800430171726e-07,uniform,7,zero,,5.181088778462791e-05,1530,624,768,64,,colnorm,old,0.5361051597480313,logistic,0.013173762957255046,0.013143396377563477,0.013022375106811524,0.013355517387390136,COMPLETE,0.013173762957255046,0.013143396377563477,0.013022375106811524,0.013355517387390136
39,0.10000000149011612,2025-08-24 20:10:28.757880,2025-08-24 20:38:08.726115,0 days 00:27:39.968235,20,,uniform,6,nz,2.7074231357934203e-07,2.7495142582401574e-05,3457,528,320,288,,raw,old,0.9842803384827483,logistic,0.013235068321228028,0.013163042068481446,0.013208913803100585,0.01333324909210205,COMPLETE,0.013235068321228028,0.013163042068481446,0.013208913803100585,0.01333324909210205
40,0.10000000149011612,2025-08-24 20:38:08.726517,2025-08-24 21:04:32.192520,0 days 00:26:23.466003,20,,uniform,7,zero,,7.1487242727983216e-06,669,400,672,560,0.733548195301683,pca,Glorot,,logistic,0.013120611508687338,0.013080787658691407,0.013223981857299805,0.013057065010070801,COMPLETE,0.013120611508687338,0.013080787658691407,0.013223981857299805,0.013057065010070801
41,0.10000000149011612,2025-08-24 21:04:32.192931,2025-08-24 21:10:55.707604,0 days 00:06:23.514673,100,,uniform,5,nz,2.172158274853957e-05,4.971380801717752e-05,489,848,896,752,0.6078982381999125,pca,old,1.570720193391757,logistic,0.01314839522043864,0.013199234008789062,0.013074731826782227,0.013171219825744629,COMPLETE,0.01314839522043864,0.013199234008789062,0.013074731826782227,0.013171219825744629
