number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
81,0.7674355268478393,2025-08-23 09:00:32.455318,2025-08-23 09:01:20.770326,0 days 00:00:48.315008,100,7.698088393318814e-08,normal,5,zero,,0.03293547698396798,3749,448,,colnorm,Glorot,,tanh,0.004343986511230469,COMPLETE,0.004343986511230469
82,0.16940323412418365,2025-08-23 09:01:20.770563,2025-08-23 09:05:35.218160,0 days 00:04:14.447597,20,,uniform,7,nz,5.719200901848992e-07,0.00302353028482557,545,368,,raw,Glorot,,logistic,0.012846875190734863,COMPLETE,0.012846875190734863
83,0.6803871035575867,2025-08-23 09:05:35.218458,2025-08-23 09:09:34.723396,0 days 00:03:59.504938,20,,uniform,5,zero,,0.012347585205237686,1014,560,,raw,old,1.846507010932338,logistic,0.008931827545166016,COMPLETE,0.008931827545166016
84,0.6715967893600464,2025-08-23 09:09:34.723666,2025-08-23 09:13:34.386372,0 days 00:03:59.662706,20,,normal,6,zero,,0.0005770654742582456,4586,976,,raw,old,1.0590325655622437,tanh,0.012701153755187988,COMPLETE,0.012701153755187988
85,0.7496613025665283,2025-08-23 09:13:34.386633,2025-08-23 09:17:47.627284,0 days 00:04:13.240651,20,2.7712976420903633e-06,uniform,6,nz,3.57904820688488e-08,0.007468755184724273,2711,992,,colnorm,Glorot,,tanh,0.011690330505371094,COMPLETE,0.011690330505371094
86,0.6065161466598511,2025-08-23 09:17:47.627621,2025-08-23 09:18:36.665747,0 days 00:00:49.038126,100,1.4289287476254064e-08,uniform,7,zero,,0.00033605165867693523,5485,304,,colnorm,Glorot,,tanh,0.01247870922088623,COMPLETE,0.01247870922088623
87,0.41806453466415405,2025-08-23 09:18:36.666011,2025-08-23 09:22:46.181560,0 days 00:04:09.515549,20,2.7417174614098333e-08,uniform,7,nz,0.0003957250594845353,1.2470076464802463e-05,294,288,,colnorm,old,1.0159594452400573,tanh,0.013238525390625,COMPLETE,0.013238525390625
88,0.6115000247955322,2025-08-23 09:22:46.181836,2025-08-23 09:23:33.987106,0 days 00:00:47.805270,100,,uniform,7,zero,,0.03678337003495753,242,528,,raw,Glorot,,logistic,0.010225868225097657,COMPLETE,0.010225868225097657
89,0.7335967898368836,2025-08-23 09:23:33.987327,2025-08-23 09:27:46.057473,0 days 00:04:12.070146,20,,uniform,5,nz,2.0377893772766807e-08,0.00935367954869265,3982,432,,raw,Glorot,,logistic,0.00635676383972168,COMPLETE,0.00635676383972168
90,0.12158064991235733,2025-08-23 09:27:46.057762,2025-08-23 09:28:33.488521,0 days 00:00:47.430759,100,,uniform,7,zero,,1.272650577386271e-05,420,352,,raw,Glorot,,tanh,0.013014602661132812,COMPLETE,0.013014602661132812
91,0.48809678554534913,2025-08-23 09:28:33.488755,2025-08-23 09:32:45.433723,0 days 00:04:11.944968,20,,normal,8,nz,2.1661136763861623e-06,3.274927683717459e-06,808,1008,0.8266500435119429,pca,Glorot,,tanh,0.01331028938293457,COMPLETE,0.01331028938293457
92,0.112693552672863,2025-08-23 09:32:45.434004,2025-08-23 09:33:30.992241,0 days 00:00:45.558237,100,,uniform,7,zero,,1.722346964590371e-06,1979,32,,raw,Glorot,,logistic,0.012568831443786621,COMPLETE,0.012568831443786621
93,0.1467258080840111,2025-08-23 09:33:30.992488,2025-08-23 09:37:20.126343,0 days 00:03:49.133855,20,,uniform,7,zero,,1.0431215666287467e-05,185,64,0.8310697547375863,pca,Glorot,,logistic,0.013680815696716309,COMPLETE,0.013680815696716309
94,0.29525808095932005,2025-08-23 09:37:20.126623,2025-08-23 09:41:20.894628,0 days 00:04:00.768005,20,,uniform,8,nz,0.0001248452380469579,0.002420304148094341,233,16,0.5755961308504968,pca,old,0.7525565960230818,tanh,0.013724279403686524,COMPLETE,0.013724279403686524
95,0.112693552672863,2025-08-23 09:41:20.894965,2025-08-23 09:42:10.421232,0 days 00:00:49.526267,100,,normal,5,zero,,4.853542947927791e-06,6718,656,0.9344310599073915,pca,old,0.3932618830730774,logistic,0.013027644157409668,COMPLETE,0.013027644157409668
96,0.35732259303331376,2025-08-23 09:42:10.421472,2025-08-23 09:43:00.421184,0 days 00:00:49.999712,100,,normal,6,nz,6.226592314145606e-07,0.8920288515539635,1045,416,,raw,old,0.4609979369101921,logistic,0.001338958740234375,COMPLETE,0.001338958740234375
97,0.4045806586742401,2025-08-23 09:43:00.421416,2025-08-23 09:46:55.051209,0 days 00:03:54.629793,20,,uniform,8,zero,,1.3573953583335869e-05,2813,224,0.6431153637216853,pca,Glorot,,tanh,0.012900876998901366,COMPLETE,0.012900876998901366
98,0.30493549853563306,2025-08-23 09:46:55.052948,2025-08-23 09:51:04.903572,0 days 00:04:09.850624,20,,normal,8,nz,5.036528557866262e-08,0.17363199653105782,7255,736,0.507840423369605,pca,Glorot,,logistic,,COMPLETE,
