number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
60,0.8190806984901429,2025-09-02 19:59:56.782100,2025-09-02 20:34:06.035077,0 days 00:34:09.252977,20,uniform,6,zero,,0.069147886977262,4795,464,Glorot,,tanh,0.000641036033630371,COMPLETE,0.000641036033630371
61,0.778225839138031,2025-09-02 20:34:06.035474,2025-09-02 21:08:03.705113,0 days 00:33:57.669639,20,uniform,6,zero,,0.01255067714639498,4931,416,Glorot,,tanh,0.005064320564270019,COMPLETE,0.005064320564270019
62,0.7800968050956726,2025-09-02 21:08:03.705867,2025-09-02 21:42:16.918733,0 days 00:34:13.212866,20,normal,8,zero,,0.021338736583428313,6564,208,old,1.9957872855843914,tanh,0.0014070987701416016,COMPLETE,0.0014070987701416016
63,0.8213065028190613,2025-09-02 21:42:16.919142,2025-09-02 21:49:31.375572,0 days 00:07:14.456430,100,uniform,6,nz,3.1399167306398886e-06,0.11553864308752244,8502,480,old,1.6407587298973638,logistic,9.663105010986328e-05,COMPLETE,9.663105010986328e-05
64,0.24406452775001525,2025-09-02 21:49:31.378511,2025-09-02 22:23:40.507815,0 days 00:34:09.129304,20,uniform,8,zero,,0.3670056174770983,1774,496,Glorot,,tanh,,COMPLETE,
65,0.7941774368286133,2025-09-02 22:23:40.508216,2025-09-02 22:57:48.993051,0 days 00:34:08.484835,20,uniform,7,zero,,0.09868955775134533,805,256,Glorot,,tanh,0.002467918395996094,COMPLETE,0.002467918395996094
66,0.7444516181945801,2025-09-02 22:57:48.993471,2025-09-02 23:05:04.015039,0 days 00:07:15.021568,100,uniform,8,nz,1.8966027830418837e-06,0.009962951430780475,4684,416,old,1.681326256714234,logistic,0.008399248123168945,COMPLETE,0.008399248123168945
67,0.8156452059745789,2025-09-02 23:05:04.015463,2025-09-02 23:12:17.321887,0 days 00:07:13.306424,100,uniform,6,nz,2.994677861828605e-06,0.0877534660656796,6875,528,old,1.7191872122927379,logistic,0.00019435882568359376,COMPLETE,0.00019435882568359376
68,0.8188548922538758,2025-09-02 23:12:17.322309,2025-09-02 23:19:38.435519,0 days 00:07:21.113210,100,uniform,6,nz,3.0112478106922437e-06,0.06295534205065303,9686,720,old,1.4029686476024863,logistic,0.0006110429763793946,COMPLETE,0.0006110429763793946
69,0.8247742414474487,2025-09-02 23:19:38.440833,2025-09-02 23:26:54.740968,0 days 00:07:16.300135,100,uniform,6,nz,2.551202136101967e-06,0.09271306083847485,9347,608,old,1.3461709543823777,logistic,0.00019674301147460939,COMPLETE,0.00019674301147460939
70,0.8254032611846924,2025-09-02 23:26:54.741887,2025-09-02 23:34:12.661891,0 days 00:07:17.920004,100,uniform,6,nz,3.7273292610159425e-06,0.18128663432242914,5445,896,old,1.2021570445553775,logistic,0.0010107040405273437,COMPLETE,0.0010107040405273437
71,0.5011613190174102,2025-09-02 23:34:12.664263,2025-09-02 23:41:27.234014,0 days 00:07:14.569751,100,uniform,6,nz,3.1423122921857277e-06,0.4622381700139289,5628,928,old,1.1353304916481521,logistic,0.00037624835968017576,COMPLETE,0.00037624835968017576
72,0.745548403263092,2025-09-02 23:41:27.234426,2025-09-02 23:48:43.043542,0 days 00:07:15.809116,100,uniform,6,nz,3.0106950330868784e-06,0.014190441662331781,7718,640,Glorot,,logistic,0.007840108871459962,COMPLETE,0.007840108871459962
73,0.7196935772895813,2025-09-02 23:48:43.044598,2025-09-02 23:55:59.021246,0 days 00:07:15.976648,100,normal,6,nz,4.114698273232826e-06,0.0009470972159513057,9861,752,old,1.2587474362230966,logistic,0.011303472518920898,COMPLETE,0.011303472518920898
74,0.7457742094993591,2025-09-02 23:55:59.021639,2025-09-03 00:03:16.186549,0 days 00:07:17.164910,100,uniform,7,nz,8.405000359735315e-07,0.02599127531627444,1804,864,old,1.2534388753586903,logistic,0.010306334495544434,COMPLETE,0.010306334495544434
75,0.09798387438058853,2025-09-03 00:03:16.186941,2025-09-03 00:39:33.083835,0 days 00:36:16.896894,20,uniform,6,nz,8.31721983870221e-06,0.8477630658867785,5598,640,Glorot,,tanh,,COMPLETE,
76,0.7436129093170166,2025-09-03 00:39:33.084255,2025-09-03 00:46:50.613034,0 days 00:07:17.528779,100,uniform,6,nz,9.165595934966594e-06,0.0021551625403169144,8528,768,old,1.289208315072497,logistic,0.01132967472076416,COMPLETE,0.01132967472076416
77,0.8214516639709473,2025-09-03 00:46:50.613433,2025-09-03 01:23:11.906828,0 days 00:36:21.293395,20,uniform,6,nz,5.049578772907524e-07,0.0973023172250473,9709,176,old,1.3065212662690389,logistic,2.2721290588378906e-05,COMPLETE,2.2721290588378906e-05
78,0.8286774635314942,2025-09-03 01:23:11.907255,2025-09-03 01:59:30.412795,0 days 00:36:18.505540,20,uniform,6,nz,5.507218615622123e-07,0.20909811501269837,7491,192,Glorot,,logistic,0.0002598762512207031,COMPLETE,0.0002598762512207031
79,0.8232097268104553,2025-09-03 01:59:30.413836,2025-09-03 02:35:54.957150,0 days 00:36:24.543314,20,uniform,5,nz,2.3839261923160642e-07,0.08039710015943592,7115,192,old,0.9764407589910598,logistic,2.830028533935547e-05,COMPLETE,2.830028533935547e-05
