number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
75,0.09835484176874161,2025-09-02 23:16:41.184902,2025-09-02 23:53:56.036146,0 days 00:37:14.851244,20,normal,6,nz,3.8029671230636755e-07,0.9360961561608271,5048,992,Glorot,,tanh,,COMPLETE,
76,0.9252258181571961,2025-09-02 23:53:56.036872,2025-09-03 00:29:06.011406,0 days 00:35:09.974534,20,uniform,7,zero,,0.012337601880593017,526,528,old,1.2636151292349072,tanh,0.012003803253173828,COMPLETE,0.012003803253173828
77,0.27351613640785216,2025-09-03 00:29:06.011854,2025-09-03 01:04:01.502638,0 days 00:34:55.490784,20,uniform,7,zero,,0.6470836143970299,411,768,old,1.6764393427544033,tanh,,COMPLETE,
78,0.9755000233650207,2025-09-03 01:04:01.503395,2025-09-03 01:39:01.301374,0 days 00:34:59.797979,20,uniform,6,zero,,0.11481483214117533,3484,912,Glorot,,tanh,0.0035414695739746094,COMPLETE,0.0035414695739746094
79,0.924935495853424,2025-09-03 01:39:01.302111,2025-09-03 02:15:47.642298,0 days 00:36:46.340187,20,uniform,6,zero,,0.00435356808968156,2044,976,Glorot,,tanh,0.012342047691345216,COMPLETE,0.012342047691345216
80,0.9567097187042236,2025-09-03 02:15:47.642738,2025-09-03 02:22:44.747801,0 days 00:06:57.105063,100,normal,7,zero,,0.08915739503655053,4176,976,old,0.9067110362038086,logistic,0.0038887739181518556,COMPLETE,0.0038887739181518556
81,0.9651613235473633,2025-09-03 02:22:44.748266,2025-09-03 02:29:43.691473,0 days 00:06:58.943207,100,uniform,8,zero,,0.05503038062194069,3553,1008,old,1.3982557892020784,tanh,0.008306646347045898,COMPLETE,0.008306646347045898
82,0.15977420210838317,2025-09-03 02:29:43.691917,2025-09-03 03:05:03.385944,0 days 00:35:19.694027,20,uniform,6,zero,,0.9931860981962561,2795,832,old,1.723415918837709,logistic,0.0006075382232666015,COMPLETE,0.0006075382232666015
83,0.9720484137535095,2025-09-03 03:05:03.386702,2025-09-03 03:12:12.658368,0 days 00:07:09.271666,100,normal,8,zero,,0.1828956734544707,8807,912,Glorot,,tanh,0.004459023475646973,COMPLETE,0.004459023475646973
84,0.9768064737319946,2025-09-03 03:12:12.658809,2025-09-03 03:46:57.076013,0 days 00:34:44.417204,20,uniform,6,zero,,0.12267711900510683,4804,976,Glorot,,tanh,0.0028755903244018556,COMPLETE,0.0028755903244018556
85,0.09835484176874161,2025-09-03 03:46:57.076470,2025-09-03 04:21:51.331311,0 days 00:34:54.254841,20,uniform,8,zero,,0.38097114857633324,6966,912,Glorot,,tanh,,COMPLETE,
86,0.9225161671638489,2025-09-03 04:21:51.331752,2025-09-03 04:56:53.115024,0 days 00:35:01.783272,20,uniform,6,zero,,0.2250183059031798,4107,992,Glorot,,logistic,0.0006922006607055664,COMPLETE,0.0006922006607055664
87,0.09835484176874161,2025-09-03 04:56:53.115475,2025-09-03 05:04:07.921079,0 days 00:07:14.805604,100,uniform,6,zero,,0.9142356213500794,8919,768,Glorot,,tanh,,COMPLETE,
88,0.09835484176874161,2025-09-03 05:04:07.921550,2025-09-03 05:39:27.861305,0 days 00:35:19.939755,20,uniform,6,zero,,0.9738808763922362,4121,896,Glorot,,tanh,,COMPLETE,
89,0.9718226075172425,2025-09-03 05:39:27.861767,2025-09-03 06:14:26.678318,0 days 00:34:58.816551,20,uniform,7,zero,,0.03338935199791062,6929,720,Glorot,,tanh,0.005189347267150879,COMPLETE,0.005189347267150879
90,0.9663387417793274,2025-09-03 06:14:26.679097,2025-09-03 06:52:07.721582,0 days 00:37:41.042485,20,uniform,6,nz,8.215020027565723e-07,0.04191457596560678,1809,896,Glorot,,tanh,0.008182334899902343,COMPLETE,0.008182334899902343
91,0.9647419691085816,2025-09-03 06:52:07.722041,2025-09-03 07:27:03.354984,0 days 00:34:55.632943,20,normal,6,zero,,0.014535196216363079,4936,1008,Glorot,,tanh,0.009125614166259765,COMPLETE,0.009125614166259765
92,0.9742580890655518,2025-09-03 07:27:03.355757,2025-09-03 07:34:06.583027,0 days 00:07:03.227270,100,normal,5,zero,,0.4497490808802722,2201,1008,Glorot,,tanh,0.003569149971008301,COMPLETE,0.003569149971008301
93,0.09835484176874161,2025-09-03 07:34:06.583488,2025-09-03 07:41:13.869041,0 days 00:07:07.285553,100,normal,5,zero,,0.9400032162426496,1500,944,Glorot,,tanh,,COMPLETE,
94,0.09835484176874161,2025-09-03 07:41:13.869711,2025-09-03 08:16:16.431398,0 days 00:35:02.561687,20,uniform,5,zero,,0.5560683242374254,2070,944,Glorot,,tanh,,COMPLETE,
95,0.9203871250152588,2025-09-03 08:16:16.431845,2025-09-03 08:23:13.026932,0 days 00:06:56.595087,100,normal,5,zero,,0.20138031510643012,1690,1024,Glorot,,logistic,0.0008393287658691406,COMPLETE,0.0008393287658691406
96,0.9184516310691834,2025-09-03 08:23:13.027385,2025-09-03 08:30:11.319788,0 days 00:06:58.292403,100,normal,5,zero,,0.0022880439737117788,2840,976,Glorot,,tanh,0.01253817081451416,COMPLETE,0.01253817081451416
97,0.25659678131341934,2025-09-03 08:30:11.320559,2025-09-03 08:37:13.716902,0 days 00:07:02.396343,100,normal,6,zero,,0.6588858574908006,9042,864,Glorot,,logistic,0.0011265993118286133,COMPLETE,0.0011265993118286133
98,0.4352419599890709,2025-09-03 08:37:13.717377,2025-09-03 08:44:43.657208,0 days 00:07:29.939831,100,normal,6,nz,0.0055234170190916485,0.8169081702485854,3565,800,Glorot,,tanh,,COMPLETE,
99,0.09835484176874161,2025-09-03 08:44:43.657682,2025-09-03 09:19:44.150784,0 days 00:35:00.493102,20,normal,8,zero,,0.5501402230622023,3851,1008,old,1.9855035551207383,tanh,,COMPLETE,
100,0.972451639175415,2025-09-03 09:19:44.151238,2025-09-03 09:26:54.323443,0 days 00:07:10.172205,100,normal,6,zero,,0.46805910398254674,1425,880,Glorot,,tanh,0.003788661956787109,COMPLETE,0.003788661956787109
101,0.9740000247955323,2025-09-03 09:26:54.324192,2025-09-03 09:34:14.687821,0 days 00:07:20.363629,100,normal,8,zero,,0.41803878133295946,7807,736,old,1.3834731625029877,tanh,0.0009839534759521484,COMPLETE,0.0009839534759521484
102,0.9722580909729004,2025-09-03 09:34:14.688276,2025-09-03 09:41:20.010052,0 days 00:07:05.321776,100,normal,8,zero,,0.19388040925949931,8836,688,old,1.067052334265491,tanh,0.0031622648239135742,COMPLETE,0.0031622648239135742
103,0.9785645365715027,2025-09-03 09:41:20.010505,2025-09-03 10:16:14.501743,0 days 00:34:54.491238,20,uniform,5,zero,,0.22197522014472365,3746,848,old,1.215674629865324,tanh,0.0009949207305908203,COMPLETE,0.0009949207305908203
104,0.9793548583984375,2025-09-03 10:16:14.502581,2025-09-03 10:51:16.438969,0 days 00:35:01.936388,20,uniform,5,zero,,0.11371760522086971,9029,768,old,1.1040938246442247,tanh,0.00167391300201416,COMPLETE,0.00167391300201416
105,0.9676774501800537,2025-09-03 10:51:16.439432,2025-09-03 11:26:27.203077,0 days 00:35:10.763645,20,normal,5,zero,,0.04448589474463582,9571,720,old,1.0096360657806303,logistic,0.001660776138305664,COMPLETE,0.001660776138305664
106,0.9790806651115418,2025-09-03 11:26:27.203523,2025-09-03 12:02:26.119649,0 days 00:35:58.916126,20,uniform,5,zero,,0.16877577422068335,6522,976,old,1.1132437104138475,tanh,0.001447010040283203,COMPLETE,0.001447010040283203
107,0.9789193749427796,2025-09-03 12:02:26.120098,2025-09-03 12:37:41.252945,0 days 00:35:15.132847,20,uniform,5,zero,,0.2542195041813392,5743,928,old,1.012461547013726,tanh,0.00045146942138671873,COMPLETE,0.00045146942138671873
108,0.9791129231452942,2025-09-03 12:37:41.253700,2025-09-03 13:12:24.629998,0 days 00:34:43.376298,20,uniform,5,zero,,0.13519879759509265,5650,928,old,0.933795663354792,tanh,0.002504587173461914,COMPLETE,0.002504587173461914
109,0.09835484176874161,2025-09-03 13:12:24.630467,2025-09-03 13:47:16.973319,0 days 00:34:52.342852,20,uniform,5,zero,,0.6966176476660141,5793,912,old,0.7791188139749805,tanh,,COMPLETE,
110,0.9323387622833252,2025-09-03 13:47:16.973774,2025-09-03 14:22:28.748382,0 days 00:35:11.774608,20,uniform,5,zero,,0.002251416736128171,4230,1008,old,1.0676614464743361,tanh,0.012513303756713867,COMPLETE,0.012513303756713867
111,0.9719032526016236,2025-09-03 14:22:28.749623,2025-09-03 14:57:24.560075,0 days 00:34:55.810452,20,uniform,5,zero,,0.07116647438959793,8897,976,old,0.9298766532871876,logistic,0.0019230365753173829,COMPLETE,0.0019230365753173829
112,0.9670806765556336,2025-09-03 14:57:24.560769,2025-09-03 15:32:17.785401,0 days 00:34:53.224632,20,uniform,8,zero,,0.012483423052120739,5129,944,old,1.0510265037426034,tanh,0.009653592109680175,COMPLETE,0.009653592109680175
113,0.9731451869010925,2025-09-03 15:32:17.785849,2025-09-03 16:07:13.522159,0 days 00:34:55.736310,20,normal,5,zero,,0.03740830044151491,9681,944,old,1.0588196718983767,tanh,0.005324316024780273,COMPLETE,0.005324316024780273
