number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
35,0.8509032487869262,2025-08-24 19:45:43.456199,2025-08-24 20:16:59.955047,0 days 00:31:16.498848,20,2.2893295869823335e-07,uniform,5,nz,5.613137143886785e-08,0.010412482774791046,4749,672,800,384,,colnorm,old,0.8850040727076995,tanh,0.010302098592122397,0.010093379020690917,0.011085963249206543,0.009726953506469727,COMPLETE,0.010302098592122397,0.010093379020690917,0.011085963249206543,0.009726953506469727
36,0.11366129368543625,2025-08-24 20:16:59.957270,2025-08-24 20:49:30.803254,0 days 00:32:30.845984,20,2.2848116925269925e-07,uniform,5,nz,2.6512015507519558e-08,0.0020816360496978877,8460,912,688,368,,colnorm,old,0.7400412553578465,logistic,0.013044206301371255,0.013040113449096679,0.013010668754577636,0.013081836700439452,COMPLETE,0.013044206301371255,0.013040113449096679,0.013010668754577636,0.013081836700439452
37,0.8601290464401246,2025-08-24 20:49:30.803650,2025-08-24 21:17:58.736241,0 days 00:28:27.932591,20,,normal,5,nz,6.105371174990411e-08,0.17580491438174337,433,880,976,416,0.680099022751198,pca,old,0.8633001865950837,tanh,0.00875099500020345,0.005497956275939941,0.011193323135375976,0.009561705589294433,COMPLETE,0.00875099500020345,0.005497956275939941,0.011193323135375976,0.009561705589294433
38,0.8827258586883545,2025-08-24 21:17:58.736628,2025-08-24 21:46:24.921339,0 days 00:28:26.184711,20,,normal,5,nz,1.5449750525404386e-07,0.073571456246168,1072,816,1008,272,0.665135062310684,pca,Glorot,,tanh,0.008755993843078612,0.0067046165466308595,0.01131143569946289,0.00825192928314209,COMPLETE,0.008755993843078612,0.0067046165466308595,0.01131143569946289,0.00825192928314209
39,0.20895162224769592,2025-08-24 21:46:24.921751,2025-08-24 22:14:50.766345,0 days 00:28:25.844594,20,,uniform,5,nz,3.778017276250396e-07,0.0005864286892260179,937,752,960,256,0.6895537551160633,pca,Glorot,,tanh,0.013111448287963868,0.01313016414642334,0.012995290756225585,0.013208889961242675,COMPLETE,0.013111448287963868,0.01313016414642334,0.012995290756225585,0.013208889961242675
40,0.8188871383666992,2025-08-24 22:14:50.766745,2025-08-24 22:43:07.100719,0 days 00:28:16.333974,20,1.1714518135209493e-05,uniform,7,nz,3.5000997465219717e-07,0.06821984948279769,417,880,624,224,,colnorm,old,1.48259227411731,tanh,0.009909311930338541,0.010545682907104493,0.011062264442443848,0.008119988441467284,COMPLETE,0.009909311930338541,0.010545682907104493,0.011062264442443848,0.008119988441467284
41,0.7469838976860046,2025-08-24 22:43:07.101100,2025-08-24 23:11:32.079140,0 days 00:28:24.978040,20,,normal,8,nz,1.0254645583597818e-08,0.020468092193670077,400,912,1024,416,0.6621500211674116,pca,old,0.8359192289132445,tanh,0.012099536259969075,0.012010145187377929,0.012482833862304688,0.01180562973022461,COMPLETE,0.012099536259969075,0.012010145187377929,0.012482833862304688,0.01180562973022461
42,0.8002580761909485,2025-08-24 23:11:32.079525,2025-08-24 23:39:45.074559,0 days 00:28:12.995034,20,,normal,5,nz,1.3002013914211328e-07,0.3024056356888413,1367,768,832,32,0.7066876847304031,pca,Glorot,,tanh,0.00233152707417806,0.001079893112182617,0.006249642372131348,-0.0003349542617797852,COMPLETE,0.00233152707417806,0.001079893112182617,0.006249642372131348,-0.0003349542617797852
43,0.867838728427887,2025-08-24 23:39:45.075515,2025-08-25 00:08:06.795217,0 days 00:28:21.719702,20,9.995087111854887e-08,uniform,5,nz,1.7535386818016313e-07,0.32948256975946655,177,912,1008,416,,colnorm,old,1.0333930395152524,tanh,0.010267782211303712,0.009624719619750977,0.011371636390686035,0.009806990623474121,COMPLETE,0.010267782211303712,0.009624719619750977,0.011371636390686035,0.009806990623474121
44,0.3842096909880638,2025-08-25 00:08:06.795937,2025-08-25 00:34:54.034763,0 days 00:26:47.238826,20,8.516381702996771e-08,uniform,5,zero,,0.5117583272290469,889,976,704,80,,colnorm,old,1.1623425700310555,tanh,,,,,COMPLETE,,,,
