number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
49,0.3357098400592804,2025-09-03 15:59:31.221162,2025-09-03 16:06:08.954081,0 days 00:06:37.732919,100,normal,7,nz,1.4352166121342692e-05,1.1966687479748012e-06,5918,832,624,128,old,1.4257564348107672,tanh,0.013086809052361384,0.01303692658742269,0.013139923413594564,0.013083577156066895,COMPLETE,0.013086809052361384,0.01303692658742269,0.013139923413594564,0.013083577156066895
50,0.6422451237837473,2025-09-03 16:06:08.954593,2025-09-03 16:12:45.214643,0 days 00:06:36.260050,100,normal,6,nz,0.001457454736002227,0.21160224376284129,194,224,576,992,old,1.6088539450127053,logistic,0.009212070041232638,0.011358261108398438,0.009418050448099772,0.006859898567199707,COMPLETE,0.009212070041232638,0.011358261108398438,0.009418050448099772,0.006859898567199707
51,0.8137741684913635,2025-09-03 16:12:45.215314,2025-09-03 16:19:04.873652,0 days 00:06:19.658338,100,uniform,7,zero,,0.04151311311433025,179,336,672,1008,Glorot,,logistic,0.012384388181898331,0.012109716733296713,0.012627204259236654,0.012416243553161621,COMPLETE,0.012384388181898331,0.012109716733296713,0.012627204259236654,0.012416243553161621
52,0.1762413183848063,2025-09-03 16:19:04.874957,2025-09-03 16:25:25.641214,0 days 00:06:20.766257,100,normal,6,zero,,0.0023929342013616533,136,464,624,304,old,0.8598728365286314,logistic,0.013045165273878308,0.013092557589213053,0.013059735298156738,0.012983202934265137,COMPLETE,0.013045165273878308,0.013092557589213053,0.013059735298156738,0.012983202934265137
53,0.8324838081995646,2025-09-03 16:25:25.641876,2025-09-03 16:58:39.957924,0 days 00:33:14.316048,20,uniform,7,nz,4.2668947270063475e-06,0.009261598751419355,1303,320,880,304,old,1.2313563468120658,tanh,0.01174494955274794,0.011513551076253256,0.012474894523620605,0.011246403058369955,COMPLETE,0.01174494955274794,0.011513551076253256,0.012474894523620605,0.011246403058369955
54,0.09780645122130711,2025-09-03 16:58:39.959464,2025-09-03 17:05:16.426745,0 days 00:06:36.467281,100,uniform,5,nz,8.31077302228011e-06,0.4813700483996191,1231,512,624,704,old,1.9672054349234172,tanh,,,,,COMPLETE,,,,
55,0.8411290049552917,2025-09-03 17:05:16.428333,2025-09-03 17:11:48.236332,0 days 00:06:31.807999,100,normal,5,nz,0.00019006782132274585,0.05359253345877439,522,352,288,240,old,1.3724297036915887,logistic,0.009125789006551107,0.01025064786275228,0.011359413464864096,0.005767305692036946,COMPLETE,0.009125789006551107,0.01025064786275228,0.011359413464864096,0.005767305692036946
56,0.1302418957153956,2025-09-03 17:11:48.237910,2025-09-03 17:43:43.030834,0 days 00:31:54.792924,20,uniform,5,zero,,0.00010348067306111351,2474,864,624,384,Glorot,,logistic,0.013096385531955294,0.013110796610514322,0.013101617495218912,0.01307674249013265,COMPLETE,0.013096385531955294,0.013110796610514322,0.013101617495218912,0.01307674249013265
57,0.09780645122130711,2025-09-03 17:43:43.031411,2025-09-03 17:50:24.931259,0 days 00:06:41.899848,100,normal,7,nz,1.1558246302447937e-07,0.6730722602095177,6716,816,816,384,Glorot,,tanh,,,,,COMPLETE,,,,
58,0.09780645122130711,2025-09-03 17:50:24.933030,2025-09-03 18:23:42.878368,0 days 00:33:17.945338,20,normal,6,nz,0.0011173324204572746,0.4074483605699022,4192,720,640,512,Glorot,,tanh,,,,,COMPLETE,,,,
