number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
74,0.18020000060399374,2025-09-03 05:26:45.680564,2025-09-03 05:32:27.503627,0 days 00:05:41.823063,100,normal,5,nz,3.6292606745195535e-07,0.16620075393491118,4477,464,464,208,old,0.8248422266040809,logistic,0.00045641263326009113,0.00026802221934000653,0.0006415446599324545,0.0004596710205078125,COMPLETE,0.00045641263326009113,0.00026802221934000653,0.0006415446599324545,0.0004596710205078125
75,0.12291666368643443,2025-09-03 05:32:27.504369,2025-09-03 05:59:19.797298,0 days 00:26:52.292929,20,normal,5,zero,,0.0048337148871956505,1241,448,384,688,old,1.1836163034900535,logistic,0.012567824787563749,0.012844165166219076,0.013068636258443197,0.01179067293802897,COMPLETE,0.012567824787563749,0.012844165166219076,0.013068636258443197,0.01179067293802897
76,0.14163332680861154,2025-09-03 05:59:19.798047,2025-09-03 06:05:03.573152,0 days 00:05:43.775105,100,normal,6,nz,0.00430799832005835,0.015296634760823937,831,320,144,304,old,1.120707475532832,tanh,0.008153624004787868,0.010885675748189291,0.008235613505045572,0.005339582761128743,COMPLETE,0.008153624004787868,0.010885675748189291,0.008235613505045572,0.005339582761128743
77,0.0588833304742972,2025-09-03 06:05:03.574614,2025-09-03 06:33:33.361047,0 days 00:28:29.786433,20,uniform,7,nz,7.176529559961988e-07,0.0010888556841503908,161,256,176,544,old,1.1248857700909756,logistic,0.013025469250149196,0.012778162956237793,0.013195435206095377,0.01310280958811442,COMPLETE,0.013025469250149196,0.012778162956237793,0.013195435206095377,0.01310280958811442
78,0.15636666119098663,2025-09-03 06:33:33.361481,2025-09-03 06:39:23.439540,0 days 00:05:50.078059,100,uniform,7,nz,2.4831699632727675e-07,0.005585390948866635,2347,848,400,896,Glorot,,logistic,0.0122629271613227,0.012767752011617025,0.01270604133605957,0.011314988136291504,COMPLETE,0.0122629271613227,0.012767752011617025,0.01270604133605957,0.011314988136291504
79,0.19218333065509796,2025-09-03 06:39:23.439970,2025-09-03 06:45:03.393739,0 days 00:05:39.953769,100,uniform,6,nz,5.37563683829772e-07,0.6283370627318849,823,480,240,320,Glorot,,tanh,0.0004078679614596897,0.0004506111145019531,0.0006876786549886068,8.531411488850911e-05,COMPLETE,0.0004078679614596897,0.0004506111145019531,0.0006876786549886068,8.531411488850911e-05
80,0.17794999480247498,2025-09-03 06:45:03.394186,2025-09-03 07:13:35.350433,0 days 00:28:31.956247,20,uniform,7,nz,0.0032670485779580736,0.10366609087662806,365,944,736,656,Glorot,,tanh,0.0027181307474772134,0.00346370538075765,0.003868579864501953,0.0008221069971720377,COMPLETE,0.0027181307474772134,0.00346370538075765,0.003868579864501953,0.0008221069971720377
81,0.16051665941874185,2025-09-03 07:13:35.350857,2025-09-03 07:40:29.967582,0 days 00:26:54.616725,20,normal,5,zero,,0.011017099936894197,2274,720,960,256,Glorot,,logistic,0.009366710980733235,0.011671225229899088,0.01225590705871582,0.004173000653584798,COMPLETE,0.009366710980733235,0.011671225229899088,0.01225590705871582,0.004173000653584798
82,0.05798333262403806,2025-09-03 07:40:29.968036,2025-09-03 07:46:24.216254,0 days 00:05:54.248218,100,normal,5,nz,3.261333236524643e-05,0.0021081549056875927,798,432,656,304,old,1.50460206232941,logistic,0.013166705767313639,0.013311982154846191,0.013089219729105631,0.013098915417989096,COMPLETE,0.013166705767313639,0.013311982154846191,0.013089219729105631,0.013098915417989096
83,0.07118333131074905,2025-09-03 07:46:24.216704,2025-09-03 07:52:28.741489,0 days 00:06:04.524785,100,normal,5,nz,1.5551139170468825e-07,0.0039509825139392215,435,992,528,1024,old,1.7259387861118338,logistic,0.013038648499382868,0.013007481892903646,0.013121803601582846,0.01298666000366211,COMPLETE,0.013038648499382868,0.013007481892903646,0.013121803601582846,0.01298666000366211
84,0.07448333253463109,2025-09-03 07:52:28.742253,2025-09-03 08:21:09.574904,0 days 00:28:40.832651,20,uniform,7,nz,7.2139245678533556e-06,1.0885565076807783e-05,1905,384,656,368,Glorot,,tanh,0.01315189732445611,0.013243675231933594,0.012998660405476889,0.013213356335957846,COMPLETE,0.01315189732445611,0.013243675231933594,0.012998660405476889,0.013213356335957846
85,0.1310999964674314,2025-09-03 08:21:09.575632,2025-09-03 08:26:46.584477,0 days 00:05:37.008845,100,uniform,8,zero,,0.017834294427979607,402,368,416,704,old,1.081544056612897,logistic,0.012374930911593968,0.012694438298543295,0.013038953145345053,0.011391401290893555,COMPLETE,0.012374930911593968,0.012694438298543295,0.013038953145345053,0.011391401290893555
86,0.14029999574025473,2025-09-03 08:26:46.584902,2025-09-03 08:54:54.076961,0 days 00:28:07.492059,20,normal,5,nz,3.0054880136460905e-05,0.010472513085858672,482,272,496,992,old,0.4039701388121527,logistic,0.012612515025668673,0.012920538584391275,0.012778004010518393,0.012139002482096354,COMPLETE,0.012612515025668673,0.012920538584391275,0.012778004010518393,0.012139002482096354
87,0.06466666609048843,2025-09-03 08:54:54.077684,2025-09-03 09:00:32.122494,0 days 00:05:38.044810,100,uniform,6,nz,0.0003293547698396803,1.4611249325539994e-05,185,640,224,320,Glorot,,logistic,0.013084742758009171,0.013097008069356283,0.013193329175313314,0.01296389102935791,COMPLETE,0.013084742758009171,0.013097008069356283,0.013193329175313314,0.01296389102935791
88,0.211149995525678,2025-09-03 09:00:32.122919,2025-09-03 09:05:52.069086,0 days 00:05:19.946167,100,uniform,7,zero,,0.08418440518421251,4502,272,672,528,old,0.369854043861086,tanh,0.001336905691358778,0.0010433197021484375,0.00117035706837972,0.001797040303548177,COMPLETE,0.001336905691358778,0.0010433197021484375,0.00117035706837972,0.001797040303548177
89,0.0639833336075147,2025-09-03 09:05:52.069972,2025-09-03 09:33:54.068521,0 days 00:28:01.998549,20,normal,6,nz,0.0001825196758916241,0.0015499271938168606,103,720,384,720,Glorot,,logistic,0.013098014725579156,0.013141632080078125,0.013075590133666992,0.01307682196299235,COMPLETE,0.013098014725579156,0.013141632080078125,0.013075590133666992,0.01307682196299235
90,0.1817499945561091,2025-09-03 09:33:54.069312,2025-09-03 09:39:13.342125,0 days 00:05:19.272813,100,normal,5,zero,,0.4952726269982639,2914,448,512,448,old,0.6156944183719002,logistic,0.00023984909057617188,7.510185241699219e-06,0.0006502072016398112,6.18298848470052e-05,COMPLETE,0.00023984909057617188,7.510185241699219e-06,0.0006502072016398112,6.18298848470052e-05
91,0.20113333066304526,2025-09-03 09:39:13.342846,2025-09-03 09:44:40.864005,0 days 00:05:27.521159,100,uniform,8,zero,,0.2481897160957475,405,928,896,752,Glorot,,tanh,0.005757848421732585,0.005495508511861165,0.0060318708419799805,0.005746165911356608,COMPLETE,0.005757848421732585,0.005495508511861165,0.0060318708419799805,0.005746165911356608
92,0.18596666554609934,2025-09-03 09:44:40.864841,2025-09-03 09:50:20.452127,0 days 00:05:39.587286,100,uniform,5,nz,4.878556387942683e-07,0.36938524568309344,857,704,768,688,Glorot,,logistic,0.002208113670349121,0.0015183289845784504,0.002889355023701986,0.0022166570027669272,COMPLETE,0.002208113670349121,0.0015183289845784504,0.002889355023701986,0.0022166570027669272
93,0.23403332630793253,2025-09-03 09:50:20.452561,2025-09-03 09:55:41.188969,0 days 00:05:20.736408,100,uniform,5,zero,,0.22883608482169288,7868,272,960,512,Glorot,,tanh,0.00012709034813774956,0.00014583269755045572,0.00020933151245117188,2.6106834411621094e-05,COMPLETE,0.00012709034813774956,0.00014583269755045572,0.00020933151245117188,2.6106834411621094e-05
94,0.1731166591246923,2025-09-03 09:55:41.189698,2025-09-03 10:00:59.598685,0 days 00:05:18.408987,100,normal,7,zero,,0.000997668492738364,3404,816,736,976,old,0.39238998436042594,tanh,0.012914021809895834,0.013040423393249512,0.012979586919148764,0.012722055117289225,COMPLETE,0.012914021809895834,0.013040423393249512,0.012979586919148764,0.012722055117289225
95,0.09091666340827942,2025-09-03 10:00:59.599106,2025-09-03 10:27:22.958414,0 days 00:26:23.359308,20,normal,5,zero,,0.018843305858782414,126,320,352,768,old,0.5301157079140334,logistic,0.01289661725362142,0.013152718544006348,0.012900988260904947,0.012636144955952963,COMPLETE,0.01289661725362142,0.013152718544006348,0.012900988260904947,0.012636144955952963
