number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
70,0.5082096934318543,2025-09-03 03:25:08.780382,2025-09-03 03:32:15.759573,0 days 00:07:06.979191,100,normal,5,nz,2.859240358052314e-08,1.6731914187622226e-05,281,1024,Glorot,,tanh,0.013076710700988769,COMPLETE,0.013076710700988769
71,0.6821774363517761,2025-09-03 03:32:15.759998,2025-09-03 04:08:39.736307,0 days 00:36:23.976309,20,uniform,6,nz,1.792899246741057e-05,0.006913685110777846,169,672,old,0.49099531740265967,logistic,0.012714648246765136,COMPLETE,0.012714648246765136
72,0.507096791267395,2025-09-03 04:08:39.739239,2025-09-03 04:43:23.529739,0 days 00:34:43.790500,20,normal,5,zero,,1.1247460343901707e-05,4428,720,old,1.9937895835839174,tanh,0.013143825531005859,COMPLETE,0.013143825531005859
73,0.4459032416343689,2025-09-03 04:43:23.530858,2025-09-03 04:50:11.558015,0 days 00:06:48.027157,100,uniform,5,zero,,1.464582346141168e-06,177,272,old,1.5722709633047176,tanh,0.01305406093597412,COMPLETE,0.01305406093597412
74,0.4626774311065674,2025-09-03 04:50:11.558441,2025-09-03 04:56:59.197325,0 days 00:06:47.638884,100,normal,5,zero,,3.14002547856668e-05,9486,272,Glorot,,tanh,0.013060641288757325,COMPLETE,0.013060641288757325
75,0.764709722995758,2025-09-03 04:56:59.198150,2025-09-03 05:31:10.002807,0 days 00:34:10.804657,20,uniform,6,zero,,0.014690104852027007,5136,736,old,0.7244111194020812,logistic,0.007985639572143554,COMPLETE,0.007985639572143554
76,0.7720806837081909,2025-09-03 05:31:10.003544,2025-09-03 05:37:58.000769,0 days 00:06:47.997225,100,normal,7,zero,,0.016135003905995773,608,816,old,0.24615482133226763,tanh,0.012343955039978028,COMPLETE,0.012343955039978028
77,0.674274206161499,2025-09-03 05:37:58.001181,2025-09-03 06:14:12.379297,0 days 00:36:14.378116,20,normal,6,nz,4.475886895022075e-05,0.003760901666790769,239,512,old,1.3150227734312128,tanh,0.012510037422180176,COMPLETE,0.012510037422180176
78,0.772225844860077,2025-09-03 06:14:12.379725,2025-09-03 06:48:13.084772,0 days 00:34:00.705047,20,normal,6,zero,,0.413288193112604,117,192,Glorot,,tanh,0.004236459732055664,COMPLETE,0.004236459732055664
79,0.1140806496143341,2025-09-03 06:48:13.085204,2025-09-03 06:55:04.605823,0 days 00:06:51.520619,100,uniform,6,zero,,4.666393429270872e-05,2044,608,Glorot,,logistic,0.013046526908874511,COMPLETE,0.013046526908874511
80,0.112693552672863,2025-09-03 06:55:04.606252,2025-09-03 07:29:25.485667,0 days 00:34:20.879415,20,normal,7,zero,,1.4858133199918598e-05,104,704,Glorot,,logistic,0.013068842887878417,COMPLETE,0.013068842887878417
81,0.5462096929550171,2025-09-03 07:29:25.486088,2025-09-03 07:36:38.039046,0 days 00:07:12.552958,100,uniform,7,nz,0.0010917302197331533,4.567042683767289e-05,2753,1024,Glorot,,tanh,0.013043928146362304,COMPLETE,0.013043928146362304
