number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
36,0.7986897627512614,2025-08-19 17:06:22.322703,2025-08-19 17:07:03.200300,0 days 00:00:40.877597,100,,normal,6,nz,1.2751760277684191e-05,0.3710951324547078,815,240,0.9263710877835962,pca,Glorot,,tanh,COMPLETE
37,0.5666550993919373,2025-08-19 17:07:03.200599,2025-08-19 17:07:42.488566,0 days 00:00:39.287967,100,,normal,7,nz,9.188183900643732e-06,0.04767837954133631,1363,192,,raw,old,0.36917599887870156,logistic,COMPLETE
38,0.5544482866923014,2025-08-19 17:07:42.488948,2025-08-19 17:08:19.311960,0 days 00:00:36.823012,100,,uniform,6,zero,,0.0019478527272023842,7189,64,,raw,old,0.9546985664480949,tanh,COMPLETE
39,0.6534828742345175,2025-08-19 17:08:19.312225,2025-08-19 17:11:35.302109,0 days 00:03:15.989884,20,1.3828918608402494e-09,normal,7,nz,7.676932102214185e-05,0.7414859046783504,461,368,,colnorm,Glorot,,tanh,COMPLETE
40,0.7010345657666525,2025-08-19 17:11:35.302498,2025-08-19 17:12:15.756349,0 days 00:00:40.453851,100,,normal,6,nz,0.00015548147629917836,0.009013603432210807,2940,496,0.8411827677171645,pca,old,0.7735085471573732,tanh,COMPLETE
41,0.8183446526527405,2025-08-19 17:12:15.756652,2025-08-19 17:12:56.320799,0 days 00:00:40.564147,100,,normal,8,nz,5.3152886625838945e-05,0.10453676517682682,7158,256,0.9478965885637938,pca,old,0.6592749730963798,tanh,COMPLETE
42,0.7412068446477255,2025-08-19 17:12:56.321189,2025-08-19 17:13:36.203871,0 days 00:00:39.882682,100,,normal,6,nz,3.018212913259452e-05,0.1724640292097772,119,256,0.9405543396372669,pca,old,0.5641576300967622,tanh,COMPLETE
43,0.7914309501647949,2025-08-19 17:13:36.204148,2025-08-19 17:14:15.514968,0 days 00:00:39.310820,100,,normal,6,nz,7.208887410220538e-05,0.0907340921199707,6310,160,0.8803737739476765,pca,old,0.48950341349986215,tanh,COMPLETE
44,0.7106895049413046,2025-08-19 17:14:15.515285,2025-08-19 17:14:55.560847,0 days 00:00:40.045562,100,,uniform,7,nz,1.8445475746538993e-05,0.03683580264718964,7942,16,0.9503569016495322,pca,old,0.6957532849488433,tanh,COMPLETE
45,0.7998103102048238,2025-08-19 17:14:55.561229,2025-08-19 17:18:08.891702,0 days 00:03:13.330473,20,,normal,8,nz,5.097506007818509e-06,0.3739139736071671,3387,352,,raw,old,0.46465758975853794,tanh,COMPLETE
