number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
46,0.8276935617129008,2025-09-03 12:05:22.280692,2025-09-03 12:34:55.437598,0 days 00:29:33.156906,20,uniform,8,nz,3.34117930895899e-07,0.015873832288492918,3051,848,496,272,old,0.2695637448948679,tanh,0.010547757148742676,0.011528372764587402,0.010729749997456869,0.009385148684183756,COMPLETE,0.010547757148742676,0.011528372764587402,0.010729749997456869,0.009385148684183756
47,0.11269354820251465,2025-09-03 12:34:55.438348,2025-09-03 13:02:31.431167,0 days 00:27:35.992819,20,uniform,7,zero,,7.1487242727983216e-06,669,464,720,608,Glorot,,logistic,0.013055059644911026,0.013070225715637207,0.012927373250325521,0.013167579968770346,COMPLETE,0.013055059644911026,0.013070225715637207,0.012927373250325521,0.013167579968770346
48,0.11269354820251465,2025-09-03 13:02:31.431607,2025-09-03 13:29:48.527158,0 days 00:27:17.095551,20,uniform,5,zero,,2.4308960196274913e-06,126,800,512,848,Glorot,,logistic,0.013107405768500434,0.013020992279052734,0.013196706771850586,0.013104518254597982,COMPLETE,0.013107405768500434,0.013020992279052734,0.013196706771850586,0.013104518254597982
49,0.35606486598650616,2025-09-03 13:29:48.527589,2025-09-03 13:35:35.518925,0 days 00:05:46.991336,100,normal,7,nz,1.4352166121342692e-05,1.1966687479748012e-06,5918,832,624,128,old,1.4257564348107672,tanh,0.013086782561408149,0.013036847114562988,0.013139923413594564,0.013083577156066895,COMPLETE,0.013086782561408149,0.013036847114562988,0.013139923413594564,0.013083577156066895
50,0.7794355352719625,2025-09-03 13:35:35.519678,2025-09-03 13:41:25.890578,0 days 00:05:50.370900,100,normal,6,nz,0.001457454736002227,0.21160224376284129,194,224,576,992,old,1.6088539450127053,logistic,0.008630567126803927,0.006769140561421712,0.010089516639709473,0.0090330441792806,COMPLETE,0.008630567126803927,0.006769140561421712,0.010089516639709473,0.0090330441792806
51,0.741225798924764,2025-09-03 13:41:25.891347,2025-09-03 13:46:55.593433,0 days 00:05:29.702086,100,uniform,7,zero,,0.04151311311433025,179,336,672,1008,Glorot,,logistic,0.012494153446621366,0.012257933616638184,0.012680610020955404,0.012543916702270508,COMPLETE,0.012494153446621366,0.012257933616638184,0.012680610020955404,0.012543916702270508
52,0.27362820506095886,2025-09-03 13:46:55.594582,2025-09-03 13:52:27.697923,0 days 00:05:32.103341,100,normal,6,zero,,0.0023929342013616533,136,464,624,304,old,0.8598728365286314,logistic,0.013040953212314181,0.013091484705607096,0.01305091381072998,0.012980461120605469,COMPLETE,0.013040953212314181,0.013091484705607096,0.01305091381072998,0.012980461120605469
53,0.7859354416529337,2025-09-03 13:52:27.698354,2025-09-03 14:21:08.235727,0 days 00:28:40.537373,20,uniform,7,nz,4.2668947270063475e-06,0.009261598751419355,1303,320,880,304,old,1.2313563468120658,tanh,0.011580838097466363,0.01123515764872233,0.012331684430440268,0.01117567221323649,COMPLETE,0.011580838097466363,0.01123515764872233,0.012331684430440268,0.01117567221323649
54,0.0979838694135348,2025-09-03 14:21:08.236523,2025-09-03 14:26:55.682109,0 days 00:05:47.445586,100,uniform,5,nz,8.31077302228011e-06,0.4813700483996191,1231,512,624,704,old,1.9672054349234172,tanh,,,,,COMPLETE,,,,
55,0.7826128602027893,2025-09-03 14:26:55.682534,2025-09-03 14:32:42.981565,0 days 00:05:47.299031,100,normal,5,nz,0.00019006782132274585,0.05359253345877439,522,352,288,240,old,1.3724297036915887,logistic,0.00875499513414171,0.009733001391092936,0.010529041290283203,0.006002942721048991,COMPLETE,0.00875499513414171,0.009733001391092936,0.010529041290283203,0.006002942721048991
