number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
34,0.969870944817861,2025-08-19 17:10:33.561746,2025-08-19 17:11:13.796605,0 days 00:00:40.234859,100,,uniform,5,zero,,0.28260460197216586,4604,320,0.567281529015301,pca,old,1.0807597348195217,logistic,COMPLETE
35,0.8883870442708334,2025-08-19 17:11:13.796784,2025-08-19 17:11:53.463854,0 days 00:00:39.667070,100,,uniform,7,zero,,0.004281604686090265,3811,336,0.5292506381233748,pca,old,0.8188433446208669,logistic,COMPLETE
36,0.9567257960637411,2025-08-19 17:11:53.464225,2025-08-19 17:12:32.605488,0 days 00:00:39.141263,100,,normal,8,zero,,0.920613702515667,843,80,0.5539916545159359,pca,old,1.0574539785844141,logistic,COMPLETE
37,0.9682096441586813,2025-08-19 17:12:32.605736,2025-08-19 17:15:43.533396,0 days 00:03:10.927660,20,,uniform,5,zero,,0.07791818387963627,7351,816,0.5950414666292395,pca,Glorot,,logistic,COMPLETE
38,0.9568548599878947,2025-08-19 17:15:43.534734,2025-08-19 17:16:24.711582,0 days 00:00:41.176848,100,,uniform,5,zero,,0.20098003523776306,1365,176,0.8373996369842986,pca,old,1.2873725495253905,logistic,COMPLETE
39,0.97309676806132,2025-08-19 17:16:24.711770,2025-08-19 17:19:38.357337,0 days 00:03:13.645567,20,,normal,5,zero,,0.3467482404120836,2584,512,0.804339952279493,pca,Glorot,,logistic,COMPLETE
40,0.9200645089149475,2025-08-19 17:19:38.358020,2025-08-19 17:22:52.396322,0 days 00:03:14.038302,20,,normal,7,zero,,0.019040948952258763,1755,560,0.8112190682956492,pca,Glorot,,logistic,COMPLETE
41,0.9708709716796875,2025-08-19 17:22:52.397108,2025-08-19 17:26:03.414365,0 days 00:03:11.017257,20,,normal,5,zero,,0.5216662194999531,2851,624,0.9388144977728664,pca,Glorot,,logistic,COMPLETE
42,0.970693568388621,2025-08-19 17:26:03.414809,2025-08-19 17:29:13.431176,0 days 00:03:10.016367,20,,normal,5,zero,,0.4137991768845495,5150,640,0.9867711778421826,pca,Glorot,,logistic,COMPLETE
43,0.949854850769043,2025-08-19 17:29:13.431973,2025-08-19 17:32:22.714530,0 days 00:03:09.282557,20,,normal,5,zero,,0.0847341249734626,2351,736,0.9806883721579379,pca,Glorot,,logistic,COMPLETE
44,0.9694999853769938,2025-08-19 17:32:22.714968,2025-08-19 17:35:30.113205,0 days 00:03:07.398237,20,,normal,8,zero,,0.3480326950537756,1493,624,0.920061640963721,pca,Glorot,,logistic,COMPLETE
45,0.9657419323921204,2025-08-19 17:35:30.113650,2025-08-19 17:38:41.450824,0 days 00:03:11.337174,20,,normal,5,zero,,0.950309924656426,1043,752,0.9093550596501092,pca,Glorot,,logistic,COMPLETE
46,0.9727741877237955,2025-08-19 17:38:41.451596,2025-08-19 17:41:53.704604,0 days 00:03:12.253008,20,,normal,7,zero,,0.4648018802609979,7869,688,0.9116176907648551,pca,Glorot,,logistic,COMPLETE
47,0.9723064303398132,2025-08-19 17:41:53.705036,2025-08-19 17:45:03.995242,0 days 00:03:10.290206,20,,normal,7,zero,,0.4950400436925959,8571,1024,0.8968667321489832,pca,Glorot,,logistic,COMPLETE
48,0.7201290925343832,2025-08-19 17:45:03.995687,2025-08-19 17:48:11.707480,0 days 00:03:07.711793,20,,normal,7,zero,,3.9848040545201374e-05,7306,1024,0.9136178806919493,pca,Glorot,,logistic,COMPLETE
49,0.9727741678555807,2025-08-19 17:48:11.708161,2025-08-19 17:51:19.885588,0 days 00:03:08.177427,20,,normal,7,zero,,0.5634335974560951,9981,880,0.873136811377032,pca,Glorot,,logistic,COMPLETE
50,0.946854849656423,2025-08-19 17:51:19.886022,2025-08-19 17:54:30.141000,0 days 00:03:10.254978,20,,normal,7,zero,,0.023735729571099817,9899,912,0.7868164746162135,pca,Glorot,,logistic,COMPLETE
51,0.9713225563367208,2025-08-19 17:54:30.141767,2025-08-19 17:57:44.764581,0 days 00:03:14.622814,20,,normal,7,zero,,0.6254203704278125,8556,816,0.8764645074446594,pca,Glorot,,logistic,COMPLETE
52,0.9669515689214071,2025-08-19 17:57:44.765025,2025-08-19 18:00:59.684709,0 days 00:03:14.919684,20,,normal,7,zero,,0.9807506706770448,8282,832,0.8749295718315607,pca,Glorot,,logistic,COMPLETE
53,0.973016103108724,2025-08-19 18:00:59.685143,2025-08-19 18:04:10.259947,0 days 00:03:10.574804,20,,normal,7,zero,,0.5294304903756588,8205,1008,0.8840074582632572,pca,Glorot,,logistic,COMPLETE
54,0.9718386928240458,2025-08-19 18:04:10.260971,2025-08-19 18:07:36.815931,0 days 00:03:26.554960,20,,normal,7,zero,,0.1306145827065786,6463,1024,0.8607605665349662,pca,Glorot,,logistic,COMPLETE
55,0.9168225725491842,2025-08-19 18:07:36.818287,2025-08-19 18:10:48.970209,0 days 00:03:12.151922,20,,normal,7,zero,,0.11426721486111396,154,1024,0.8687131137905897,pca,Glorot,,logistic,COMPLETE
56,0.9740806221961975,2025-08-19 18:10:48.970651,2025-08-19 18:13:59.209343,0 days 00:03:10.238692,20,,normal,7,zero,,0.5364188195092662,7053,944,0.7558720670743738,pca,Glorot,,logistic,COMPLETE
57,0.9740322629610697,2025-08-19 18:13:59.209788,2025-08-19 18:17:07.353621,0 days 00:03:08.143833,20,,normal,7,zero,,0.4666590820871928,6452,944,0.7615891933943684,pca,Glorot,,logistic,COMPLETE
58,0.9283225536346436,2025-08-19 18:17:07.354071,2025-08-19 18:20:15.072102,0 days 00:03:07.718031,20,,normal,7,zero,,0.060337513600587,3981,960,,raw,Glorot,,logistic,COMPLETE
59,0.9742419322331747,2025-08-19 18:20:15.072542,2025-08-19 18:23:27.986420,0 days 00:03:12.913878,20,,normal,7,zero,,0.18555364165815996,6539,912,0.7614361897927066,pca,Glorot,,logistic,COMPLETE
60,0.9742419123649597,2025-08-19 18:23:27.986864,2025-08-19 18:26:49.134364,0 days 00:03:21.147500,20,,normal,7,zero,,0.16389567497470522,6428,944,0.7654329183983114,pca,Glorot,,logistic,COMPLETE
61,0.9735322594642639,2025-08-19 18:26:49.134792,2025-08-19 18:29:58.809213,0 days 00:03:09.674421,20,,normal,7,zero,,0.1669371449260037,6046,960,0.7550682683483634,pca,Glorot,,logistic,COMPLETE
62,0.9740644693374634,2025-08-19 18:29:58.809662,2025-08-19 18:33:11.610628,0 days 00:03:12.800966,20,,normal,7,zero,,0.1799932455083593,6065,944,0.7743669161389813,pca,Glorot,,logistic,COMPLETE
63,0.9739354650179545,2025-08-19 18:33:11.611069,2025-08-19 18:36:21.295599,0 days 00:03:09.684530,20,,normal,7,zero,,0.18129023337273206,6008,960,0.7657261196297133,pca,Glorot,,logistic,COMPLETE
64,0.9741774002710978,2025-08-19 18:36:21.296033,2025-08-19 18:39:31.723307,0 days 00:03:10.427274,20,,normal,7,zero,,0.17689835136390325,6293,960,0.7572731961200976,pca,Glorot,,logistic,COMPLETE
