number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
29,0.31424999237060547,2025-09-02 12:42:24.588184,2025-09-02 12:48:48.864701,0 days 00:06:24.276517,100,normal,7,zero,,0.0006383400130841039,1462,128,Glorot,,tanh,0.01272425651550293,COMPLETE,0.01272425651550293
30,0.4027499988675117,2025-09-02 12:48:48.865280,2025-09-02 13:21:10.478381,0 days 00:32:21.613101,20,uniform,7,zero,,0.27683708072824537,143,912,Glorot,,tanh,,COMPLETE,
31,0.25049999356269836,2025-09-02 13:21:10.478742,2025-09-02 13:53:34.975382,0 days 00:32:24.496640,20,normal,7,zero,,4.170746904604951e-06,2075,240,old,0.8838063500464266,tanh,0.012946224212646485,COMPLETE,0.012946224212646485
32,0.46259999871253965,2025-09-02 13:53:34.975754,2025-09-02 14:00:24.838018,0 days 00:06:49.862264,100,normal,7,nz,0.00015673483443304014,0.14406368678586515,405,992,old,1.6217947263397825,tanh,0.0047515869140625,COMPLETE,0.0047515869140625
33,0.4163333296775818,2025-09-02 14:00:24.838393,2025-09-02 14:06:46.803337,0 days 00:06:21.964944,100,uniform,5,zero,,0.057020059203906834,281,400,Glorot,,logistic,0.011566805839538574,COMPLETE,0.011566805839538574
34,0.25943333506584165,2025-09-02 14:06:46.803707,2025-09-02 14:13:11.023666,0 days 00:06:24.219959,100,normal,6,zero,,1.8175550179742918e-06,2310,832,old,1.6535901776344464,tanh,0.013098645210266113,COMPLETE,0.013098645210266113
35,0.2635833203792572,2025-09-02 14:13:11.024371,2025-09-02 14:19:59.260073,0 days 00:06:48.235702,100,normal,7,nz,2.3881625663818028e-08,0.00030129831042670976,192,416,Glorot,,tanh,0.01320338249206543,COMPLETE,0.01320338249206543
36,0.3383999943733215,2025-09-02 14:19:59.260766,2025-09-02 14:53:59.728408,0 days 00:34:00.467642,20,normal,6,nz,3.042048190917116e-07,0.0024865729443567025,230,432,old,1.9863089596180703,tanh,0.012978029251098634,COMPLETE,0.012978029251098634
37,0.2549666702747345,2025-09-02 14:53:59.728780,2025-09-02 15:00:26.012751,0 days 00:06:26.283971,100,normal,5,zero,,0.00031934072317515473,583,176,old,0.7980273673000766,tanh,0.013030290603637695,COMPLETE,0.013030290603637695
38,0.4551666617393494,2025-09-02 15:00:26.013124,2025-09-02 15:32:16.050500,0 days 00:31:50.037376,20,normal,8,zero,,0.006015868242524775,614,480,old,0.21837927025566456,tanh,0.012865018844604493,COMPLETE,0.012865018844604493
39,0.2525499939918518,2025-09-02 15:32:16.051158,2025-09-02 16:04:12.337360,0 days 00:31:56.286202,20,normal,5,zero,,1.9422269127825716e-06,399,912,old,0.8895458827965552,logistic,0.013051056861877441,COMPLETE,0.013051056861877441
40,0.3697999954223633,2025-09-02 16:04:12.337727,2025-09-02 16:10:37.687323,0 days 00:06:25.349596,100,normal,6,zero,,0.0020093447679859944,1510,976,old,0.7897342187886371,logistic,0.013030433654785156,COMPLETE,0.013030433654785156
41,0.27463333010673524,2025-09-02 16:10:37.687992,2025-09-02 16:17:02.584411,0 days 00:06:24.896419,100,normal,5,zero,,0.0013178595061205047,329,656,old,1.6891567488156214,logistic,0.013101863861083984,COMPLETE,0.013101863861083984
42,0.46676666140556333,2025-09-02 16:17:02.584776,2025-09-02 16:23:40.709637,0 days 00:06:38.124861,100,normal,5,zero,,0.020520468795960502,5573,720,old,1.2385120108259946,tanh,0.0033498764038085937,COMPLETE,0.0033498764038085937
43,0.4286499977111816,2025-09-02 16:23:40.710017,2025-09-02 16:55:33.016207,0 days 00:31:52.306190,20,uniform,7,zero,,0.01077541132005978,1870,752,Glorot,,logistic,0.011715030670166016,COMPLETE,0.011715030670166016
44,0.47406665682792665,2025-09-02 16:55:33.016593,2025-09-02 17:29:30.987930,0 days 00:33:57.971337,20,normal,5,nz,0.002919765386742817,0.4080388969790123,813,192,old,1.977044803454637,tanh,0.029488515853881837,COMPLETE,0.029488515853881837
45,0.4891499936580658,2025-09-02 17:29:30.988608,2025-09-02 18:01:17.222723,0 days 00:31:46.234115,20,uniform,6,zero,,0.10467739650491467,8879,240,old,1.988181682835439,logistic,1.1920928955078125e-05,COMPLETE,1.1920928955078125e-05
46,0.4731499910354614,2025-09-02 18:01:17.223605,2025-09-02 18:08:41.705277,0 days 00:07:24.481672,100,uniform,8,nz,0.0009110543562389147,0.10750221368169545,280,512,Glorot,,tanh,0.005999469757080078,COMPLETE,0.005999469757080078
47,0.36423333287239074,2025-09-02 18:08:41.705640,2025-09-02 18:42:49.056902,0 days 00:34:07.351262,20,normal,6,nz,1.2137828511775467e-07,0.0005684434147264066,1175,816,Glorot,,tanh,0.013070821762084961,COMPLETE,0.013070821762084961
48,0.2576333314180374,2025-09-02 18:42:49.057613,2025-09-02 19:16:40.273313,0 days 00:33:51.215700,20,normal,7,nz,5.733827693309677e-05,5.079600868546174e-06,1084,480,Glorot,,tanh,0.01314995288848877,COMPLETE,0.01314995288848877
49,0.4068833291530609,2025-09-02 19:16:40.273695,2025-09-02 19:49:07.260057,0 days 00:32:26.986362,20,normal,5,zero,,0.010843892878441716,158,224,old,0.6646190292569847,tanh,0.01284329891204834,COMPLETE,0.01284329891204834
50,0.333133327960968,2025-09-02 19:49:07.260437,2025-09-02 19:56:26.453538,0 days 00:07:19.193101,100,normal,6,nz,0.000194697733265765,0.0019162850142456203,235,672,old,1.6809867835351213,tanh,0.013081574440002441,COMPLETE,0.013081574440002441
51,0.46129998564720154,2025-09-02 19:56:26.453914,2025-09-02 20:03:24.510601,0 days 00:06:58.056687,100,normal,7,nz,2.7495142582401514e-07,0.05907447236904719,655,320,old,1.39075721911742,tanh,0.004381060600280762,COMPLETE,0.004381060600280762
52,0.28633332848548887,2025-09-02 20:03:24.510978,2025-09-02 20:35:35.502843,0 days 00:32:10.991865,20,normal,5,zero,,3.857174781334704e-05,3039,800,Glorot,,tanh,0.013051438331604003,COMPLETE,0.013051438331604003
53,0.4925999939441681,2025-09-02 20:35:35.503220,2025-09-02 21:09:31.390824,0 days 00:33:55.887604,20,normal,7,nz,3.386321498655938e-06,0.12264970522261864,2353,592,Glorot,,tanh,0.0006515979766845703,COMPLETE,0.0006515979766845703
54,0.25216666162014006,2025-09-02 21:09:31.391192,2025-09-02 21:16:16.270544,0 days 00:06:44.879352,100,uniform,8,nz,2.172158274853957e-05,4.971380801717752e-05,489,784,old,1.570720193391757,logistic,0.01303718090057373,COMPLETE,0.01303718090057373
55,0.2625666618347168,2025-09-02 21:16:16.270913,2025-09-02 21:48:23.120367,0 days 00:32:06.849454,20,uniform,6,zero,,1.2551410088649383e-06,146,1008,old,1.3354783582374978,tanh,0.013162040710449218,COMPLETE,0.013162040710449218
56,0.4727166652679443,2025-09-02 21:48:23.120965,2025-09-02 21:55:19.010739,0 days 00:06:55.889774,100,uniform,8,nz,0.001457454736002227,0.21160224376284129,194,368,Glorot,,tanh,0.0021294593811035157,COMPLETE,0.0021294593811035157
57,0.24033333361148834,2025-09-02 21:55:19.011099,2025-09-02 22:29:44.829887,0 days 00:34:25.818788,20,normal,7,nz,0.000345206216507449,1.0767903294947152e-05,3459,336,old,0.43178383268196363,logistic,0.01307833194732666,COMPLETE,0.01307833194732666
58,0.4731499969959259,2025-09-02 22:29:44.830260,2025-09-02 22:36:16.117217,0 days 00:06:31.286957,100,normal,6,zero,,0.314492368582759,402,464,Glorot,,tanh,0.0012887001037597656,COMPLETE,0.0012887001037597656
59,0.27135000228881834,2025-09-02 22:36:16.127007,2025-09-02 23:10:13.825813,0 days 00:33:57.698806,20,normal,5,nz,9.261598751419367e-05,8.30508083975526e-06,7406,752,Glorot,,tanh,0.013075947761535645,COMPLETE,0.013075947761535645
60,0.43803331851959226,2025-09-02 23:10:13.826503,2025-09-02 23:16:44.613905,0 days 00:06:30.787402,100,uniform,6,zero,,0.007050908081710695,5149,800,old,1.1831342969408847,logistic,0.011402440071105958,COMPLETE,0.011402440071105958
61,0.26376665830612184,2025-09-02 23:16:44.614274,2025-09-02 23:50:39.514588,0 days 00:33:54.900314,20,normal,6,nz,5.921401756691521e-08,3.2902411980469176e-06,315,432,old,0.537490790118223,tanh,0.013047242164611816,COMPLETE,0.013047242164611816
62,0.2643666625022888,2025-09-02 23:50:39.514969,2025-09-02 23:57:14.124087,0 days 00:06:34.609118,100,normal,5,zero,,0.00011442100841843391,306,832,old,1.2743207063277995,tanh,0.013069772720336914,COMPLETE,0.013069772720336914
63,0.46061666011810304,2025-09-02 23:57:14.124463,2025-09-03 00:04:02.641201,0 days 00:06:48.516738,100,uniform,7,nz,0.0004064835377827357,0.11607285176566381,180,160,Glorot,,tanh,0.007027745246887207,COMPLETE,0.007027745246887207
64,0.25054999589920046,2025-09-03 00:04:02.641885,2025-09-03 00:35:50.349267,0 days 00:31:47.707382,20,uniform,6,zero,,1.382661221905772e-06,682,688,Glorot,,logistic,0.013144803047180176,COMPLETE,0.013144803047180176
65,0.49899998903274534,2025-09-03 00:35:50.349631,2025-09-03 00:42:18.629685,0 days 00:06:28.280054,100,uniform,6,zero,,0.07388299612462086,5783,864,Glorot,,tanh,0.0013210058212280273,COMPLETE,0.0013210058212280273
66,0.4579333245754242,2025-09-03 00:42:18.630055,2025-09-03 01:17:38.047178,0 days 00:35:19.417123,20,uniform,6,nz,1.908237513615749e-06,0.009531024033067244,2537,176,old,0.27563829445908666,tanh,0.005652022361755371,COMPLETE,0.005652022361755371
67,0.39203332662582396,2025-09-03 01:17:38.048063,2025-09-03 01:24:27.618227,0 days 00:06:49.570164,100,uniform,8,nz,0.0003436092483606785,0.003563853576994704,2874,368,Glorot,,logistic,0.011853718757629394,COMPLETE,0.011853718757629394
68,0.4404833257198334,2025-09-03 01:24:27.618811,2025-09-03 01:58:30.481652,0 days 00:34:02.862841,20,normal,7,nz,1.4017302164881898e-08,0.0007937355347963972,4181,720,old,0.47843307409063596,tanh,0.01300203800201416,COMPLETE,0.01300203800201416
69,0.42739999294281006,2025-09-03 01:58:30.482381,2025-09-03 02:05:44.251329,0 days 00:07:13.768948,100,normal,8,nz,6.313429655245278e-05,0.0053832863402396,1641,528,old,1.8323299386798049,tanh,0.012493252754211426,COMPLETE,0.012493252754211426
70,0.260616660118103,2025-09-03 02:05:44.251722,2025-09-03 02:12:36.528634,0 days 00:06:52.276912,100,normal,5,nz,2.859240358052314e-08,1.6731914187622226e-05,281,1024,Glorot,,tanh,0.013117098808288574,COMPLETE,0.013117098808288574
71,0.36358333230018614,2025-09-03 02:12:36.529002,2025-09-03 02:47:34.682157,0 days 00:34:58.153155,20,uniform,6,nz,1.792899246741057e-05,0.006913685110777846,169,672,old,0.49099531740265967,logistic,0.013032054901123047,COMPLETE,0.013032054901123047
72,0.26764999628067015,2025-09-03 02:47:34.682886,2025-09-03 03:19:51.271316,0 days 00:32:16.588430,20,normal,5,zero,,1.1247460343901707e-05,4428,720,old,1.9937895835839174,tanh,0.013097214698791503,COMPLETE,0.013097214698791503
73,0.25583332777023315,2025-09-03 03:19:51.271698,2025-09-03 03:26:19.224139,0 days 00:06:27.952441,100,uniform,5,zero,,1.464582346141168e-06,177,272,old,1.5722709633047176,tanh,0.013020706176757813,COMPLETE,0.013020706176757813
74,0.26679999232292173,2025-09-03 03:26:19.224533,2025-09-03 03:32:43.811401,0 days 00:06:24.586868,100,normal,5,zero,,3.14002547856668e-05,9486,272,Glorot,,tanh,0.01303708553314209,COMPLETE,0.01303708553314209
75,0.45959999561309817,2025-09-03 03:32:43.811781,2025-09-03 04:05:14.266867,0 days 00:32:30.455086,20,uniform,6,zero,,0.014690104852027007,5136,736,old,0.7244111194020812,logistic,0.00660092830657959,COMPLETE,0.00660092830657959
76,0.47011666297912597,2025-09-03 04:05:14.267246,2025-09-03 04:11:38.939920,0 days 00:06:24.672674,100,normal,7,zero,,0.016135003905995773,608,816,old,0.24615482133226763,tanh,0.01168527603149414,COMPLETE,0.01168527603149414
77,0.36956666111946107,2025-09-03 04:11:38.940614,2025-09-03 04:45:35.508427,0 days 00:33:56.567813,20,normal,6,nz,4.475886895022075e-05,0.003760901666790769,239,512,old,1.3150227734312128,tanh,0.01295011043548584,COMPLETE,0.01295011043548584
78,0.4825666606426239,2025-09-03 04:45:35.508796,2025-09-03 05:17:45.724538,0 days 00:32:10.215742,20,normal,6,zero,,0.413288193112604,117,192,Glorot,,tanh,0.0024606943130493163,COMPLETE,0.0024606943130493163
79,0.25926666259765624,2025-09-03 05:17:45.724914,2025-09-03 05:24:08.654027,0 days 00:06:22.929113,100,uniform,6,zero,,4.666393429270872e-05,2044,608,Glorot,,logistic,0.013164687156677245,COMPLETE,0.013164687156677245
80,0.23836666643619536,2025-09-03 05:24:08.654736,2025-09-03 05:56:06.865246,0 days 00:31:58.210510,20,normal,7,zero,,1.4858133199918598e-05,104,704,Glorot,,logistic,0.013111567497253418,COMPLETE,0.013111567497253418
81,0.28891666531562804,2025-09-03 05:56:06.865616,2025-09-03 06:02:59.173019,0 days 00:06:52.307403,100,uniform,7,nz,0.0010917302197331533,4.567042683767289e-05,2753,1024,Glorot,,tanh,0.013090372085571289,COMPLETE,0.013090372085571289
82,0.4007166624069214,2025-09-03 06:02:59.173404,2025-09-03 06:36:59.198228,0 days 00:34:00.024824,20,normal,6,nz,3.4742302962506327e-06,0.002421213170551697,551,992,old,0.9342401610196729,tanh,0.013099431991577148,COMPLETE,0.013099431991577148
83,0.37024999856948854,2025-09-03 06:36:59.198931,2025-09-03 06:43:47.677687,0 days 00:06:48.478756,100,uniform,6,nz,3.4195612894237447e-06,0.0006660670168108011,1054,912,old,1.2910307012265347,tanh,0.013107943534851074,COMPLETE,0.013107943534851074
84,0.26334999203681947,2025-09-03 06:43:47.678060,2025-09-03 07:16:07.322018,0 days 00:32:19.643958,20,uniform,8,zero,,2.9943331035742903e-05,2081,608,Glorot,,logistic,0.013098454475402832,COMPLETE,0.013098454475402832
85,0.2683166563510895,2025-09-03 07:16:07.322392,2025-09-03 07:22:55.763678,0 days 00:06:48.441286,100,normal,7,nz,0.0009664203736424487,0.0012275073218105353,137,208,old,0.4364618986912914,tanh,0.013224911689758301,COMPLETE,0.013224911689758301
86,0.2637499988079071,2025-09-03 07:22:55.764042,2025-09-03 07:56:45.343560,0 days 00:33:49.579518,20,normal,5,nz,7.176529559961988e-07,0.0010888556841503908,161,160,Glorot,,tanh,0.013260746002197265,COMPLETE,0.013260746002197265
87,0.41863332986831664,2025-09-03 07:56:45.343936,2025-09-03 08:31:01.373462,0 days 00:34:16.029526,20,normal,7,nz,0.0013027462719847785,0.00402905642351582,1771,848,old,0.5066073383181098,logistic,0.012643766403198243,COMPLETE,0.012643766403198243
88,0.31383333206176756,2025-09-03 08:31:01.373830,2025-09-03 08:37:24.223167,0 days 00:06:22.849337,100,normal,7,zero,,0.000527226544140301,490,784,Glorot,,tanh,0.013079261779785157,COMPLETE,0.013079261779785157
89,0.3894499957561493,2025-09-03 08:37:24.223800,2025-09-03 08:44:22.085761,0 days 00:06:57.861961,100,normal,7,nz,4.927914403984057e-07,0.005114294799933329,2580,240,old,1.900553525203199,logistic,0.010974454879760741,COMPLETE,0.010974454879760741
90,0.2689166605472565,2025-09-03 08:44:22.086146,2025-09-03 09:17:18.914454,0 days 00:32:56.828308,20,normal,8,zero,,7.524656786929193e-06,4537,960,Glorot,,tanh,0.013125061988830566,COMPLETE,0.013125061988830566
91,0.38971667289733886,2025-09-03 09:17:18.915152,2025-09-03 09:24:06.980443,0 days 00:06:48.065291,100,uniform,8,nz,1.2366828847884485e-05,0.003199994318455447,243,816,old,0.8103987701683892,tanh,0.01308126449584961,COMPLETE,0.01308126449584961
92,0.4566833257675171,2025-09-03 09:24:06.981112,2025-09-03 09:30:56.036988,0 days 00:06:49.055876,100,normal,6,nz,1.02018999504668e-08,0.01739104575970968,7977,272,old,0.4062792499771365,tanh,0.0013917207717895508,COMPLETE,0.0013917207717895508
93,0.2605833262205124,2025-09-03 09:30:56.037365,2025-09-03 09:37:24.062473,0 days 00:06:28.025108,100,uniform,6,zero,,3.8119316753755817e-06,1910,672,old,0.23483470721403713,tanh,0.013103723526000977,COMPLETE,0.013103723526000977
94,0.47854999303817747,2025-09-03 09:37:24.062846,2025-09-03 10:11:29.494097,0 days 00:34:05.431251,20,uniform,7,nz,4.816686828617448e-07,0.03330887626095184,895,384,Glorot,,tanh,0.006625938415527344,COMPLETE,0.006625938415527344
95,0.34009999632835386,2025-09-03 10:11:29.494798,2025-09-03 10:17:55.238555,0 days 00:06:25.743757,100,normal,8,zero,,0.0002997657084618961,1223,816,old,0.6444303612007551,tanh,0.013089942932128906,COMPLETE,0.013089942932128906
96,0.2909166693687439,2025-09-03 10:17:55.238930,2025-09-03 10:24:22.550361,0 days 00:06:27.311431,100,normal,8,zero,,0.00011333293684010681,2494,480,old,1.4060152735110083,tanh,0.013158226013183593,COMPLETE,0.013158226013183593
97,0.264983332157135,2025-09-03 10:24:22.551058,2025-09-03 10:30:44.656872,0 days 00:06:22.105814,100,normal,6,zero,,0.0004082968492166491,243,640,old,0.7659148680723962,logistic,0.013152217864990235,COMPLETE,0.013152217864990235
98,0.25981667041778567,2025-09-03 10:30:44.657230,2025-09-03 11:04:39.404883,0 days 00:33:54.747653,20,uniform,7,nz,3.179195841092528e-07,1.1493145431478937e-06,582,928,old,1.418800479316152,tanh,0.01312098503112793,COMPLETE,0.01312098503112793
99,0.2628833293914795,2025-09-03 11:04:39.405270,2025-09-03 11:11:02.914086,0 days 00:06:23.508816,100,uniform,6,zero,,5.420115942374636e-05,3098,736,old,1.2675963941982775,logistic,0.013064885139465332,COMPLETE,0.013064885139465332
100,0.27538332939147947,2025-09-03 11:11:02.914815,2025-09-03 11:43:11.660129,0 days 00:32:08.745314,20,normal,8,zero,,0.00013698275185491097,447,768,Glorot,,tanh,0.013081693649291992,COMPLETE,0.013081693649291992
101,0.4532666623592377,2025-09-03 11:43:11.660511,2025-09-03 12:17:13.026561,0 days 00:34:01.366050,20,uniform,7,nz,0.0013339363451747054,0.232732958898802,5221,560,old,1.6956026258498504,logistic,0.11106021404266357,COMPLETE,0.11106021404266357
102,0.47484999895095825,2025-09-03 12:17:13.027232,2025-09-03 12:51:27.453811,0 days 00:34:14.426579,20,normal,7,nz,3.57904820688488e-08,0.007468755184724273,2711,640,old,1.2440546606501794,tanh,0.009918808937072754,COMPLETE,0.009918808937072754
103,0.2567166656255722,2025-09-03 12:51:27.454190,2025-09-03 13:23:40.583564,0 days 00:32:13.129374,20,normal,7,zero,,2.6655385399799217e-06,218,672,old,0.4349971289619389,tanh,0.013186907768249512,COMPLETE,0.013186907768249512
104,0.33363333344459534,2025-09-03 13:23:40.584255,2025-09-03 13:56:58.655739,0 days 00:33:18.071484,20,normal,5,zero,,0.0007598233933892904,299,928,old,0.7028677242712036,tanh,0.013012504577636719,COMPLETE,0.013012504577636719
105,0.323283326625824,2025-09-03 13:56:58.656770,2025-09-03 14:03:23.267348,0 days 00:06:24.610578,100,normal,8,zero,,0.0007831629199118197,2157,704,Glorot,,logistic,0.01298363208770752,COMPLETE,0.01298363208770752
106,0.33858332633972166,2025-09-03 14:03:23.267710,2025-09-03 14:10:10.702423,0 days 00:06:47.434713,100,normal,6,nz,3.15330053191246e-06,0.001059371185105108,558,464,old,1.19781690806589,tanh,0.013063979148864747,COMPLETE,0.013063979148864747
107,0.43553332686424256,2025-09-03 14:10:10.702795,2025-09-03 14:42:38.450073,0 days 00:32:27.747278,20,uniform,6,zero,,0.2703483449173535,126,240,Glorot,,logistic,0.007169055938720703,COMPLETE,0.007169055938720703
108,0.2634999990463257,2025-09-03 14:42:38.450746,2025-09-03 15:14:53.777875,0 days 00:32:15.327129,20,uniform,5,zero,,4.860546742134252e-05,8910,432,old,0.7621867768501387,logistic,0.013205170631408691,COMPLETE,0.013205170631408691
109,0.2513333231210709,2025-09-03 15:14:53.793923,2025-09-03 15:21:26.154276,0 days 00:06:32.360353,100,uniform,6,zero,,1.933586992443853e-06,1687,848,Glorot,,logistic,0.01314082145690918,COMPLETE,0.01314082145690918
