number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
80,0.8814032793045044,2025-08-23 08:56:15.315735,2025-08-23 08:57:04.036435,0 days 00:00:48.720700,100,2.7305701283776972e-08,uniform,8,zero,,0.22752807734610944,1440,528,,colnorm,old,0.739658355926474,tanh,0.0051719903945922855,COMPLETE,0.0051719903945922855
81,0.8031290411949158,2025-08-23 08:57:04.036654,2025-08-23 08:57:52.105395,0 days 00:00:48.068741,100,7.698088393318814e-08,normal,5,zero,,0.03293547698396798,3749,448,,colnorm,Glorot,,tanh,0.004974675178527832,COMPLETE,0.004974675178527832
82,0.13762904107570648,2025-08-23 08:57:52.105663,2025-08-23 09:02:02.901147,0 days 00:04:10.795484,20,,uniform,7,nz,5.719200901848992e-07,0.00302353028482557,545,368,,raw,Glorot,,logistic,0.01285243034362793,COMPLETE,0.01285243034362793
83,0.7671613335609436,2025-08-23 09:02:02.901365,2025-08-23 09:05:59.691340,0 days 00:03:56.789975,20,,uniform,5,zero,,0.012347585205237686,1014,560,,raw,old,1.846507010932338,logistic,0.00833723545074463,COMPLETE,0.00833723545074463
84,0.7520000338554382,2025-08-23 09:05:59.691641,2025-08-23 09:09:57.357571,0 days 00:03:57.665930,20,,normal,6,zero,,0.0005770654742582456,4586,976,,raw,old,1.0590325655622437,tanh,0.012594819068908691,COMPLETE,0.012594819068908691
85,0.8133871555328369,2025-08-23 09:09:57.357832,2025-08-23 09:14:10.015340,0 days 00:04:12.657508,20,2.7712976420903633e-06,uniform,6,nz,3.57904820688488e-08,0.007468755184724273,2711,992,,colnorm,Glorot,,tanh,0.011421656608581543,COMPLETE,0.011421656608581543
86,0.6124032378196717,2025-08-23 09:14:10.015562,2025-08-23 09:14:59.259451,0 days 00:00:49.243889,100,1.4289287476254064e-08,uniform,7,zero,,0.00033605165867693523,5485,304,,colnorm,Glorot,,tanh,0.012427973747253417,COMPLETE,0.012427973747253417
87,0.5027419626712799,2025-08-23 09:14:59.259709,2025-08-23 09:19:07.924348,0 days 00:04:08.664639,20,2.7417174614098333e-08,uniform,7,nz,0.0003957250594845353,1.2470076464802463e-05,294,288,,colnorm,old,1.0159594452400573,tanh,0.013238525390625,COMPLETE,0.013238525390625
88,0.6929839015007019,2025-08-23 09:19:07.924631,2025-08-23 09:19:55.622142,0 days 00:00:47.697511,100,,uniform,7,zero,,0.03678337003495753,242,528,,raw,Glorot,,logistic,0.009799671173095704,COMPLETE,0.009799671173095704
89,0.815516185760498,2025-08-23 09:19:55.622366,2025-08-23 09:24:05.865489,0 days 00:04:10.243123,20,,uniform,5,nz,2.0377893772766807e-08,0.00935367954869265,3982,432,,raw,Glorot,,logistic,0.005559730529785156,COMPLETE,0.005559730529785156
