number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
69,0.7726774573326111,2025-08-23 08:23:41.577880,2025-08-23 08:24:37.615856,0 days 00:00:56.037976,100,,normal,6,zero,,0.016308162167127063,7324,128,,raw,Glorot,,tanh,0.010524344444274903,COMPLETE,0.010524344444274903
70,0.49843551516532897,2025-08-23 08:24:37.616091,2025-08-23 08:25:26.458983,0 days 00:00:48.842892,100,,normal,5,zero,,0.7103110551907413,3064,320,0.5094424925638705,pca,Glorot,,tanh,,COMPLETE,
71,0.5572258234024048,2025-08-23 08:25:26.459215,2025-08-23 08:30:32.465862,0 days 00:05:06.006647,20,,normal,5,zero,,0.002623367006999576,1565,224,,raw,Glorot,,tanh,0.013255858421325683,COMPLETE,0.013255858421325683
72,0.7738226175308227,2025-08-23 08:30:32.467784,2025-08-23 08:31:41.047833,0 days 00:01:08.580049,100,,uniform,6,nz,1.0784418489059872e-08,0.02190085482134475,7072,736,,raw,Glorot,,tanh,0.012133383750915527,COMPLETE,0.012133383750915527
73,0.49843551516532897,2025-08-23 08:31:41.048076,2025-08-23 08:36:39.831032,0 days 00:04:58.782956,20,,normal,8,zero,,0.6517760441922342,7181,528,,raw,old,1.9841894490845162,tanh,,COMPLETE,
74,0.49843551516532897,2025-08-23 08:36:39.831332,2025-08-23 08:37:43.500151,0 days 00:01:03.668819,100,,normal,5,zero,,0.7065001675283409,8384,192,,raw,Glorot,,tanh,,COMPLETE,
75,0.5014838695526123,2025-08-23 08:37:43.500426,2025-08-23 08:38:49.233552,0 days 00:01:05.733126,100,,normal,5,zero,,0.00034424811622854796,4199,224,,raw,Glorot,,logistic,0.01326746940612793,COMPLETE,0.01326746940612793
76,0.7778548717498779,2025-08-23 08:38:49.233784,2025-08-23 08:43:26.583542,0 days 00:04:37.349758,20,,normal,8,zero,,0.0179356445323802,6716,336,,raw,Glorot,,tanh,0.011324048042297363,COMPLETE,0.011324048042297363
77,0.5739355087280273,2025-08-23 08:43:26.583808,2025-08-23 08:44:35.163160,0 days 00:01:08.579352,100,,normal,7,nz,5.41386720834837e-06,0.0015912620309007865,5818,240,,raw,Glorot,,tanh,0.012913680076599121,COMPLETE,0.012913680076599121
78,0.585096800327301,2025-08-23 08:44:35.163396,2025-08-23 08:45:41.000349,0 days 00:01:05.836953,100,,normal,5,zero,,0.0012165716792845026,9946,960,,raw,Glorot,,tanh,0.01304612159729004,COMPLETE,0.01304612159729004
79,0.7340645313262939,2025-08-23 08:45:41.000582,2025-08-23 08:46:47.096524,0 days 00:01:06.095942,100,1.6419445658494415e-09,normal,6,nz,4.746305868056953e-05,0.025077520242287488,6033,704,,colnorm,Glorot,,tanh,0.01097400188446045,COMPLETE,0.01097400188446045
80,0.7731613278388977,2025-08-23 08:46:47.096827,2025-08-23 08:52:08.860403,0 days 00:05:21.763576,20,,uniform,6,zero,,0.007421852849122482,8766,720,,raw,Glorot,,tanh,0.012519431114196778,COMPLETE,0.012519431114196778
81,0.6355484127998352,2025-08-23 08:52:08.860668,2025-08-23 08:57:44.842733,0 days 00:05:35.982065,20,,normal,6,nz,4.911187732314643e-07,0.0011050483370537412,6982,496,,raw,Glorot,,tanh,0.013057065010070801,COMPLETE,0.013057065010070801
82,0.5971613109111786,2025-08-23 08:57:44.843001,2025-08-23 08:58:54.186096,0 days 00:01:09.343095,100,7.993092246692006e-06,normal,5,nz,3.8326948068739065e-06,0.28742998398262315,7920,1024,,colnorm,Glorot,,tanh,,COMPLETE,
83,0.7390806555747986,2025-08-23 08:58:54.186340,2025-08-23 09:03:21.990443,0 days 00:04:27.804103,20,8.296284060309561e-08,normal,5,zero,,0.09192796645493459,7090,352,,colnorm,Glorot,,tanh,0.001912379264831543,COMPLETE,0.001912379264831543
84,0.7015806913375855,2025-08-23 09:03:21.990781,2025-08-23 09:07:34.594713,0 days 00:04:12.603932,20,,normal,5,zero,,0.14560316180231955,7348,672,0.803808155454399,pca,old,1.730366438073616,tanh,0.00014295578002929688,COMPLETE,0.00014295578002929688
85,0.7728387475013733,2025-08-23 09:07:34.594969,2025-08-23 09:08:40.435881,0 days 00:01:05.840912,100,,normal,5,zero,,0.15815444234937417,3118,992,,raw,old,1.6475258073512147,logistic,0.01113133430480957,COMPLETE,0.01113133430480957
86,0.7403709769248963,2025-08-23 09:08:40.436148,2025-08-23 09:09:38.034812,0 days 00:00:57.598664,100,9.409734466174082e-06,normal,5,zero,,0.01501181425660527,4946,1008,,colnorm,Glorot,,tanh,0.01219780445098877,COMPLETE,0.01219780445098877
87,0.49843551516532897,2025-08-23 09:09:38.035058,2025-08-23 09:10:27.955833,0 days 00:00:49.920775,100,,normal,5,zero,,0.7373292729644109,5180,944,0.9874547836830787,pca,old,1.676962371034067,tanh,,COMPLETE,
88,0.7710968136787415,2025-08-23 09:10:27.956079,2025-08-23 09:11:15.643859,0 days 00:00:47.687780,100,,normal,7,zero,,0.10112581345573882,9355,144,,raw,old,0.7528221794795158,tanh,0.008901357650756836,COMPLETE,0.008901357650756836
89,0.7215806782245636,2025-08-23 09:11:15.644109,2025-08-23 09:12:08.835087,0 days 00:00:53.190978,100,,normal,8,nz,1.3267416345696824e-07,0.2337480712973269,8604,848,,raw,Glorot,,tanh,,COMPLETE,
