number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
111,0.9231451749801636,2025-09-04 10:22:39.136178,2025-09-04 10:57:41.200610,0 days 00:35:02.064432,20,normal,5,zero,,0.06844480173046791,9691,768,Glorot,,tanh,0.0003270626068115234,COMPLETE,0.0003270626068115234
112,0.09972580820322037,2025-09-04 10:57:41.201025,2025-09-04 11:34:17.093309,0 days 00:36:35.892284,20,uniform,6,nz,3.045263018039265e-07,0.9237292655701005,3535,576,Glorot,,tanh,,COMPLETE,
113,0.861483883857727,2025-09-04 11:34:17.093730,2025-09-04 12:08:49.516010,0 days 00:34:32.422280,20,normal,6,zero,,0.007600166355495321,4234,544,Glorot,,tanh,0.005939865112304687,COMPLETE,0.005939865112304687
114,0.9240483999252319,2025-09-04 12:08:49.516437,2025-09-04 12:43:31.294665,0 days 00:34:41.778228,20,normal,5,zero,,0.23808939927565204,8328,768,Glorot,,tanh,0.0015019655227661132,COMPLETE,0.0015019655227661132
115,0.918064534664154,2025-09-04 12:43:31.295366,2025-09-04 13:17:55.217107,0 days 00:34:23.921741,20,uniform,8,zero,,0.2622473627432593,4938,560,Glorot,,tanh,0.0011639595031738281,COMPLETE,0.0011639595031738281
116,0.8759839296340942,2025-09-04 13:17:55.217758,2025-09-04 13:52:18.520419,0 days 00:34:23.302661,20,normal,7,zero,,0.004694006528884414,5217,784,old,0.6744475003465572,tanh,0.008156514167785645,COMPLETE,0.008156514167785645
117,0.11366129368543625,2025-09-04 13:52:18.520835,2025-09-04 14:26:44.864766,0 days 00:34:26.343931,20,normal,7,zero,,0.00014871710094924121,112,272,old,1.168951447425887,logistic,0.013081669807434082,COMPLETE,0.013081669807434082
118,0.8913226246833801,2025-09-04 14:26:44.865492,2025-09-04 15:03:23.394634,0 days 00:36:38.529142,20,uniform,6,nz,7.943766317091588e-08,0.34872142407996176,7323,912,Glorot,,tanh,0.002756333351135254,COMPLETE,0.002756333351135254
119,0.925516140460968,2025-09-04 15:03:23.395308,2025-09-04 15:37:59.167750,0 days 00:34:35.772442,20,uniform,7,zero,,0.1255379317621173,9235,560,old,1.0434399648289199,tanh,1.6236305236816405e-05,COMPLETE,1.6236305236816405e-05
120,0.9051935791969299,2025-09-04 15:37:59.168168,2025-09-04 16:12:27.632493,0 days 00:34:28.464325,20,uniform,7,zero,,0.010342542712516596,9882,496,old,1.0280833820646031,tanh,0.002883648872375488,COMPLETE,0.002883648872375488
121,0.09972580820322037,2025-09-04 16:12:27.632906,2025-09-04 16:49:04.685533,0 days 00:36:37.052627,20,normal,8,nz,4.34435137519802e-06,0.4994210115096166,5121,896,old,0.683328944657438,tanh,,COMPLETE,
122,0.25224193930625916,2025-09-04 16:49:04.686220,2025-09-04 17:23:19.653319,0 days 00:34:14.967099,20,uniform,5,zero,,0.4610022968745426,7414,816,Glorot,,tanh,,COMPLETE,
123,0.8785807013511657,2025-09-04 17:23:19.653739,2025-09-04 17:58:18.813079,0 days 00:34:59.159340,20,normal,5,zero,,0.433048663055495,8858,688,Glorot,,tanh,0.005060601234436035,COMPLETE,0.005060601234436035
124,0.5868871331214904,2025-09-04 17:58:18.813500,2025-09-04 18:05:03.895482,0 days 00:06:45.081982,100,normal,6,zero,,0.04262830094524348,163,976,old,1.1694835163020885,tanh,0.012567949295043946,COMPLETE,0.012567949295043946
125,0.7695161581039429,2025-09-04 18:05:03.895901,2025-09-04 18:41:32.843758,0 days 00:36:28.947857,20,normal,7,nz,1.5312688245884323e-08,0.38610051203352347,2054,240,Glorot,,logistic,0.0013528585433959961,COMPLETE,0.0013528585433959961
126,0.09972580820322037,2025-09-04 18:41:32.844187,2025-09-04 19:15:40.740008,0 days 00:34:07.895821,20,normal,7,zero,,0.7987914628498655,7151,512,old,0.6214273714681819,tanh,,COMPLETE,
127,0.8340484261512756,2025-09-04 19:15:40.740715,2025-09-04 19:53:04.548494,0 days 00:37:23.807779,20,normal,5,nz,9.520349382149633e-08,0.0037611910050156035,6720,640,Glorot,,tanh,0.008007144927978516,COMPLETE,0.008007144927978516
