number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
76,0.5147499839464823,2025-09-02 22:28:18.362425,2025-09-02 22:34:00.863393,0 days 00:05:42.500968,100,normal,7,nz,1.3264654108014016e-08,0.3499342772334561,4571,704,720,176,old,1.6340782392106759,tanh,0.000579728020562066,0.00012735525767008463,0.0015474955240885417,6.433327992757161e-05,COMPLETE,0.000579728020562066,0.00012735525767008463,0.0015474955240885417,6.433327992757161e-05
77,0.42839999000231427,2025-09-02 22:34:00.863774,2025-09-02 22:39:42.557690,0 days 00:05:41.693916,100,uniform,6,nz,5.012474324289197e-07,0.006376636868975253,4994,608,944,128,Glorot,,tanh,0.00991262329949273,0.010581294695536295,0.011881232261657715,0.00727534294128418,COMPLETE,0.00991262329949273,0.010581294695536295,0.011881232261657715,0.00727534294128418
78,0.5097166697184244,2025-09-02 22:39:42.558070,2025-09-02 23:08:25.719085,0 days 00:28:43.161015,20,normal,8,nz,8.719762068276554e-08,0.32367673845192463,6536,736,800,192,old,1.5579940993600851,tanh,0.0007556411955091688,2.4080276489257812e-05,0.0017510652542114258,0.0004917780558268229,COMPLETE,0.0007556411955091688,2.4080276489257812e-05,0.0017510652542114258,0.0004917780558268229
79,0.1548833300669988,2025-09-02 23:08:25.719859,2025-09-02 23:14:10.345282,0 days 00:05:44.625423,100,normal,7,nz,6.383738643065392e-07,0.5512536819278857,2890,832,592,352,Glorot,,logistic,0.009768075413174098,0.01199793815612793,0.01252452532450358,0.004781762758890788,COMPLETE,0.009768075413174098,0.01199793815612793,0.01252452532450358,0.004781762758890788
80,0.5041999816894531,2025-09-02 23:14:10.345671,2025-09-02 23:19:53.520796,0 days 00:05:43.175125,100,normal,7,nz,1.3484271658266084e-08,0.052083617096390575,2724,704,928,432,Glorot,,tanh,0.007374697261386447,0.006280382474263509,0.00823521614074707,0.007608493169148763,COMPLETE,0.007374697261386447,0.006280382474263509,0.00823521614074707,0.007608493169148763
81,0.5170999964078268,2025-09-02 23:19:53.525262,2025-09-02 23:25:39.338187,0 days 00:05:45.812925,100,normal,5,nz,1.1845462891625642e-08,0.0915650323968484,4213,672,848,256,old,1.6466617585575736,tanh,0.0032038953569200304,0.002582112948099772,0.004370490709940593,0.0026590824127197266,COMPLETE,0.0032038953569200304,0.002582112948099772,0.004370490709940593,0.0026590824127197266
82,0.09999999403953552,2025-09-02 23:25:39.338597,2025-09-02 23:52:45.588952,0 days 00:27:06.250355,20,normal,7,zero,,0.4912583394041095,8522,1008,512,496,old,1.666386073733441,tanh,,,,,COMPLETE,,,,
83,0.5029999812444051,2025-09-02 23:52:45.589379,2025-09-02 23:58:32.538566,0 days 00:05:46.949187,100,normal,5,nz,1.1807363123342972e-08,0.041928208884041335,6173,496,800,272,old,1.7421936639310078,tanh,0.004559477170308431,0.003317594528198242,0.005462487538655599,0.004898349444071452,COMPLETE,0.004559477170308431,0.003317594528198242,0.005462487538655599,0.004898349444071452
84,0.44554999470710754,2025-09-02 23:58:32.538955,2025-09-03 00:04:12.616745,0 days 00:05:40.077790,100,normal,5,nz,1.0840078391626664e-08,0.0022339616503909985,1576,832,864,384,old,1.9968865423299802,tanh,0.01287298732333713,0.012852986653645834,0.012951890627543131,0.012814084688822428,COMPLETE,0.01287298732333713,0.012852986653645834,0.012951890627543131,0.012814084688822428
85,0.5229833324750265,2025-09-03 00:04:12.617403,2025-09-03 00:09:52.528818,0 days 00:05:39.911415,100,normal,8,nz,6.766945749172126e-08,0.14307332318141694,6736,896,496,128,old,1.4573278987044047,tanh,0.0007674694061279297,0.0009369452794392904,0.0010189612706502278,0.0003465016682942708,COMPLETE,0.0007674694061279297,0.0009369452794392904,0.0010189612706502278,0.0003465016682942708
86,0.4460499882698059,2025-09-03 00:09:52.529570,2025-09-03 00:15:40.873872,0 days 00:05:48.344302,100,uniform,8,nz,5.7666865579209106e-08,0.015297319748009424,2710,448,832,144,Glorot,,tanh,0.009070263968573676,0.008947213490804037,0.010961333910624186,0.007302244504292806,COMPLETE,0.009070263968573676,0.008947213490804037,0.010961333910624186,0.007302244504292806
87,0.5210499962170919,2025-09-03 00:15:40.874280,2025-09-03 00:21:28.669536,0 days 00:05:47.795256,100,normal,6,nz,1.1751828656461502e-08,0.19284955967954753,9693,896,304,128,old,1.3401071368663828,tanh,0.00013179249233669703,0.00022562344868977865,0.00016705195109049478,2.7020772298177085e-06,COMPLETE,0.00013179249233669703,0.00022562344868977865,0.00016705195109049478,2.7020772298177085e-06
88,0.4597499966621399,2025-09-03 00:21:28.669930,2025-09-03 00:27:16.185123,0 days 00:05:47.515193,100,normal,6,nz,0.008300669587481055,0.009024354184370621,4333,880,176,240,old,1.2491201583243448,tanh,0.0016509691874186199,0.003939270973205566,0.000514825185139974,0.000498811403910319,COMPLETE,0.0016509691874186199,0.003939270973205566,0.000514825185139974,0.000498811403910319
89,0.5089333256085714,2025-09-03 00:27:16.185512,2025-09-03 00:33:04.809863,0 days 00:05:48.624351,100,normal,8,nz,7.730263174068634e-08,0.55351389186754,9985,800,368,176,old,1.2834046598373496,logistic,0.0003793107138739692,0.0007941325505574545,9.059906005859375e-05,0.0002532005310058594,COMPLETE,0.0003793107138739692,0.0007941325505574545,9.059906005859375e-05,0.0002532005310058594
90,0.5188833077748617,2025-09-03 00:33:04.810267,2025-09-03 00:38:32.788313,0 days 00:05:27.978046,100,normal,8,zero,,0.17784318913466352,3340,976,448,384,old,1.2890562748226537,tanh,0.002030558056301541,0.0019635756810506186,0.0022159814834594727,0.0019121170043945312,COMPLETE,0.002030558056301541,0.0019635756810506186,0.0022159814834594727,0.0019121170043945312
91,0.4551499883333842,2025-09-03 00:38:32.789167,2025-09-03 00:44:17.956786,0 days 00:05:45.167619,100,uniform,8,nz,3.48387559589204e-05,0.005709440821453863,7469,880,400,208,old,1.2671578753994306,tanh,0.010255694389343262,0.011145512262980143,0.010735829671223959,0.008885741233825684,COMPLETE,0.010255694389343262,0.011145512262980143,0.010735829671223959,0.008885741233825684
92,0.4918666481971741,2025-09-03 00:44:17.957170,2025-09-03 00:49:43.915659,0 days 00:05:25.958489,100,normal,8,zero,,0.13037450179654508,937,784,432,592,old,1.3381145032521173,tanh,0.006921357578701443,0.006421287854512532,0.006702423095703125,0.007640361785888672,COMPLETE,0.006921357578701443,0.006421287854512532,0.006702423095703125,0.007640361785888672
93,0.5136333306630453,2025-09-03 00:49:43.916045,2025-09-03 00:55:25.862570,0 days 00:05:41.946525,100,normal,8,nz,1.8180579329470045e-06,0.4916540094357275,3570,1008,560,144,old,1.366937288971336,tanh,0.0006477965248955621,0.00015918413798014322,0.0013058582941691081,0.0004783471425374349,COMPLETE,0.0006477965248955621,0.00015918413798014322,0.0013058582941691081,0.0004783471425374349
94,0.09999999403953552,2025-09-03 00:55:25.863459,2025-09-03 01:00:50.464056,0 days 00:05:24.600597,100,normal,6,zero,,0.581871937716984,3523,960,288,320,old,1.125866943685363,tanh,,,,,COMPLETE,,,,
95,0.4650333325068156,2025-09-03 01:00:50.464444,2025-09-03 01:06:33.652243,0 days 00:05:43.187799,100,normal,6,nz,6.688843803380842e-08,0.016596023085192826,6579,880,384,208,old,1.3669084220254104,logistic,0.006109105216132269,0.007501641909281413,0.006757696469624837,0.00406797726949056,COMPLETE,0.006109105216132269,0.007501641909281413,0.006757696469624837,0.00406797726949056
