number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
85,0.6381129145622253,2025-09-03 09:20:13.358089,2025-09-03 09:27:29.253764,0 days 00:07:15.895675,100,normal,7,nz,0.0009664203736424487,0.0012275073218105353,137,208,old,0.4364618986912914,tanh,0.013023090362548829,COMPLETE,0.013023090362548829
86,0.6240806698799133,2025-09-03 09:27:29.254225,2025-09-03 10:05:55.137580,0 days 00:38:25.883355,20,normal,5,nz,7.176529559961988e-07,0.0010888556841503908,161,160,Glorot,,tanh,0.012932491302490235,COMPLETE,0.012932491302490235
87,0.915064537525177,2025-09-03 10:05:55.138325,2025-09-03 10:42:37.388883,0 days 00:36:42.250558,20,normal,7,nz,0.0013027462719847785,0.00402905642351582,1771,848,old,0.5066073383181098,logistic,0.011494040489196777,COMPLETE,0.011494040489196777
88,0.7854355096817016,2025-09-03 10:42:37.389349,2025-09-03 10:49:27.416425,0 days 00:06:50.027076,100,normal,7,zero,,0.000527226544140301,490,784,Glorot,,tanh,0.013033509254455566,COMPLETE,0.013033509254455566
89,0.9012580990791321,2025-09-03 10:49:27.416878,2025-09-03 10:56:44.027961,0 days 00:07:16.611083,100,normal,7,nz,4.927914403984057e-07,0.005114294799933329,2580,240,old,1.900553525203199,logistic,0.006024312973022461,COMPLETE,0.006024312973022461
90,0.7204355120658874,2025-09-03 10:56:44.028425,2025-09-03 11:31:03.446956,0 days 00:34:19.418531,20,normal,8,zero,,7.524656786929193e-06,4537,960,Glorot,,tanh,0.013115644454956055,COMPLETE,0.013115644454956055
91,0.8895000457763672,2025-09-03 11:31:03.447417,2025-09-03 11:38:27.142889,0 days 00:07:23.695472,100,uniform,8,nz,1.2366828847884485e-05,0.003199994318455447,243,816,old,0.8103987701683892,tanh,0.013007187843322754,COMPLETE,0.013007187843322754
92,0.9637419700622558,2025-09-03 11:38:27.143678,2025-09-03 11:45:44.519893,0 days 00:07:17.376215,100,normal,6,nz,1.02018999504668e-08,0.01739104575970968,7977,272,old,0.4062792499771365,tanh,0.005399894714355469,COMPLETE,0.005399894714355469
93,0.7034839153289795,2025-09-03 11:45:44.520356,2025-09-03 11:52:39.798396,0 days 00:06:55.278040,100,uniform,6,zero,,3.8119316753755817e-06,1910,672,old,0.23483470721403713,tanh,0.013042974472045898,COMPLETE,0.013042974472045898
94,0.947967791557312,2025-09-03 11:52:39.798870,2025-09-03 12:29:17.427882,0 days 00:36:37.629012,20,uniform,7,nz,4.816686828617448e-07,0.03330887626095184,895,384,Glorot,,tanh,0.008582544326782227,COMPLETE,0.008582544326782227
95,0.8306613326072693,2025-09-03 12:29:17.428346,2025-09-03 12:36:10.074351,0 days 00:06:52.646005,100,normal,8,zero,,0.0002997657084618961,1223,816,old,0.6444303612007551,tanh,0.013068175315856934,COMPLETE,0.013068175315856934
96,0.7218871235847473,2025-09-03 12:36:10.075115,2025-09-03 12:42:58.735407,0 days 00:06:48.660292,100,normal,8,zero,,0.00011333293684010681,2494,480,old,1.4060152735110083,tanh,0.013100051879882812,COMPLETE,0.013100051879882812
97,0.28666130304336546,2025-09-03 12:42:58.736143,2025-09-03 12:49:51.687032,0 days 00:06:52.950889,100,normal,6,zero,,0.0004082968492166491,243,640,old,0.7659148680723962,logistic,0.013097810745239257,COMPLETE,0.013097810745239257
98,0.7083871364593506,2025-09-03 12:49:51.687764,2025-09-03 13:26:38.113968,0 days 00:36:46.426204,20,uniform,7,nz,3.179195841092528e-07,1.1493145431478937e-06,582,928,old,1.418800479316152,tanh,0.013102984428405762,COMPLETE,0.013102984428405762
99,0.4018548548221588,2025-09-03 13:26:38.114725,2025-09-03 13:33:25.897667,0 days 00:06:47.782942,100,uniform,6,zero,,5.420115942374636e-05,3098,736,old,1.2675963941982775,logistic,0.013040494918823243,COMPLETE,0.013040494918823243
100,0.7179355144500732,2025-09-03 13:33:25.898688,2025-09-03 14:08:08.705944,0 days 00:34:42.807256,20,normal,8,zero,,0.00013698275185491097,447,768,Glorot,,tanh,0.01311190128326416,COMPLETE,0.01311190128326416
101,0.9525645613670349,2025-09-03 14:08:08.706398,2025-09-03 14:44:19.042789,0 days 00:36:10.336391,20,uniform,7,nz,0.0013339363451747054,0.232732958898802,5221,560,old,1.6956026258498504,logistic,0.1094012975692749,COMPLETE,0.1094012975692749
102,0.935322642326355,2025-09-03 14:44:19.043243,2025-09-03 15:21:00.483363,0 days 00:36:41.440120,20,normal,7,nz,3.57904820688488e-08,0.007468755184724273,2711,640,old,1.2440546606501794,tanh,0.011005711555480958,COMPLETE,0.011005711555480958
103,0.6926774382591248,2025-09-03 15:21:00.484197,2025-09-03 15:55:12.974808,0 days 00:34:12.490611,20,normal,7,zero,,2.6655385399799217e-06,218,672,old,0.4349971289619389,tanh,0.012974858283996582,COMPLETE,0.012974858283996582
104,0.8256452083587646,2025-09-03 15:55:12.975590,2025-09-03 16:29:39.514330,0 days 00:34:26.538740,20,normal,5,zero,,0.0007598233933892904,299,928,old,0.7028677242712036,tanh,0.013059878349304199,COMPLETE,0.013059878349304199
105,0.8233226180076599,2025-09-03 16:29:39.515117,2025-09-03 16:36:28.937484,0 days 00:06:49.422367,100,normal,8,zero,,0.0007831629199118197,2157,704,Glorot,,logistic,0.012436628341674805,COMPLETE,0.012436628341674805
106,0.8317742347717285,2025-09-03 16:36:28.938292,2025-09-03 16:43:45.599938,0 days 00:07:16.661646,100,normal,6,nz,3.15330053191246e-06,0.001059371185105108,558,464,old,1.19781690806589,tanh,0.012815022468566894,COMPLETE,0.012815022468566894
107,0.9255483984947205,2025-09-03 16:43:45.600401,2025-09-03 17:18:02.480659,0 days 00:34:16.880258,20,uniform,6,zero,,0.2703483449173535,126,240,Glorot,,logistic,0.004245090484619141,COMPLETE,0.004245090484619141
108,0.574709701538086,2025-09-03 17:18:02.481114,2025-09-03 17:52:40.086499,0 days 00:34:37.605385,20,uniform,5,zero,,4.860546742134252e-05,8910,432,old,0.7621867768501387,logistic,0.012983059883117676,COMPLETE,0.012983059883117676
