number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
67,0.11366129368543625,2025-08-25 05:58:03.323823,2025-08-25 06:24:22.162989,0 days 00:26:18.839166,20,,normal,7,zero,,0.004162481064856318,645,240,384,32,,raw,old,0.7593633396325661,tanh,0.013590590159098309,0.013246893882751465,0.013213109970092774,0.014311766624450684,COMPLETE,0.013590590159098309,0.013246893882751465,0.013213109970092774,0.014311766624450684
68,0.8360645532608032,2025-08-25 06:24:22.164921,2025-08-25 06:52:06.236250,0 days 00:27:44.071329,20,1.724522038305039e-05,uniform,7,nz,0.003538812803411572,0.32670485779580694,8959,176,304,640,,colnorm,Glorot,,tanh,0.0073425610860188804,0.01666691303253174,0.004651784896850586,0.0007089853286743164,COMPLETE,0.0073425610860188804,0.01666691303253174,0.004651784896850586,0.0007089853286743164
69,0.13508065342903136,2025-08-25 06:52:06.238116,2025-08-25 07:19:45.093548,0 days 00:27:38.855432,20,,normal,7,nz,2.0511479881760424e-06,7.306119523077502e-06,475,704,704,896,,raw,Glorot,,tanh,0.013035392761230469,0.013108086585998536,0.01293489933013916,0.013063192367553711,COMPLETE,0.013035392761230469,0.013108086585998536,0.01293489933013916,0.013063192367553711
70,0.11366129368543625,2025-08-25 07:19:45.093903,2025-08-25 07:25:21.014386,0 days 00:05:35.920483,100,,uniform,5,nz,0.002047183595142134,0.0005149378641878814,9909,1024,192,400,,raw,Glorot,,logistic,0.013050468762715657,0.01305532455444336,0.013027715682983398,0.013068366050720214,COMPLETE,0.013050468762715657,0.01305532455444336,0.013027715682983398,0.013068366050720214
71,0.163177427649498,2025-08-25 07:25:21.014680,2025-08-25 07:51:30.590411,0 days 00:26:09.575731,20,1.828699663710854e-06,normal,6,zero,,0.00029853012204985674,3582,208,32,112,,colnorm,Glorot,,tanh,0.013071902592976888,0.012816286087036133,0.013603281974792481,0.012796139717102051,COMPLETE,0.013071902592976888,0.012816286087036133,0.013603281974792481,0.012796139717102051
72,0.11366129368543625,2025-08-25 07:51:30.592335,2025-08-25 07:56:49.535918,0 days 00:05:18.943583,100,,normal,8,zero,,0.005394936353663792,106,128,896,1008,,raw,old,1.4247474048067157,logistic,0.012947440147399902,0.01280062198638916,0.013103294372558593,0.012938404083251953,COMPLETE,0.012947440147399902,0.01280062198638916,0.013103294372558593,0.012938404083251953
73,0.11366129368543625,2025-08-25 07:56:49.536745,2025-08-25 08:24:42.094637,0 days 00:27:52.557892,20,,normal,8,nz,3.0054880136460905e-05,0.010472513085858672,482,192,432,992,,raw,old,0.4039701388121527,logistic,0.012998668352762859,0.013062715530395508,0.012795829772949218,0.013137459754943848,COMPLETE,0.012998668352762859,0.013062715530395508,0.012795829772949218,0.013137459754943848
74,0.4296290397644043,2025-08-25 08:24:42.096326,2025-08-25 08:30:01.189284,0 days 00:05:19.092958,100,,uniform,6,zero,,0.4442507161971683,497,80,128,464,,raw,Glorot,,logistic,0.0069072961807250975,0.004576444625854492,0.006302142143249511,0.00984330177307129,COMPLETE,0.0069072961807250975,0.004576444625854492,0.006302142143249511,0.00984330177307129
75,0.11366129368543625,2025-08-25 08:30:01.189556,2025-08-25 08:57:58.159742,0 days 00:27:56.970186,20,1.1552294836508981e-05,uniform,5,nz,5.719200901848992e-07,0.00302353028482557,545,16,400,368,,colnorm,Glorot,,logistic,0.011744332313537597,0.009056782722473145,0.013211631774902343,0.012964582443237305,COMPLETE,0.011744332313537597,0.009056782722473145,0.013211631774902343,0.012964582443237305
76,0.8178548812866211,2025-08-25 08:57:58.161144,2025-08-25 09:25:53.951485,0 days 00:27:55.790341,20,,uniform,5,nz,1.0929030225579458e-05,0.05526123546971311,519,560,16,832,,raw,old,1.1062781748784758,tanh,0.00807178020477295,0.010888504981994628,0.0017806291580200195,0.0115462064743042,COMPLETE,0.00807178020477295,0.010888504981994628,0.0017806291580200195,0.0115462064743042
77,0.11366129368543625,2025-08-25 09:25:53.951856,2025-08-25 09:53:34.466989,0 days 00:27:40.515133,20,,normal,5,nz,0.0024818971609574785,0.001470689458533909,223,624,864,384,,raw,old,1.4497512673107567,logistic,0.013028836250305176,0.013071751594543457,0.013025951385498048,0.012988805770874023,COMPLETE,0.013028836250305176,0.013071751594543457,0.013025951385498048,0.012988805770874023
78,0.20051613748073577,2025-08-25 09:53:34.468379,2025-08-25 09:58:56.233162,0 days 00:05:21.764783,100,1.8288682033366743e-09,normal,7,zero,,5.209507737454782e-05,7173,608,672,736,,colnorm,Glorot,,tanh,0.012933389345804852,0.012863993644714355,0.013132333755493164,0.01280384063720703,COMPLETE,0.012933389345804852,0.012863993644714355,0.013132333755493164,0.01280384063720703
79,0.2257742017507553,2025-08-25 09:58:56.234808,2025-08-25 10:26:41.665906,0 days 00:27:45.431098,20,,normal,7,nz,7.5982339338928935e-06,0.00024333902003450853,940,432,896,880,0.9577976636767824,pca,Glorot,,tanh,0.013081940015157063,0.01308131217956543,0.012941670417785645,0.013222837448120117,COMPLETE,0.013081940015157063,0.01308131217956543,0.012941670417785645,0.013222837448120117
80,0.11366129368543625,2025-08-25 10:26:41.666272,2025-08-25 10:32:04.681848,0 days 00:05:23.015576,100,,normal,8,zero,,0.0007831629199118197,2157,256,912,656,,raw,Glorot,,logistic,0.012973888715108234,0.012966179847717285,0.012938404083251953,0.013017082214355468,COMPLETE,0.012973888715108234,0.012966179847717285,0.012938404083251953,0.013017082214355468
81,0.11366129368543625,2025-08-25 10:32:04.683452,2025-08-25 10:59:48.609955,0 days 00:27:43.926503,20,2.987321166512225e-09,uniform,6,nz,9.270339336589598e-07,0.0003153300531912467,191,192,736,64,,colnorm,old,0.7811577646729497,tanh,0.013141854604085285,0.01289517879486084,0.013140344619750976,0.013390040397644043,COMPLETE,0.013141854604085285,0.01289517879486084,0.013140344619750976,0.013390040397644043
82,0.11366129368543625,2025-08-25 10:59:48.610878,2025-08-25 11:26:16.621497,0 days 00:26:28.010619,20,1.2196030411846235e-07,uniform,6,zero,,4.15282547283714e-05,313,32,592,112,,colnorm,old,1.759969312105208,tanh,0.012969740231831868,0.012933731079101562,0.012967705726623535,0.013007783889770507,COMPLETE,0.012969740231831868,0.012933731079101562,0.012967705726623535,0.013007783889770507
83,0.23637097477912902,2025-08-25 11:26:16.622953,2025-08-25 11:54:09.283748,0 days 00:27:52.660795,20,,uniform,5,nz,2.1661136763861623e-06,3.274927683717459e-06,808,176,816,672,0.6084474427244972,pca,old,1.3051258801137797,tanh,0.013002673784891764,0.012910866737365722,0.01312253475189209,0.01297461986541748,COMPLETE,0.013002673784891764,0.012910866737365722,0.01312253475189209,0.01297461986541748
84,0.5853387355804444,2025-08-25 11:54:09.284097,2025-08-25 12:20:29.199005,0 days 00:26:19.914908,20,,normal,7,zero,,0.003923861691503219,2896,32,80,992,,raw,Glorot,,tanh,0.009962646166483562,0.007382321357727051,0.009838318824768067,0.012667298316955566,COMPLETE,0.009962646166483562,0.007382321357727051,0.009838318824768067,0.012667298316955566
85,0.17661290764808654,2025-08-25 12:20:29.200072,2025-08-25 12:47:19.279657,0 days 00:26:50.079585,20,,uniform,5,zero,,0.001014431635458147,1068,864,992,480,,raw,Glorot,,tanh,0.013147846857706707,0.013150644302368165,0.013056254386901856,0.013236641883850098,COMPLETE,0.013147846857706707,0.013150644302368165,0.013056254386901856,0.013236641883850098
86,0.09972580820322037,2025-08-25 12:47:19.280433,2025-08-25 13:13:26.944516,0 days 00:26:07.664083,20,,uniform,8,zero,,0.4735605193943971,2316,960,512,464,0.6460435341440935,pca,old,1.73604117596699,tanh,,,,,COMPLETE,,,,
87,0.11366129368543625,2025-08-25 13:13:26.946618,2025-08-25 13:18:43.942851,0 days 00:05:16.996233,100,,normal,8,zero,,0.08206875640939185,306,896,912,416,,raw,Glorot,,logistic,0.013132166862487792,0.013176226615905761,0.013222599029541015,0.012997674942016601,COMPLETE,0.013132166862487792,0.013176226615905761,0.013222599029541015,0.012997674942016601
88,0.11367742270231247,2025-08-25 13:18:43.944726,2025-08-25 13:24:23.846550,0 days 00:05:39.901824,100,0.00038774499633955554,normal,5,nz,1.2517716974859026e-05,6.226592314145597e-05,269,960,304,160,,colnorm,Glorot,,tanh,0.013076249758402506,0.0130690336227417,0.013055109977722168,0.013104605674743652,COMPLETE,0.013076249758402506,0.0130690336227417,0.013055109977722168,0.013104605674743652
89,0.34040324091911317,2025-08-25 13:24:23.846844,2025-08-25 13:29:41.112948,0 days 00:05:17.266104,100,4.8333519605236444e-08,uniform,5,zero,,0.0005977936161489266,2699,784,208,752,,colnorm,Glorot,,tanh,0.012989703814188638,0.01306769847869873,0.013166999816894532,0.012734413146972656,COMPLETE,0.012989703814188638,0.01306769847869873,0.013166999816894532,0.012734413146972656
90,0.11366129368543625,2025-08-25 13:29:41.113232,2025-08-25 13:35:16.574129,0 days 00:05:35.460897,100,,normal,5,nz,8.427696100736457e-08,0.013439991399065815,2026,960,992,416,0.9366358132557369,pca,old,1.3367498937056617,logistic,0.013066848119099935,0.012958812713623046,0.013131046295166015,0.013110685348510741,COMPLETE,0.013066848119099935,0.012958812713623046,0.013131046295166015,0.013110685348510741
91,0.7725161671638489,2025-08-25 13:35:16.574387,2025-08-25 14:02:44.017753,0 days 00:27:27.443366,20,2.1803793799962045e-09,uniform,8,nz,0.00023150726244764282,0.17068334152726905,684,48,64,352,,colnorm,old,0.5632656467885713,tanh,0.0021189371744791663,0.0007942676544189453,0.0002283811569213867,0.005334162712097168,COMPLETE,0.0021189371744791663,0.0007942676544189453,0.0002283811569213867,0.005334162712097168
92,0.11366129368543625,2025-08-25 14:02:44.020097,2025-08-25 14:08:19.090915,0 days 00:05:35.070818,100,1.1288532709550233e-08,normal,8,nz,3.548133335883333e-07,0.00027018883250579996,801,576,128,688,,colnorm,Glorot,,logistic,0.013257733980814618,0.01315464973449707,0.013509869575500488,0.01310868263244629,COMPLETE,0.013257733980814618,0.01315464973449707,0.013509869575500488,0.01310868263244629
93,0.11366129368543625,2025-08-25 14:08:19.091195,2025-08-25 14:13:51.620500,0 days 00:05:32.529305,100,,normal,7,nz,2.74142013378964e-08,0.002413934507819914,1000,80,848,880,,raw,Glorot,,logistic,0.013039596875508626,0.012742161750793457,0.01319591999053955,0.013180708885192871,COMPLETE,0.013039596875508626,0.012742161750793457,0.01319591999053955,0.013180708885192871
94,0.12746774554252624,2025-08-25 14:13:51.620796,2025-08-25 14:19:24.641284,0 days 00:05:33.020488,100,,uniform,8,nz,2.462277625288763e-05,3.384982742830812e-06,205,368,464,80,0.510432518893728,pca,old,1.0392151656092825,tanh,0.013174096743265787,0.013234162330627441,0.01306140422821045,0.013226723670959473,COMPLETE,0.013174096743265787,0.013234162330627441,0.01306140422821045,0.013226723670959473
95,0.11366129368543625,2025-08-25 14:19:24.641607,2025-08-25 14:46:45.365493,0 days 00:27:20.723886,20,,normal,6,nz,0.00021848775529609749,0.00019789122138293453,245,80,48,144,,raw,Glorot,,logistic,0.012954823176066083,0.01295456886291504,0.01279752254486084,0.013112378120422364,COMPLETE,0.012954823176066083,0.01295456886291504,0.01279752254486084,0.013112378120422364
96,0.16635484397411346,2025-08-25 14:46:45.365857,2025-08-25 15:12:43.396419,0 days 00:25:58.030562,20,,uniform,6,zero,,2.5256320533584918e-05,4201,384,512,1024,,raw,Glorot,,tanh,0.013035019238789877,0.013132953643798828,0.012948369979858399,0.013023734092712402,COMPLETE,0.013035019238789877,0.013132953643798828,0.012948369979858399,0.013023734092712402
97,0.2497580826282501,2025-08-25 15:12:43.398294,2025-08-25 15:18:01.290662,0 days 00:05:17.892368,100,,uniform,8,zero,,1.2136328659454427e-05,6951,1024,688,704,0.5587479583842954,pca,old,1.3223344701287822,tanh,0.01303860346476237,0.013028812408447266,0.013013434410095216,0.013073563575744629,COMPLETE,0.01303860346476237,0.013028812408447266,0.013013434410095216,0.013073563575744629
98,0.11366129368543625,2025-08-25 15:18:01.290959,2025-08-25 15:45:37.131844,0 days 00:27:35.840885,20,,uniform,6,nz,0.0002847038255471888,4.462153827958364e-06,776,288,528,96,,raw,old,1.3907850918825149,logistic,0.012922112147013345,0.01297013759613037,0.01306602954864502,0.012730169296264648,COMPLETE,0.012922112147013345,0.01297013759613037,0.01306602954864502,0.012730169296264648
99,0.11366129368543625,2025-08-25 15:45:37.132245,2025-08-25 15:51:39.560149,0 days 00:06:02.427904,100,,uniform,7,nz,0.004111955581196812,0.33813168080500267,4468,848,96,336,0.9811809374020812,pca,Glorot,,logistic,0.1719444433848063,0.26461703777313234,0.07048087120056153,0.1807354211807251,COMPLETE,0.1719444433848063,0.26461703777313234,0.07048087120056153,0.1807354211807251
100,0.8777742385864258,2025-08-25 15:51:39.560493,2025-08-25 15:57:19.905305,0 days 00:05:40.344812,100,,uniform,6,nz,0.0007353846591513756,0.05267814800371579,4915,768,144,112,,raw,old,0.7560973747072997,tanh,0.001767118771870931,0.005222845077514649,0.0002026081085205078,-0.00012409687042236328,COMPLETE,0.001767118771870931,0.005222845077514649,0.0002026081085205078,-0.00012409687042236328
101,0.4843548536300659,2025-08-25 15:57:19.906107,2025-08-25 16:25:03.967603,0 days 00:27:44.061496,20,,uniform,5,nz,0.0033103700860944827,0.0022136863467384004,1112,272,992,592,0.528676698848741,pca,Glorot,,tanh,0.012721506754557292,0.012695717811584472,0.0128248929977417,0.012643909454345703,COMPLETE,0.012721506754557292,0.012695717811584472,0.0128248929977417,0.012643909454345703
102,0.11467742323875427,2025-08-25 16:25:03.969001,2025-08-25 16:30:38.160682,0 days 00:05:34.191681,100,,uniform,5,nz,3.444613906553896e-07,0.00014941549846130814,1996,752,96,64,0.8516187294693436,pca,Glorot,,tanh,0.013071552912394207,0.012988901138305664,0.012981319427490234,0.013244438171386718,COMPLETE,0.013071552912394207,0.012988901138305664,0.012981319427490234,0.013244438171386718
103,0.7207258343696594,2025-08-25 16:30:38.161064,2025-08-25 16:57:08.377433,0 days 00:26:30.216369,20,,normal,6,zero,,0.03592694475331578,2728,528,288,448,0.6456468954678892,pca,old,0.8565079483617597,logistic,0.006806500752766928,0.005836296081542969,0.006730127334594727,0.007853078842163085,COMPLETE,0.006806500752766928,0.005836296081542969,0.006730127334594727,0.007853078842163085
104,0.6620322689414024,2025-08-25 16:57:08.377800,2025-08-25 17:02:35.797621,0 days 00:05:27.419821,100,,normal,8,zero,,0.6139132114018869,210,880,96,400,0.6234220817815539,pca,old,0.8105313732764228,logistic,0.003880778948465983,0.005385875701904297,0.0015892744064331054,0.0046671867370605465,COMPLETE,0.003880778948465983,0.005385875701904297,0.0015892744064331054,0.0046671867370605465
105,0.11366129368543625,2025-08-25 17:02:35.798467,2025-08-25 17:08:15.959222,0 days 00:05:40.160755,100,,normal,7,nz,2.1888121718968676e-05,3.899185824842578e-06,255,928,112,240,,raw,old,1.7915128359356882,logistic,0.013018449147542318,0.01305544376373291,0.01293025016784668,0.013069653511047363,COMPLETE,0.013018449147542318,0.01305544376373291,0.01293025016784668,0.013069653511047363
106,0.11366129368543625,2025-08-25 17:08:15.959508,2025-08-25 17:13:35.085587,0 days 00:05:19.126079,100,,normal,6,zero,,1.3515422817432785e-06,322,656,768,736,,raw,Glorot,,logistic,0.012859543164571127,0.012850236892700196,0.012863063812255859,0.012865328788757324,COMPLETE,0.012859543164571127,0.012850236892700196,0.012863063812255859,0.012865328788757324
107,0.11366129368543625,2025-08-25 17:13:35.085875,2025-08-25 17:19:08.694151,0 days 00:05:33.608276,100,,normal,7,nz,5.5265334597860166e-08,0.0005625741355536669,1156,704,912,448,,raw,old,1.642494603215066,logistic,0.013191795349121092,0.013241076469421386,0.013198781013488769,0.013135528564453125,COMPLETE,0.013191795349121092,0.013241076469421386,0.013198781013488769,0.013135528564453125
108,0.11419355124235153,2025-08-25 17:19:08.694465,2025-08-25 17:24:42.385269,0 days 00:05:33.690804,100,,normal,5,nz,0.0001145850051688029,0.0005395025599042587,358,32,896,400,,raw,Glorot,,tanh,0.012891721725463866,0.012602829933166504,0.013178563117980957,0.012893772125244141,COMPLETE,0.012891721725463866,0.012602829933166504,0.013178563117980957,0.012893772125244141
109,0.7845484137535095,2025-08-25 17:24:42.385593,2025-08-25 17:50:55.629955,0 days 00:26:13.244362,20,2.7117255268811053e-08,uniform,6,zero,,0.005331866230613313,8989,352,592,432,,colnorm,Glorot,,tanh,0.009577337900797525,0.008257317543029784,0.010685610771179199,0.009789085388183594,COMPLETE,0.009577337900797525,0.008257317543029784,0.010685610771179199,0.009789085388183594
110,0.11366129368543625,2025-08-25 17:50:55.631234,2025-08-25 17:56:32.824575,0 days 00:05:37.193341,100,5.288336900227144e-06,normal,8,nz,0.004320903968442046,0.0009252907055416628,2001,384,240,800,,colnorm,old,1.328324707500852,logistic,0.01315028667449951,0.013344907760620117,0.01310415267944336,0.013001799583435059,COMPLETE,0.01315028667449951,0.013344907760620117,0.01310415267944336,0.013001799583435059
111,0.11601613312959672,2025-08-25 17:56:32.825408,2025-08-25 18:01:53.496488,0 days 00:05:20.671080,100,,normal,8,zero,,1.0018361779415834e-05,1155,48,656,480,,raw,Glorot,,tanh,0.012837767601013184,0.012079668045043946,0.013071751594543457,0.013361883163452149,COMPLETE,0.012837767601013184,0.012079668045043946,0.013071751594543457,0.013361883163452149
112,0.120322585105896,2025-08-25 18:01:53.496821,2025-08-25 18:07:17.839137,0 days 00:05:24.342316,100,1.7441656182229607e-05,normal,5,zero,,0.0006707518306306594,499,624,576,192,,colnorm,Glorot,,tanh,0.013143761952718097,0.013085460662841797,0.013146328926086425,0.013199496269226074,COMPLETE,0.013143761952718097,0.013085460662841797,0.013146328926086425,0.013199496269226074
113,0.8905323028564454,2025-08-25 18:07:17.839441,2025-08-25 18:33:52.910546,0 days 00:26:35.071105,20,,uniform,5,zero,,0.28515435148771523,2149,720,304,1008,0.7902953685970416,pca,old,1.9391985264658271,tanh,0.002770098050435384,0.00021970272064208984,4.270076751708984e-05,0.008047890663146973,COMPLETE,0.002770098050435384,0.00021970272064208984,4.270076751708984e-05,0.008047890663146973
114,0.11366129368543625,2025-08-25 18:33:52.910923,2025-08-25 18:39:11.119753,0 days 00:05:18.208830,100,,normal,5,zero,,0.001234042288951053,5868,112,48,384,0.7471181705245546,pca,old,1.4661189703538995,logistic,0.01260654926300049,0.013035202026367187,0.011752152442932129,0.013032293319702149,COMPLETE,0.01260654926300049,0.013035202026367187,0.011752152442932129,0.013032293319702149
115,0.11366129368543625,2025-08-25 18:39:11.120034,2025-08-25 18:44:29.765652,0 days 00:05:18.645618,100,0.00021678771507405815,uniform,5,zero,,0.011841837603657143,3072,160,848,560,,colnorm,old,1.2288533631939245,logistic,0.013182830810546874,0.013468647003173828,0.013196015357971191,0.012883830070495605,COMPLETE,0.013182830810546874,0.013468647003173828,0.013196015357971191,0.012883830070495605
116,0.14517742693424224,2025-08-25 18:44:29.765995,2025-08-25 18:50:03.212459,0 days 00:05:33.446464,100,,normal,5,nz,2.122958772556124e-05,0.00011245497648023927,4640,496,592,784,,raw,Glorot,,tanh,0.013110740979512531,0.01291654109954834,0.013211488723754883,0.013204193115234375,COMPLETE,0.013110740979512531,0.01291654109954834,0.013211488723754883,0.013204193115234375
117,0.11366129368543625,2025-08-25 18:50:03.212772,2025-08-25 19:16:28.008932,0 days 00:26:24.796160,20,,normal,6,zero,,1.3212306887204596e-05,291,928,320,96,,raw,Glorot,,tanh,0.012756840387980145,0.013002538681030273,0.013003921508789063,0.012264060974121093,COMPLETE,0.012756840387980145,0.013002538681030273,0.013003921508789063,0.012264060974121093
118,0.09972580820322037,2025-08-25 19:16:28.009290,2025-08-25 19:42:49.238668,0 days 00:26:21.229378,20,,normal,6,zero,,0.6676236259928471,4506,304,192,560,,raw,old,1.072007186941979,tanh,,,,,COMPLETE,,,,
119,0.6639193773269654,2025-08-25 19:42:49.239010,2025-08-25 20:08:56.595096,0 days 00:26:07.356086,20,,normal,7,zero,,0.003597926709130101,2116,992,512,880,0.9606516766746219,pca,old,1.0710534244543415,tanh,0.012488015492757161,0.01248619556427002,0.012348079681396484,0.01262977123260498,COMPLETE,0.012488015492757161,0.01248619556427002,0.012348079681396484,0.01262977123260498
120,0.627129054069519,2025-08-25 20:08:56.595922,2025-08-25 20:14:16.026836,0 days 00:05:19.430914,100,3.788581142616804e-09,uniform,8,zero,,0.006463893771225853,1594,144,896,528,,colnorm,old,1.9268954932258746,tanh,0.012088934580485025,0.011426496505737304,0.012639427185058593,0.012200880050659179,COMPLETE,0.012088934580485025,0.011426496505737304,0.012639427185058593,0.012200880050659179
121,0.8009677648544311,2025-08-25 20:14:16.027151,2025-08-25 20:41:57.715228,0 days 00:27:41.688077,20,,normal,6,nz,1.0680722288043689e-08,0.12364702955414512,195,752,112,272,0.9140263804633988,pca,old,1.4949664316646865,tanh,0.00724021593729655,0.0086289644241333,0.005050826072692871,0.008040857315063477,COMPLETE,0.00724021593729655,0.0086289644241333,0.005050826072692871,0.008040857315063477
122,0.12604839205741883,2025-08-25 20:41:57.715570,2025-08-25 21:10:20.386502,0 days 00:28:22.670932,20,3.182651168708131e-08,uniform,7,nz,0.0009172583772937015,8.532298090996893e-05,374,592,688,256,,colnorm,Glorot,,tanh,0.01306937535603841,0.01328883171081543,0.01316225528717041,0.012757039070129395,COMPLETE,0.01306937535603841,0.01328883171081543,0.01316225528717041,0.012757039070129395
123,0.21354839205741882,2025-08-25 21:10:20.388545,2025-08-25 21:16:18.027051,0 days 00:05:57.638506,100,9.551899663881542e-06,normal,8,zero,,0.0020179188305637146,491,144,240,368,,colnorm,Glorot,,tanh,0.01320205529530843,0.01320974826812744,0.013138389587402344,0.013258028030395507,COMPLETE,0.01320205529530843,0.01320974826812744,0.013138389587402344,0.013258028030395507
124,0.4283387303352356,2025-08-25 21:16:18.029193,2025-08-25 21:42:46.019452,0 days 00:26:27.990259,20,0.0009335783146413682,normal,5,zero,,0.0002524963632971082,9970,32,608,720,,colnorm,old,0.8206984998141482,tanh,0.012859789530436198,0.012810993194580077,0.012765717506408692,0.013002657890319824,COMPLETE,0.012859789530436198,0.012810993194580077,0.012765717506408692,0.013002657890319824
125,0.4983226001262665,2025-08-25 21:42:46.019825,2025-08-25 21:48:12.512908,0 days 00:05:26.493083,100,,normal,7,zero,,0.05966882465794208,130,336,480,832,,raw,old,0.9057823807953762,tanh,0.01271807352701823,0.01238713264465332,0.01260521411895752,0.013161873817443848,COMPLETE,0.01271807352701823,0.01238713264465332,0.01260521411895752,0.013161873817443848
126,0.4586774408817291,2025-08-25 21:48:12.513181,2025-08-25 21:53:34.539666,0 days 00:05:22.026485,100,5.388129518308598e-07,uniform,8,zero,,0.0007985675440229626,6175,784,320,928,,colnorm,old,0.5598299165511067,tanh,0.012964669863382974,0.012951397895812988,0.01300218105316162,0.012940430641174316,COMPLETE,0.012964669863382974,0.012951397895812988,0.01300218105316162,0.012940430641174316
127,0.12891936004161836,2025-08-25 21:53:34.540017,2025-08-25 21:59:31.613972,0 days 00:05:57.073955,100,1.9189470902339894e-06,uniform,6,nz,1.0848962800032886e-05,1.7275482847827764e-05,1004,224,352,848,,colnorm,old,0.8360967564015054,tanh,0.01281440258026123,0.012564301490783691,0.013038372993469239,0.012840533256530761,COMPLETE,0.01281440258026123,0.012564301490783691,0.013038372993469239,0.012840533256530761
