number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
32,1.0446553627649944,2025-09-02 13:24:45.710786,2025-09-02 13:36:54.682330,0 days 00:12:08.971544,100,uniform,8,nz,0.0006021016068328207,1.8504600665283064e-06,604,592,928,416,880,Glorot,,tanh,0.013082146644592285,0.01315319538116455,0.013096173604329428,0.01310269037882487,0.013135631879170736,0.013022939364115397,0.013164083162943522,0.013108122916448684,1.0446553627649944,0.027715428717061848,COMPLETE
33,1.0075214703877766,2025-09-02 13:36:54.683225,2025-09-02 13:41:35.211394,0 days 00:04:40.528169,256,uniform,8,zero,,0.0004064871860768272,728,320,576,912,416,old,1.1133727133657239,logistic,0.013089974721272787,0.013105154037475586,0.0132368803024292,0.012998302777608236,0.013091484705607096,0.013025522232055664,0.012990037600199381,0.013076765196663995,1.0075214703877766,0.028415393957589755,COMPLETE
34,0.4002428352832794,2025-09-02 13:41:35.212288,2025-09-02 13:44:16.375294,0 days 00:02:41.163006,512,normal,7,zero,,0.4080388969790123,813,976,752,304,192,Glorot,,tanh,0.011127312978108725,0.011690616607666016,0.01150047779083252,0.012764533360799154,0.009713371594746908,0.008788585662841797,0.005631724993387858,0.01017380328405471,0.4002428352832794,0.009328976530867727,COMPLETE
35,0.7215827306111654,2025-09-02 13:44:16.375748,2025-09-02 13:47:16.388526,0 days 00:03:00.012778,512,uniform,5,nz,3.95691079982726e-05,0.11775755469457652,248,464,176,784,704,old,1.0259352429407134,tanh,0.013193964958190918,0.013023972511291504,0.013002475102742514,0.012879212697347006,0.012998342514038086,0.013029138247172037,0.00927738348642985,0.01248635564531599,0.7215827306111654,0.010098033733682576,COMPLETE
36,0.8496416608492533,2025-09-02 13:47:16.388998,2025-09-02 13:50:52.821239,0 days 00:03:36.432241,512,uniform,8,zero,,0.036274503392407495,288,1024,880,320,560,old,1.129578690844106,logistic,0.013050198554992676,0.013053297996520996,0.0130155881245931,0.013027270634969076,0.013157407442728678,0.013153672218322754,0.012668490409851074,0.013017989340282624,0.8496416608492533,0.03306442106787892,COMPLETE
37,0.3781243364016215,2025-09-02 13:50:52.822026,2025-09-02 13:53:47.605155,0 days 00:02:54.783129,512,normal,8,zero,,0.7026571679037953,351,704,800,288,512,Glorot,,tanh,0.011274298032124838,0.01189891497294108,0.012193520863850912,0.012436151504516602,0.011722048123677572,0.009848554929097494,0.005975047747294108,0.010764076596214658,0.3781243364016215,0.02238901929034583,COMPLETE
38,0.8831362128257751,2025-09-02 13:53:47.606062,2025-09-02 13:58:34.206515,0 days 00:04:46.600453,256,uniform,7,nz,8.244328847861404e-07,0.010843892878441716,158,992,560,864,224,Glorot,,tanh,0.013041496276855469,0.013059218724568685,0.013268351554870605,0.013077735900878906,0.013131181399027506,0.013106942176818848,0.012996713320414225,0.013097377050490607,0.8831362128257751,0.012822012945558146,COMPLETE
39,0.719174881776174,2025-09-02 13:58:34.207003,2025-09-02 14:10:29.297384,0 days 00:11:55.090381,100,normal,7,zero,,0.019469773326576473,266,528,736,864,848,old,1.6439028897719594,tanh,0.01302023728688558,0.01306303342183431,0.012971083323160807,0.013141910235087076,0.012968182563781738,0.01295622189839681,0.012746493021647135,0.012981023107256209,0.719174881776174,0.01095007736558367,COMPLETE
40,0.5294956962267557,2025-09-02 14:10:29.297851,2025-09-02 14:14:06.491346,0 days 00:03:37.193495,512,uniform,6,nz,3.857174781334696e-07,0.015873832288492918,3051,272,720,848,496,old,0.2695637448948679,tanh,0.013032873471577963,0.013043920199076334,0.012995521227518717,0.012884020805358887,0.012959758440653482,0.012745022773742676,0.011101722717285156,0.012680405662173317,0.5294956962267557,0.018987630254415244,COMPLETE
41,1.0246965090433757,2025-09-02 14:14:06.491812,2025-09-02 15:14:06.606919,0 days 01:00:00.115107,20,uniform,5,nz,3.386321498655938e-06,1.3449992816910692e-05,9201,992,608,304,496,Glorot,,tanh,0.013197541236877441,0.013058741887410482,0.012942353884379068,0.013071735699971518,0.01306156317392985,0.013099392255147299,0.013076464335123697,0.013072541781834193,1.0246965090433757,0.010879457454943854,COMPLETE
42,0.31440622607866925,2025-09-02 15:14:06.607647,2025-09-02 15:25:36.765756,0 days 00:11:30.158109,100,normal,8,zero,,0.23346488990458916,9881,176,784,304,320,Glorot,,logistic,0.00940378506978353,0.009454647699991861,0.009556889533996582,0.010082602500915527,0.007512529691060384,0.006212194760640462,0.0011579593022664387,0.00762580122266497,0.31440622607866925,0.017523954376276348,COMPLETE
43,1.037550648053487,2025-09-02 15:25:36.766229,2025-09-02 15:30:16.208795,0 days 00:04:39.442566,256,normal,6,zero,,5.05629522128911e-05,628,672,736,128,928,Glorot,,tanh,0.012993852297465006,0.013002435366312662,0.013058304786682129,0.01311024030049642,0.013090689977010092,0.01251379648844401,0.01308910051981608,0.012979774248032344,1.037550648053487,0.02126282452310764,COMPLETE
44,0.9845930139223734,2025-09-02 15:30:16.210392,2025-09-02 15:42:13.381028,0 days 00:11:57.170636,100,uniform,5,zero,,0.002809133912713851,303,352,928,256,224,Glorot,,logistic,0.013097206751505533,0.013011654218037924,0.012727141380310059,0.013132890065511068,0.013115962346394857,0.013103206952412924,0.013036290804545084,0.013032050359816779,0.9845930139223734,0.009666296853304262,COMPLETE
45,1.0322773456573486,2025-09-02 15:42:13.381497,2025-09-02 16:42:36.564415,0 days 01:00:23.182918,20,normal,7,nz,2.3929342013616522e-05,1.4440212061893252e-05,196,816,208,688,816,Glorot,,logistic,0.013535857200622559,0.012984037399291992,0.013085405031840006,0.013077100118001303,0.013116955757141113,0.013096491495768229,0.012951890627543131,0.01312110537574405,1.0322773456573486,0.011701334399391035,COMPLETE
46,0.673681636651357,2025-09-02 16:42:36.564888,2025-09-02 16:46:57.831605,0 days 00:04:21.266717,256,uniform,7,zero,,0.043674173207084874,1003,816,192,384,752,old,1.8827356407489932,tanh,0.012452483177185059,0.012909452120463053,0.012968977292378744,0.012991746266682943,0.013044357299804688,0.012787063916524252,0.008325139681498209,0.012211317107790994,0.673681636651357,0.011538476110475133,COMPLETE
47,1.0050805409749348,2025-09-02 16:46:57.832471,2025-09-02 16:50:47.836997,0 days 00:03:50.004526,512,uniform,8,nz,8.31077302228011e-06,0.00010267644470118219,9195,512,608,400,928,old,0.8595999722635594,logistic,0.013109962145487467,0.012904206911722818,0.013124585151672363,0.013065298398335775,0.013068437576293945,0.013146638870239258,0.01307539145151774,0.013070645786467052,1.0050805409749348,0.029006278273884793,COMPLETE
