number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
70,0.0978064551949501,2025-08-23 09:32:00.620296,2025-08-23 09:35:54.717140,0 days 00:03:54.096844,20,,uniform,6,nz,0.0012145307045942843,0.5814819169059209,6471,512,0.6006192339938555,pca,old,1.2576830124677605,tanh,,COMPLETE,
71,0.8714032649993897,2025-08-23 09:35:54.717468,2025-08-23 09:39:48.691189,0 days 00:03:53.973721,20,,uniform,6,nz,4.7296942126385826e-05,0.08380557828813445,2841,112,,raw,old,1.9410988004661542,logistic,4.124641418457031e-05,COMPLETE,4.124641418457031e-05
72,0.8221290826797485,2025-08-23 09:39:48.691441,2025-08-23 09:43:52.644201,0 days 00:04:03.952760,20,,uniform,6,nz,0.000112812757141109,0.0032117585779992243,5863,240,,raw,old,1.995291739320821,tanh,0.007880973815917968,COMPLETE,0.007880973815917968
73,0.8734194040298462,2025-08-23 09:43:52.644456,2025-08-23 09:47:43.355596,0 days 00:03:50.711140,20,,uniform,5,zero,,0.02233165815768602,7944,384,,raw,Glorot,,tanh,0.003907513618469238,COMPLETE,0.003907513618469238
74,0.7856935739517212,2025-08-23 09:47:43.357432,2025-08-23 09:48:30.662084,0 days 00:00:47.304652,100,,uniform,7,nz,0.0002789670074560035,0.010347824141992954,5264,112,,raw,old,1.9834700020073681,logistic,0.0014249324798583985,COMPLETE,0.0014249324798583985
75,0.8087258219718934,2025-08-23 09:48:30.662301,2025-08-23 09:52:36.359930,0 days 00:04:05.697629,20,,normal,8,nz,0.00020819480929037525,0.035321253950326474,8222,256,0.9031302176895755,pca,old,1.6925101649371714,tanh,0.0005038499832153321,COMPLETE,0.0005038499832153321
76,0.8135484337806702,2025-08-23 09:52:36.361754,2025-08-23 09:56:38.869029,0 days 00:04:02.507275,20,,uniform,8,nz,0.0027649638290324677,0.013735545142838989,6967,224,,raw,old,1.656340319655671,logistic,0.0003360271453857422,COMPLETE,0.0003360271453857422
77,0.3959354981780052,2025-08-23 09:56:38.869272,2025-08-23 09:57:28.023497,0 days 00:00:49.154225,100,,normal,8,nz,0.0002745842981465029,0.12580287619608427,985,688,,raw,old,0.5369935324870864,tanh,,COMPLETE,
78,0.0978064551949501,2025-08-23 09:57:28.023732,2025-08-23 10:01:35.304861,0 days 00:04:07.281129,20,,normal,5,nz,0.007555189695963925,0.7147242210689432,3056,640,0.9245477561733506,pca,old,1.7009550983164976,tanh,,COMPLETE,
79,0.0978064551949501,2025-08-23 10:01:35.305176,2025-08-23 10:05:32.172760,0 days 00:03:56.867584,20,,normal,8,nz,0.0012171626072539255,0.23353645311304994,1726,576,0.9376805781373404,pca,Glorot,,logistic,,COMPLETE,
80,0.0978064551949501,2025-08-23 10:05:32.173038,2025-08-23 10:09:39.643097,0 days 00:04:07.470059,20,1.2410723137760006e-05,normal,8,nz,0.00010217397753857854,0.5886877241929941,3515,848,,colnorm,old,1.482778979175457,tanh,,COMPLETE,
81,0.8845806956291199,2025-08-23 10:09:39.643376,2025-08-23 10:10:29.100818,0 days 00:00:49.457442,100,,uniform,5,nz,0.0006024103852082283,0.04457871817256808,9112,288,,raw,Glorot,,tanh,0.0010140657424926758,COMPLETE,0.0010140657424926758
82,0.8847903728485107,2025-08-23 10:10:29.101050,2025-08-23 10:14:31.446831,0 days 00:04:02.345781,20,,normal,5,nz,8.61011507078207e-08,0.07681106669347958,6523,208,,raw,old,1.758223360401105,logistic,0.0006267070770263672,COMPLETE,0.0006267070770263672
83,0.8906774640083313,2025-08-23 10:14:31.447096,2025-08-23 10:18:35.494770,0 days 00:04:04.047674,20,,normal,5,nz,4.0749633263417965e-08,0.26750378651368095,1478,352,,raw,old,1.5070514352945619,logistic,0.0004941225051879883,COMPLETE,0.0004941225051879883
84,0.7857742190361023,2025-08-23 10:18:35.496377,2025-08-23 10:22:38.473491,0 days 00:04:02.977114,20,,normal,5,nz,1.0369251420561203e-07,0.004877858208638683,4881,240,,raw,old,1.6452182121857457,logistic,0.004170346260070801,COMPLETE,0.004170346260070801
