number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
106,0.8801936030387878,2025-09-04 06:43:37.445194,2025-09-04 07:20:52.503161,0 days 00:37:15.057967,20,normal,8,nz,2.056129774281289e-05,0.008951983580846578,7793,576,old,0.21256186256924714,tanh,0.007679271697998047,COMPLETE,0.007679271697998047
107,0.9017742276191711,2025-09-04 07:20:52.504064,2025-09-04 07:58:17.231229,0 days 00:37:24.727165,20,normal,6,nz,1.830985526639135e-05,0.056882491965598865,5839,480,old,0.4967285618762184,tanh,0.0020735502243041993,COMPLETE,0.0020735502243041993
108,0.8076613068580627,2025-09-04 07:58:17.231678,2025-09-04 08:35:36.724529,0 days 00:37:19.492851,20,normal,6,nz,4.217385626212452e-05,0.008170635102514685,8218,320,Glorot,,tanh,0.0046977043151855465,COMPLETE,0.0046977043151855465
109,0.8150645732879639,2025-09-04 08:35:36.725391,2025-09-04 08:43:08.518943,0 days 00:07:31.793552,100,normal,7,nz,1.4969417154304396e-05,0.0009920347307558134,3318,528,old,0.531200254956959,tanh,0.012328076362609863,COMPLETE,0.012328076362609863
110,0.910387122631073,2025-09-04 08:43:08.519388,2025-09-04 09:20:28.695147,0 days 00:37:20.175759,20,normal,7,nz,5.842639149913106e-05,0.06772148395930681,8785,640,old,0.4818718187679979,tanh,0.0013921260833740234,COMPLETE,0.0013921260833740234
111,0.9053548693656921,2025-09-04 09:20:28.695592,2025-09-04 09:57:40.928756,0 days 00:37:12.233164,20,normal,6,nz,8.659105060473035e-05,0.053277189440164435,5695,352,old,0.3676598143484665,tanh,0.0010124921798706054,COMPLETE,0.0010124921798706054
112,0.9107419610023498,2025-09-04 09:57:40.929196,2025-09-04 10:35:07.282923,0 days 00:37:26.353727,20,normal,6,nz,3.7068028424894415e-05,0.19169071006138433,3930,496,old,0.4720024462349549,tanh,0.0004970788955688477,COMPLETE,0.0004970788955688477
113,0.87054842710495,2025-09-04 10:35:07.283369,2025-09-04 11:12:24.868316,0 days 00:37:17.584947,20,normal,6,nz,4.8200395522089316e-05,0.5406139598020413,5598,416,old,0.4735994070747353,tanh,0.02216944694519043,COMPLETE,0.02216944694519043
114,0.9054032564163208,2025-09-04 11:12:24.869097,2025-09-04 11:49:34.526489,0 days 00:37:09.657392,20,normal,7,nz,3.076948799017958e-05,0.03720525121309149,9255,576,old,0.4155235310766706,tanh,0.0033030033111572264,COMPLETE,0.0033030033111572264
115,0.859145176410675,2025-09-04 11:49:34.526951,2025-09-04 12:24:30.498955,0 days 00:34:55.972004,20,normal,7,zero,,0.01937270183663524,4719,656,old,0.46172154418339334,tanh,0.006735324859619141,COMPLETE,0.006735324859619141
116,0.8354677796363831,2025-09-04 12:24:30.499393,2025-09-04 13:01:42.160577,0 days 00:37:11.661184,20,normal,7,nz,2.0920857512376404e-05,0.008092986392492115,4051,560,old,0.402859178970474,tanh,0.008684515953063965,COMPLETE,0.008684515953063965
117,0.9051935791969299,2025-09-04 13:01:42.161016,2025-09-04 13:09:07.143005,0 days 00:07:24.981989,100,normal,7,nz,7.304267943650798e-06,0.22509254665611558,8217,928,old,0.23288416950114468,tanh,0.0037825584411621095,COMPLETE,0.0037825584411621095
118,0.8232903718948364,2025-09-04 13:09:07.143457,2025-09-04 13:16:31.690217,0 days 00:07:24.546760,100,normal,7,nz,2.8005553159260024e-06,0.000637418903114708,2886,1024,old,0.2088049471611922,tanh,0.012925124168395996,COMPLETE,0.012925124168395996
119,0.8231290817260742,2025-09-04 13:16:31.690662,2025-09-04 13:23:55.882808,0 days 00:07:24.192146,100,normal,7,nz,9.17168397161932e-06,0.03320672496530613,9770,848,old,0.5855814798246385,tanh,0.007162737846374512,COMPLETE,0.007162737846374512
120,0.9102903485298157,2025-09-04 13:23:55.883236,2025-09-04 14:01:05.558937,0 days 00:37:09.675701,20,normal,7,nz,3.172065344081141e-05,0.07323393684787441,4313,832,old,0.37807203905860715,tanh,0.0037248849868774412,COMPLETE,0.0037248849868774412
121,0.0978064551949501,2025-09-04 14:01:05.559724,2025-09-04 14:38:05.802599,0 days 00:37:00.242875,20,normal,7,nz,3.0820716725854745e-05,0.6304697218969981,6359,480,old,0.3984564838969808,tanh,,COMPLETE,
122,0.8250806927680969,2025-09-04 14:38:05.803054,2025-09-04 15:15:14.412239,0 days 00:37:08.609185,20,normal,6,nz,3.337867734005693e-05,0.0011384178938006271,5638,320,old,0.21356571343044184,tanh,0.012075090408325195,COMPLETE,0.012075090408325195
123,0.0978064551949501,2025-09-04 15:15:14.412676,2025-09-04 15:22:37.966686,0 days 00:07:23.554010,100,normal,7,nz,6.707170041422077e-06,0.882582234651014,7073,1024,old,0.5093038113026588,tanh,,COMPLETE,
124,0.8299355268478393,2025-09-04 15:22:37.967140,2025-09-04 15:59:41.699848,0 days 00:37:03.732708,20,uniform,7,nz,6.298734771870737e-05,0.002660208842551535,5876,800,old,0.4134549162393196,tanh,0.011542797088623047,COMPLETE,0.011542797088623047
125,0.8906129479408265,2025-09-04 15:59:41.700283,2025-09-04 16:07:12.634006,0 days 00:07:30.933723,100,normal,6,nz,1.1930977329591587e-05,0.08527998454839038,3604,592,old,0.21256989296367382,tanh,0.006209111213684082,COMPLETE,0.006209111213684082
126,0.8960968136787415,2025-09-04 16:07:12.634715,2025-09-04 16:44:33.884411,0 days 00:37:21.249696,20,normal,7,nz,5.638580566827901e-05,0.23853905163731204,4597,848,old,0.621522746116129,tanh,0.0018859386444091796,COMPLETE,0.0018859386444091796
127,0.8526774406433105,2025-09-04 16:44:33.884854,2025-09-04 17:21:36.627751,0 days 00:37:02.742897,20,normal,7,nz,0.00017780594155629645,0.049690529707613666,2013,864,old,0.703867096074126,tanh,0.005413866043090821,COMPLETE,0.005413866043090821
