number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
34,0.8961857080459594,2025-09-02 15:26:19.822138,2025-09-02 16:08:22.825547,0 days 00:42:03.003409,20,normal,8,nz,1.5465624665360615e-05,0.08541363723827393,4512,816,Glorot,,tanh,0.0027794599533081054,COMPLETE,0.0027794599533081054
35,0.8933714270591736,2025-09-02 16:08:22.825998,2025-09-02 16:50:28.326003,0 days 00:42:05.500005,20,normal,8,nz,1.1807761816653444e-05,0.18148061168805799,8717,720,old,1.9681291967150307,tanh,6.103515625e-05,COMPLETE,6.103515625e-05
36,0.8925571203231811,2025-09-02 16:50:28.329933,2025-09-02 17:32:36.692746,0 days 00:42:08.362813,20,normal,8,nz,6.359999325639414e-06,0.24139586286330025,7243,512,old,1.9888062736049918,tanh,0.0002330780029296875,COMPLETE,0.0002330780029296875
37,0.886814272403717,2025-09-02 17:32:36.693194,2025-09-02 18:14:45.661658,0 days 00:42:08.968464,20,normal,5,nz,4.3949049055164575e-06,0.020597070033297936,5084,928,old,1.6691546910921222,tanh,0.007112812995910644,COMPLETE,0.007112812995910644
38,0.893485713005066,2025-09-02 18:14:45.662105,2025-09-02 18:56:43.158547,0 days 00:41:57.496442,20,uniform,8,nz,2.14284254289651e-05,0.037268126843446145,3743,864,Glorot,,tanh,0.006047368049621582,COMPLETE,0.006047368049621582
39,0.8942142724990845,2025-09-02 18:56:43.158998,2025-09-02 19:39:01.882001,0 days 00:42:18.723003,20,uniform,8,nz,1.8350211128245436e-05,0.052186764757329474,2718,1008,Glorot,,tanh,0.006427931785583496,COMPLETE,0.006427931785583496
40,0.8916857123374939,2025-09-02 19:39:01.882466,2025-09-02 20:21:07.435595,0 days 00:42:05.553129,20,uniform,8,nz,3.193745170962457e-05,0.018225950818411597,3790,960,Glorot,,tanh,0.008697605133056641,COMPLETE,0.008697605133056641
41,0.10000000149011612,2025-09-02 20:21:07.436043,2025-09-02 21:03:13.793760,0 days 00:42:06.357717,20,normal,8,nz,1.1581822929944412e-05,0.5801856875774322,6246,960,Glorot,,tanh,,COMPLETE,
42,0.8967571258544922,2025-09-02 21:03:13.794214,2025-09-02 21:42:40.367576,0 days 00:39:26.573362,20,uniform,6,zero,,0.17485422865168607,4994,816,Glorot,,tanh,0.0009278535842895507,COMPLETE,0.0009278535842895507
43,0.10000000149011612,2025-09-02 21:42:40.368010,2025-09-02 22:22:22.141721,0 days 00:39:41.773711,20,uniform,6,zero,,0.3601275064498244,4690,672,Glorot,,tanh,,COMPLETE,
44,0.8949856996536255,2025-09-02 22:22:22.142153,2025-09-02 22:30:17.228462,0 days 00:07:55.086309,100,uniform,6,zero,,0.18438646103414585,4118,944,old,0.8043801237852972,tanh,0.004098701477050781,COMPLETE,0.004098701477050781
45,0.8800857067108154,2025-09-02 22:30:17.229120,2025-09-02 22:38:10.701437,0 days 00:07:53.472317,100,uniform,6,zero,,0.1665399508441395,7086,912,old,0.8300123405528805,logistic,0.0010869264602661132,COMPLETE,0.0010869264602661132
46,0.10000000149011612,2025-09-02 22:38:10.701881,2025-09-02 22:46:14.623753,0 days 00:08:03.921872,100,uniform,6,zero,,0.44392250195929056,6284,1008,old,0.9087462973259339,tanh,,COMPLETE,
47,0.8978857159614563,2025-09-02 22:46:14.624567,2025-09-02 23:26:03.313008,0 days 00:39:48.688441,20,uniform,7,zero,,0.026974572782740854,4157,896,old,0.7790240189708925,tanh,0.007866930961608887,COMPLETE,0.007866930961608887
48,0.8872857093811035,2025-09-02 23:26:03.313433,2025-09-03 00:05:42.638023,0 days 00:39:39.324590,20,uniform,7,zero,,0.0035393056800852207,5692,720,old,0.7604946118883696,tanh,0.011642670631408692,COMPLETE,0.011642670631408692
49,0.8664714336395264,2025-09-03 00:05:42.638966,2025-09-03 00:45:08.862706,0 days 00:39:26.223740,20,uniform,6,zero,,0.016121446426749377,3323,1008,Glorot,,logistic,0.009756875038146973,COMPLETE,0.009756875038146973
50,0.7160999968647956,2025-09-03 00:45:08.863571,2025-09-03 01:27:04.538019,0 days 00:41:55.674448,20,normal,6,nz,0.0009998657728288699,0.8310729931764812,3378,736,Glorot,,logistic,,COMPLETE,
